要素番号	ガウス点番号	xx	yy	xy	zz
78	12	-1.981451093419496e-05	4.563506513303441e-05	1.615745454827011e-06	0.000000000000000e+00
78	13	-1.972997998459979e-05	4.551933322474546e-05	1.608678134906295e-06	0.000000000000000e+00
78	14	-1.962926868616893e-05	4.537671442076284e-05	1.590433318450437e-06	0.000000000000000e+00
78	15	-1.955941978219383e-05	4.527251507858442e-05	1.569318135477752e-06	0.000000000000000e+00
79	0	-1.930091455480012e-05	4.508346351130752e-05	1.735505820084996e-06	0.000000000000000e+00
79	1	-1.925271221383644e-05	4.498949147009362e-05	1.682235766140306e-06	0.000000000000000e+00
79	2	-1.919503187336906e-05	4.487183225321589e-05	1.611648390856518e-06	0.000000000000000e+00
79	3	-1.915481630438643e-05	4.478508256782253e-05	1.556408866409238e-06	0.000000000000000e+00
79	4	-1.937478461481538e-05	4.513130404040693e-05	1.698213112079908e-06	0.000000000000000e+00
79	5	-1.932137921391372e-05	4.503499183570494e-05	1.652381544146292e-06	0.000000000000000e+00
79	6	-1.925704720729552e-05	4.491351050937193e-05	1.590148418870473e-06	0.000000000000000e+00
79	7	-1.921183839195391e-05	4.482393018432577e-05	1.540621811022966e-06	0.000000000000000e+00
79	8	-1.946331161014848e-05	4.518457849084200e-05	1.627036902283624e-06	0.000000000000000e+00
79	9	-1.940445786733347e-05	4.508619946362956e-05	1.591004607887716e-06	0.000000000000000e+00
79	10	-1.933281726433410e-05	4.496189609550323e-05	1.540968187818889e-06	0.000000000000000e+00
79	11	-1.928185347949297e-05	4.487022120882365e-05	1.500457571462185e-06	0.000000000000000e+00
79	12	-1.952469152856871e-05	4.521840210454821e-05	1.555623019958209e-06	0.000000000000000e+00
79	13	-1.946229198688725e-05	4.511919501877274e-05	1.527959767353332e-06	0.000000000000000e+00
79	14	-1.938591301699220e-05	4.499438786612906e-05	1.488557973969956e-06	0.000000000000000e+00
79	15	-1.933123161172963e-05	4.490233287588589e-05	1.455817276674557e-06	0.000000000000000e+00
80	0	-1.913473528518781e-05	4.473995810632394e-05	1.526564364614836e-06	0.000000000000000e+00
80	1	-1.909842215378893e-05	4.465713690147497e-05	1.471200293708251e-06	0.000000000000000e+00
80	2	-1.905348859480908e-05	4.455216233503027e-05	1.399992304919235e-06	0.000000000000000e+00
80	3	-1.902092329485236e-05	4.447357248198627e-05	1.345701455971636e-06	0.000000000000000e+00
80	4	-1.918914458573420e-05	4.477753921270803e-05	1.513661891942281e-06	0.000000000000000e+00
80	5	-1.914821452605253e-05	4.469289151098067e-05	1.463151645571028e-06	0.000000000000000e+00
80	6	-1.909785849272424e-05	4.458627352947160e-05	1.397110541576086e-06	0.000000000000000e+00
80	7	-1.906159803681606e-05	4.450667982694336e-05	1.345885412920039e-06	0.000000000000000e+00
80	8	-1.925605968735514e-05	4.482278788709382e-05	1.478172330790037e-06	0.000000000000000e+00
80	9	-1.920962887414487e-05	4.473636046844267e-05	1.435386221364702e-06	0.000000000000000e+00
80	10	-1.915279460632135e-05	4.462774908034206e-05	1.377324788307938e-06	0.000000000000000e+00
80	11	-1.911210445017595e-05	4.454686265301404e-05	1.330728905775833e-06	0.000000000000000e+00
80	12	-1.930343707038421e-05	4.485456825091978e-05	1.437460567970563e-06	0.000000000000000e+00
80	13	-1.925340857497930e-05	4.476723920983583e-05	1.401147812662914e-06	0.000000000000000e+00
80	14	-1.919222770216148e-05	4.465721555364900e-05	1.349871247037886e-06	0.000000000000000e+00
80	15	-1.914847233881304e-05	4.457535136432363e-05	1.307389317830304e-06	0.000000000000000e+00
81	0	-1.900420065075360e-05	4.443220287097815e-05	1.316677134938824e-06	0.000000000000000e+00
81	1	-1.897342503017206e-05	4.435532922179946e-05	1.261093952451576e-06	0.000000000000000e+00
81	2	-1.893433721540680e-05	4.425617434675415e-05	1.185923714709882e-06	0.000000000000000e+00
81	3	-1.890519531716109e-05	4.418075205244423e-05	1.126013271782531e-06	0.000000000000000e+00
81	4	-1.904306245733499e-05	4.446477243159888e-05	1.318190869467716e-06	0.000000000000000e+00
81	5	-1.900905105615981e-05	4.438685188563311e-05	1.264773860965020e-06	0.000000000000000e+00
81	6	-1.896604125416013e-05	4.428645854164566e-05	1.191856498413881e-06	0.000000000000000e+00
81	7	-1.893412314158412e-05	4.421036858502430e-05	1.133254547638652e-06	0.000000000000000e+00
81	8	-1.909139045585507e-05	4.450434478487583e-05	1.305039503375531e-06	0.000000000000000e+00
81	9	-1.905349740692137e-05	4.442543721853936e-05	1.255057129622819e-06	0.000000000000000e+00
81	10	-1.900579950929191e-05	4.432413505569402e-05	1.186078538331571e-06	0.000000000000000e+00
81	11	-1.897057668576269e-05	4.424770031667540e-05	1.130075052434373e-06	0.000000000000000e+00
81	12	-1.912621834561690e-05	4.453243548978150e-05	1.283580650945636e-06	0.000000000000000e+00
81	13	-1.908559493202561e-05	4.445306182156508e-05	1.236887935675828e-06	0.000000000000000e+00
81	14	-1.903464414702526e-05	4.435160500370834e-05	1.171764664662606e-06	0.000000000000000e+00
81	15	-1.899716535311652e-05	4.427530941176190e-05	1.118352989651878e-06	0.000000000000000e+00
82	0	-1.888992494763901e-05	4.414067080624509e-05	1.093162255451408e-06	0.000000000000000e+00
82	1	-1.886122246051486e-05	4.406551630796876e-05	1.029077618717313e-06	0.000000000000000e+00
82	2	-1.882356992240148e-05	4.396724477408024e-05	9.400489592531173e-07	0.000000000000000e+00
82	3	-1.879455501921228e-05	4.389146522181917e-05	8.671932150166402e-07	0.000000000000000e+00
82	4	-1.891746023576457e-05	4.417008676203611e-05	1.100955900364801e-06	0.000000000000000e+00
82	5	-1.888640557591109e-05	4.409488582987699e-05	1.037594188992976e-06	0.000000000000000e+00
82	6	-1.884621612476736e-05	4.399716687991065e-05	9.489267843045444e-07	0.000000000000000e+00
82	7	-1.881566457281235e-05	4.392224863684306e-05	8.759422299190796e-07	0.000000000000000e+00
82	8	-1.895226055583134e-05	4.420737806504142e-05	1.099002085060946e-06	0.000000000000000e+00
82	9	-1.891840655429729e-05	4.413239722171775e-05	1.037499516635720e-06	0.000000000000000e+00
82	10	-1.887517972750319e-05	4.403559626029762e-05	9.504303821078570e-07	0.000000000000000e+00
82	11	-1.884277153904714e-05	4.396190985327083e-05	8.780995479284063e-07	0.000000000000000e+00
82	12	-1.897773322178771e-05	4.423512576404485e-05	1.088520075813974e-06	0.000000000000000e+00
82	13	-1.894198515456812e-05	4.416052872769659e-05	1.029014749949165e-06	0.000000000000000e+00
82	14	-1.889668755285307e-05	4.406458236247713e-05	9.439518425992845e-07	0.000000000000000e+00
82	15	-1.886299914940046e-05	4.399192292165976e-05	8.727551446461272e-07	0.000000000000000e+00
83	0	-1.877901401766425e-05	4.385082951939588e-05	8.265011078208947e-07	0.000000000000000e+00
83	1	-1.874928642600408e-05	4.377397058660031e-05	7.448549622912186e-07	0.000000000000000e+00
83	2	-1.870930598795276e-05	4.367224771147810e-05	6.271068325288688e-07	0.000000000000000e+00
83	3	-1.867774776294487e-05	4.359294947878540e-05	5.277824735671273e-07	0.000000000000000e+00
83	4	-1.879945008570973e-05	4.388221763521738e-05	8.350537599762998e-07	0.000000000000000e+00
83	5	-1.876874718381065e-05	4.380678391297906e-05	7.528772214743783e-07	0.000000000000000e+00
83	6	-1.872806336866401e-05	4.370760028924735e-05	6.341234220287942e-07	0.000000000000000e+00
83	7	-1.869640225060830e-05	4.363086843267760e-05	5.337781218621725e-07	0.000000000000000e+00
83	8	-1.882573792556556e-05	4.392273626516132e-05	8.373844274325284e-07	0.000000000000000e+00
83	9	-1.879387491549427e-05	4.384932237485477e-05	7.553718800046856e-07	0.000000000000000e+00
83	10	-1.875242883972910e-05	4.375367811968509e-05	6.365466404525827e-07	0.000000000000000e+00
83	11	-1.872075936429588e-05	4.368043975783472e-05	5.359271326738280e-07	0.000000000000000e+00
83	12	-1.884539610588594e-05	4.395345895771054e-05	8.325243728038935e-07	0.000000000000000e+00
83	13	-1.881274790462564e-05	4.388171604727185e-05	7.513198680394442e-07	0.000000000000000e+00
83	14	-1.877084798186460e-05	4.378895802135601e-05	6.333835040051390e-07	0.000000000000000e+00
83	15	-1.873926799779487e-05	4.371850844423988e-05	5.333271717775440e-07	0.000000000000000e+00
84	0	-1.866058931868916e-05	4.355014955267109e-05	4.713630956806298e-07	0.000000000000000e+00
84	1	-1.862745919272422e-05	4.346871722965124e-05	3.563711023235421e-07	0.000000000000000e+00
84	2	-1.858234435403490e-05	4.336008015386220e-05	1.870967000926849e-07	0.000000000000000e+00
84	3	-1.854631816587025e-05	4.327480785018376e-05	4.181615318004780e-08	0.000000000000000e+00
84	4	-1.867935168353796e-05	4.358968614670143e-05	4.767245084889718e-07	0.000000000000000e+00
84	5	-1.864687375826362e-05	4.351180871252889e-05	3.604057861941889e-07	0.000000000000000e+00
84	6	-1.860352195345427e-05	4.340893844667870e-05	1.891871076802256e-07	0.000000000000000e+00
84	7	-1.856954611055392e-05	4.332904918450439e-05	4.229780357113804e-08	0.000000000000000e+00
84	8	-1.870391696634395e-05	4.364142279346669e-05	4.786522098018219e-07	0.000000000000000e+00
84	9	-1.867238039678553e-05	4.356823775798015e-05	3.618390273999050e-07	0.000000000000000e+00
84	10	-1.863136843998014e-05	4.347288630806093e-05	1.898924112445432e-07	0.000000000000000e+00
84	11	-1.860003798285038e-05	4.339997557114113e-05	4.243811039071471e-08	0.000000000000000e+00
84	12	-1.872263358081424e-05	4.368119305056706e-05	4.763173956725149e-07	0.000000000000000e+00
84	13	-1.869188220095540e-05	4.361164608107859e-05	3.600232810635017e-07	0.000000000000000e+00
84	14	-1.865268880112776e-05	4.352205337714661e-05	1.888577219175974e-07	0.000000000000000e+00
84	15	-1.862336081133719e-05	4.345445694573072e-05	4.212319419294378e-08	0.000000000000000e+00
85	0	-1.264609841362517e-05	3.493019119402705e-05	-1.384834668047269e-06	0.000000000000000e+00
85	1	-1.332821483534357e-05	3.526300813463190e-05	-3.613854762842558e-06	0.000000000000000e+00
85	2	-1.447029199669426e-05	3.665573805379548e-05	-6.791115404352004e-06	0.000000000000000e+00
85	3	-1.553886003324727e-05	3.794616360588473e-05	-9.436842556896967e-06	0.000000000000000e+00
85	4	-1.325875532208493e-05	3.365432578560060e-05	-1.382060454282058e-06	0.000000000000000e+00
85	5	-1.376577389081454e-05	3.400771831373864e-05	-3.345066311019427e-06	0.000000000000000e+00
85	6	-1.469589424243671e-05	3.473205329230768e-05	-6.141037109228327e-06	0.000000000000000e+00
85	7	-1.561465258179367e-05	3.555304777106041e-05	-8.484406380285978e-06	0.000000000000000e+00
85	8	-1.432548389218584e-05	3.367797333722185e-05	-8.646386693465446e-07	0.000000000000000e+00
85	9	-1.444512666026898e-05	3.397967261444202e-05	-3.036039430252151e-06	0.000000000000000e+00
85	10	-1.490029139067912e-05	3.422367097227953e-05	-5.627836506623880e-06	0.000000000000000e+00
85	11	-1.547836839709871e-05	3.468447194411830e-05	-7.443139001556182e-06	0.000000000000000e+00
85	12	-1.506489194861310e-05	3.499008796111309e-05	-3.883546213633237e-07	0.000000000000000e+00
85	13	-1.493962196276270e-05	3.519197132095036e-05	-2.696952056849930e-06	0.000000000000000e+00
85	14	-1.507773364772868e-05	3.536805897812550e-05	-5.198941264279141e-06	0.000000000000000e+00
85	15	-1.541471435554961e-05	3.574615216975881e-05	-6.713013140083877e-06	0.000000000000000e+00
86	0	-1.616357625679713e-05	3.855887381102436e-05	-1.088912535086294e-05	0.000000000000000e+00
86	1	-1.720376162670875e-05	3.948429124931179e-05	-1.308696633327393e-05	0.000000000000000e+00
86	2	-1.825313066859653e-05	4.045081218788248e-05	-1.474900574124420e-05	0.000000000000000e+00
86	3	-1.882151793702695e-05	4.119042462073398e-05	-1.505581321705150e-05	0.000000000000000e+00
86	4	-1.616491625764334e-05	3.610374646504082e-05	-9.771582565233313e-06	0.000000000000000e+00
86	5	-1.709155376988865e-05	3.732748609939094e-05	-1.159664217540472e-05	0.000000000000000e+00
86	6	-1.804741036788373e-05	3.913086768623178e-05	-1.280806607722775e-05	0.000000000000000e+00
86	7	-1.858600072909233e-05	4.052100642032973e-05	-1.295883917759752e-05	0.000000000000000e+00
86	8	-1.586062493726873e-05	3.514353552326015e-05	-8.334654375556515e-06	0.000000000000000e+00
86	9	-1.659140290787098e-05	3.642142185150098e-05	-9.561709388259849e-06	0.000000000000000e+00
86	10	-1.754534456465038e-05	3.854650531985236e-05	-1.041674647939090e-05	0.000000000000000e+00
86	11	-1.827685906353966e-05	4.019974733200097e-05	-1.068169766059931e-05	0.000000000000000e+00
86	12	-1.567348277541584e-05	3.612676024363705e-05	-7.372563686105966e-06	0.000000000000000e+00
86	13	-1.625892116455882e-05	3.718932557631976e-05	-8.346678930104608e-06	0.000000000000000e+00
86	14	-1.720858606587775e-05	3.897068362685366e-05	-9.225792060305096e-06	0.000000000000000e+00
86	15	-1.807888432883511e-05	4.037670905744115e-05	-9.714429303222087e-06	0.000000000000000e+00
87	0	-1.905268406753748e-05	4.163925157040326e-05	-1.488453822419079e-05	0.000000000000000e+00
87	1	-1.956381002650181e-05	4.260215316173898e-05	-1.431551918174428e-05	0.000000000000000e+00
87	2	-2.042614279073248e-05	4.397178793193926e-05	-1.325308506603555e-05	0.000000000000000e+00
87	3	-2.123688248085565e-05	4.499581966077961e-05	-1.227409712844460e-05	0.000000000000000e+00
87	4	-1.881416624261026e-05	4.121925143738006e-05	-1.282111278406720e-05	0.000000000000000e+00
87	5	-1.930879052318217e-05	4.241647276517171e-05	-1.254793528196166e-05	0.000000000000000e+00
87	6	-2.012103789983507e-05	4.377812440235773e-05	-1.212295809434411e-05	0.000000000000000e+00
87	7	-2.087150362429942e-05	4.468862159771216e-05	-1.163520815208536e-05	0.000000000000000e+00
87	8	-1.866481022055385e-05	4.099113697823571e-05	-1.074884532422537e-05	0.000000000000000e+00
87	9	-1.935344495683024e-05	4.224717495919366e-05	-1.091462332763112e-05	0.000000000000000e+00
87	10	-2.016732570231170e-05	4.353136032011156e-05	-1.104411495110190e-05	0.000000000000000e+00
87	11	-2.072628475410793e-05	4.433169319608088e-05	-1.089372897094278e-05	0.000000000000000e+00
87	12	-1.858246011881335e-05	4.106146157982772e-05	-9.942908779336818e-06	0.000000000000000e+00
87	13	-1.941128601389034e-05	4.217333958241804e-05	-1.029999574716706e-05	0.000000000000000e+00
87	14	-2.022548706734588e-05	4.334676040281978e-05	-1.050581452789526e-05	0.000000000000000e+00
87	15	-2.064474595885815e-05	4.409175746942047e-05	-1.035833975753340e-05	0.000000000000000e+00
88	0	-2.170853156916193e-05	4.549842142153958e-05	-1.171934580783547e-05	0.000000000000000e+00
88	1	-2.242710901212249e-05	4.633057425682928e-05	-1.065261477417144e-05	0.000000000000000e+00
88	2	-2.298840633356402e-05	4.719153039151053e-05	-9.203390680182032e-06	0.000000000000000e+00
88	3	-2.313023879141515e-05	4.767369696713561e-05	-8.038292606589811e-06	0.000000000000000e+00
88	4	-2.130521798503557e-05	4.513277224770678e-05	-1.128527634658697e-05	0.000000000000000e+00
88	5	-2.197636212098854e-05	4.588998417707470e-05	-1.045929690515778e-05	0.000000000000000e+00
88	6	-2.252951631951902e-05	4.670939050292075e-05	-9.149880822017995e-06	0.000000000000000e+00
88	7	-2.270629953135543e-05	4.719097965933437e-05	-8.059123496631567e-06	0.000000000000000e+00
88	8	-2.099984196263121e-05	4.471948113009651e-05	-1.067340896193254e-05	0.000000000000000e+00
88	9	-2.144373597778461e-05	4.539265781365885e-05	-1.004063657001206e-05	0.000000000000000e+00
88	10	-2.188177243428952e-05	4.614631737652865e-05	-8.935362930894200e-06	0.000000000000000e+00
88	11	-2.210934234689073e-05	4.661174771947774e-05	-8.000087311801025e-06	0.000000000000000e+00
88	12	-2.080159934985326e-05	4.445159838434679e-05	-1.014558205324506e-05	0.000000000000000e+00
88	13	-2.107825049939919e-05	4.507089875923480e-05	-9.591179941639636e-06	0.000000000000000e+00
88	14	-2.142664276379336e-05	4.576532524164021e-05	-8.672958528521838e-06	0.000000000000000e+00
88	15	-2.168404040122737e-05	4.620656323818942e-05	-7.900078770790874e-06	0.000000000000000e+00
89	0	-2.311204647638784e-05	4.786611962696172e-05	-7.399700859724451e-06	0.000000000000000e+00
89	1	-2.305242675850463e-05	4.811524108940819e-05	-6.252000224329724e-06	0.000000000000000e+00
89	2	-2.295570795306051e-05	4.826642493693794e-05	-4.887087603197309e-06	0.000000000000000e+00
89	3	-2.286706789021810e-05	4.829029223982290e-05	-3.957140333690513e-06	0.000000000000000e+00
89	4	-2.271988615310860e-05	4.739059920670815e-05	-7.477384263718227e-06	0.000000000000000e+00
89	5	-2.271877240594397e-05	4.766344987548148e-05	-6.458651989406198e-06	0.000000000000000e+00
89	6	-2.269085038864365e-05	4.786186436552925e-05	-5.259045938434294e-06	0.000000000000000e+00
89	7	-2.264916261294668e-05	4.793109245649331e-05	-4.415532754882315e-06	0.000000000000000e+00
89	8	-2.219375855260454e-05	4.681503777406751e-05	-7.509751073161342e-06	0.000000000000000e+00
89	9	-2.230940439128639e-05	4.711492655294871e-05	-6.650890893937644e-06	0.000000000000000e+00
89	10	-2.238185608626054e-05	4.737487189331787e-05	-5.615215436080753e-06	0.000000000000000e+00
89	11	-2.237727109413014e-05	4.749943115562647e-05	-4.849376324802383e-06	0.000000000000000e+00
89	12	-2.181538517304235e-05	4.640828290767345e-05	-7.488354805786626e-06	0.000000000000000e+00
89	13	-2.200789699186295e-05	4.672588906610534e-05	-6.739717578143832e-06	0.000000000000000e+00
89	14	-2.214434855669318e-05	4.703292410150277e-05	-5.789990545404585e-06	0.000000000000000e+00
89	15	-2.216100266985970e-05	4.719693945589451e-05	-5.062608181376227e-06	0.000000000000000e+00
90	0	-2.281394519146709e-05	4.828285810747086e-05	-3.506704164912703e-06	0.000000000000000e+00
90	1	-2.268996731015944e-05	4.824257889534203e-05	-2.738459517836965e-06	0.000000000000000e+00
90	2	-2.247782232798470e-05	4.814301280531347e-05	-1.868322707790524e-06	0.000000000000000e+00
90	3	-2.227660421049103e-05	4.803449985356556e-05	-1.287047542671261e-06	0.000000000000000e+00
90	4	-2.261907401484235e-05	4.795006546695853e-05	-3.986572107440188e-06	0.000000000000000e+00
90	5	-2.253566936160361e-05	4.796125574527027e-05	-3.227838553543299e-06	0.000000000000000e+00
90	6	-2.237148483889351e-05	4.792632904928725e-05	-2.336783242099378e-06	0.000000000000000e+00
90	7	-2.220321184553846e-05	4.785981346428347e-05	-1.734948618666672e-06	0.000000000000000e+00
90	8	-2.235449736040600e-05	4.754718138619287e-05	-4.441950948437165e-06	0.000000000000000e+00
90	9	-2.229104495642032e-05	4.760822714218215e-05	-3.707978469682001e-06	0.000000000000000e+00
90	10	-2.217121425877399e-05	4.763111899009156e-05	-2.833876170101649e-06	0.000000000000000e+00
90	11	-2.205097877625546e-05	4.760428778284469e-05	-2.242987272087432e-06	0.000000000000000e+00
90	12	-2.214090850761697e-05	4.726239500266871e-05	-4.671521382014759e-06	0.000000000000000e+00
90	13	-2.208802578970278e-05	4.734839448451422e-05	-3.971508720344273e-06	0.000000000000000e+00
90	14	-2.199734475545906e-05	4.739527669967462e-05	-3.143266623417688e-06	0.000000000000000e+00
90	15	-2.191122296239723e-05	4.738728011298374e-05	-2.582598430113184e-06	0.000000000000000e+00
91	0	-2.215733440634977e-05	4.796643649659949e-05	-1.003403192192964e-06	0.000000000000000e+00
91	1	-2.194035665133949e-05	4.782259610002002e-05	-5.250111800936627e-07	0.000000000000000e+00
91	2	-2.167673495712625e-05	4.761254396452806e-05	-7.514352667641854e-09	0.000000000000000e+00
91	3	-2.148960831486755e-05	4.744268071321981e-05	3.080027267890752e-07	0.000000000000000e+00
91	4	-2.210010598230699e-05	4.780977454095542e-05	-1.444758601402879e-06	0.000000000000000e+00
91	5	-2.191011714877993e-05	4.769160571941231e-05	-9.599319649217887e-07	0.000000000000000e+00
91	6	-2.167500078832727e-05	4.750535113891556e-05	-4.344990390714772e-07	0.000000000000000e+00
91	7	-2.150458091037734e-05	4.735200528382964e-05	-1.041838442414527e-07	0.000000000000000e+00
91	8	-2.197757767213408e-05	4.757403095446418e-05	-1.960214568299546e-06	0.000000000000000e+00
91	9	-2.183547641913078e-05	4.749070740426372e-05	-1.482993609107206e-06	0.000000000000000e+00
91	10	-2.164422415677165e-05	4.734570207477714e-05	-9.495729019651125e-07	0.000000000000000e+00
91	11	-2.149315575832563e-05	4.722095944501132e-05	-5.963952068289575e-07	0.000000000000000e+00
91	12	-2.185950399853765e-05	4.736932272692429e-05	-2.312075054153748e-06	0.000000000000000e+00
91	13	-2.175271387613041e-05	4.731374174658773e-05	-1.845315789168121e-06	0.000000000000000e+00
91	14	-2.159452255575792e-05	4.720816963591274e-05	-1.304861589751360e-06	0.000000000000000e+00
91	15	-2.145882198193071e-05	4.711075535320608e-05	-9.348904467972615e-07	0.000000000000000e+00
92	0	-2.139487756409942e-05	4.735151922179703e-05	4.486351474873200e-07	0.000000000000000e+00
92	1	-2.122112993707748e-05	4.718165503953448e-05	6.808566785455852e-07	0.000000000000000e+00
92	2	-2.100120897608064e-05	4.696372415747129e-05	9.311493324077442e-07	0.000000000000000e+00
92	3	-2.083784084464552e-05	4.680066082016795e-05	1.087659529476659e-06	0.000000000000000e+00
92	4	-2.141702369893560e-05	4.727074912805072e-05	4.979356736539815e-08	0.000000000000000e+00
92	5	-2.125514366899144e-05	4.712196413718416e-05	3.120221811205578e-07	0.000000000000000e+00
92	6	-2.104792156030593e-05	4.693197056670111e-05	6.045107999152380e-07	0.000000000000000e+00
92	7	-2.089215183998549e-05	4.678659831356968e-05	7.907726778030986e-07	0.000000000000000e+00
92	8	-2.141133981648801e-05	4.715394317370431e-05	-4.240666673164130e-07	0.000000000000000e+00
92	9	-2.126032401065493e-05	4.702994438749748e-05	-1.275238885007936e-07	0.000000000000000e+00
92	10	-2.106924353491137e-05	4.686802395922203e-05	2.048570125034384e-07	0.000000000000000e+00
92	11	-2.092735302015249e-05	4.674047365227359e-05	4.159762561959218e-07	0.000000000000000e+00
92	12	-2.138200044877689e-05	4.705566199506035e-05	-7.512963869365722e-07	0.000000000000000e+00
92	13	-2.124041128891610e-05	4.694857866855958e-05	-4.368214579718783e-07	0.000000000000000e+00
92	14	-2.106298570333668e-05	4.680175411019232e-05	-8.670164776557474e-08	0.000000000000000e+00
92	15	-2.093260005651604e-05	4.668383189263946e-05	1.355667231848773e-07	0.000000000000000e+00
93	0	-2.075288497921709e-05	4.671551429174040e-05	1.160030616015234e-06	0.000000000000000e+00
93	1	-2.060213558321456e-05	4.655939418468850e-05	1.275898256670420e-06	0.000000000000000e+00
93	2	-2.042343200488077e-05	4.636324065273913e-05	1.388912642951748e-06	0.000000000000000e+00
93	3	-2.030024756540023e-05	4.621899735083692e-05	1.447237573825844e-06	0.000000000000000e+00
93	4	-2.081048910830953e-05	4.670834475161832e-05	8.766938746242582e-07	0.000000000000000e+00
93	5	-2.066450903115551e-05	4.656021677737483e-05	1.014701053619575e-06	0.000000000000000e+00
93	6	-2.048926346010968e-05	4.636845247345339e-05	1.153215678480960e-06	0.000000000000000e+00
93	7	-2.036661046412878e-05	4.622626992070292e-05	1.230979125161685e-06	0.000000000000000e+00
93	8	-2.085342607849888e-05	4.667028225529346e-05	5.128160862100222e-07	0.000000000000000e+00
93	9	-2.071912327786571e-05	4.653474529399125e-05	6.718867761941609e-07	0.000000000000000e+00
93	10	-2.055282703809643e-05	4.635557780334485e-05	8.409500240887528e-07	0.000000000000000e+00
93	11	-2.043221515145158e-05	4.622114956882704e-05	9.452648700162548e-07	0.000000000000000e+00
93	12	-2.086503628459679e-05	4.661910598217817e-05	2.382130106221114e-07	0.000000000000000e+00
93	13	-2.074068067846161e-05	4.649487758982059e-05	4.110262721309029e-07	0.000000000000000e+00
93	14	-2.058295140046664e-05	4.633063046420265e-05	6.028042168578685e-07	0.000000000000000e+00
93	15	-2.046552457285305e-05	4.620602803677770e-05	7.269133797512445e-07	0.000000000000000e+00
94	0	-2.023927358043761e-05	4.614438650126637e-05	1.469067580529383e-06	0.000000000000000e+00
94	1	-2.012981880862327e-05	4.600865504078881e-05	1.501798328277771e-06	0.000000000000000e+00
94	2	-1.999596132196461e-05	4.583977189155608e-05	1.530976474681560e-06	0.000000000000000e+00
94	3	-1.990022661145064e-05	4.571645947727019e-05	1.543711695122004e-06	0.000000000000000e+00
94	4	-2.030522949780607e-05	4.615329472051990e-05	1.263787669686792e-06	0.000000000000000e+00
94	5	-2.019480142918562e-05	4.602206154489660e-05	1.317021513151404e-06	0.000000000000000e+00
94	6	-2.005948692030800e-05	4.586001960198988e-05	1.371299209888695e-06	0.000000000000000e+00
94	7	-1.996249204441349e-05	4.574102061152161e-05	1.400976203256879e-06	0.000000000000000e+00
94	8	-2.037038013491156e-05	4.615194509893678e-05	9.933304771648119e-07	0.000000000000000e+00
94	9	-2.025916756207261e-05	4.602730769353517e-05	1.073123312206943e-06	0.000000000000000e+00
94	10	-2.012357290218643e-05	4.587265391005287e-05	1.156935681520510e-06	0.000000000000000e+00
94	11	-2.002693308840857e-05	4.575812761733813e-05	1.205171730647604e-06	0.000000000000000e+00
94	12	-2.040429591175328e-05	4.614096805140254e-05	7.858322563751284e-07	0.000000000000000e+00
94	13	-2.029409005165414e-05	4.602194298484888e-05	8.836664306212282e-07	0.000000000000000e+00
94	14	-2.015994708171900e-05	4.587177326825105e-05	9.867533326644443e-07	0.000000000000000e+00
94	15	-2.006452584358071e-05	4.575978972808624e-05	1.047285611722526e-06	0.000000000000000e+00
95	0	-1.985165471666376e-05	4.565286679237158e-05	1.547306641984624e-06	0.000000000000000e+00
95	1	-1.976535448426964e-05	4.553736006834451e-05	1.548274148421120e-06	0.000000000000000e+00
95	2	-1.966231343694209e-05	4.539366012808694e-05	1.538513989919088e-06	0.000000000000000e+00
95	3	-1.959066255515132e-05	4.528844215680926e-05	1.522869799202421e-06	0.000000000000000e+00
95	4	-1.991318393235930e-05	4.567889418111531e-05	1.412513036670725e-06	0.000000000000000e+00
95	5	-1.982513420546877e-05	4.556444747811388e-05	1.426901958290220e-06	0.000000000000000e+00
95	6	-1.971903780893231e-05	4.542009454889269e-05	1.432606777886233e-06	0.000000000000000e+00
95	7	-1.964445289187707e-05	4.531398303897794e-05	1.427908863962239e-06	0.000000000000000e+00
95	8	-1.997795822774228e-05	4.569788646399843e-05	1.225223104061942e-06	0.000000000000000e+00
95	9	-1.988977094194857e-05	4.558608302638420e-05	1.255088466269384e-06	0.000000000000000e+00
95	10	-1.978178531485767e-05	4.544388386741488e-05	1.280644598450769e-06	0.000000000000000e+00
95	11	-1.970444196448915e-05	4.533884637357380e-05	1.291094602583568e-06	0.000000000000000e+00
95	12	-2.001620680720465e-05	4.570097225218865e-05	1.073319710016807e-06	0.000000000000000e+00
95	13	-1.992870730818321e-05	4.559216064204823e-05	1.114695052137308e-06	0.000000000000000e+00
95	14	-1.982043962141571e-05	4.545391597585861e-05	1.155684399343459e-06	0.000000000000000e+00
95	15	-1.974197611638525e-05	4.535141837460669e-05	1.177918382801510e-06	0.000000000000000e+00
96	0	-1.955497000240301e-05	4.523397876879816e-05	1.511885843037519e-06	0.000000000000000e+00
96	1	-1.949078521344454e-05	4.513459343226731e-05	1.489208724836481e-06	0.000000000000000e+00
96	2	-1.941213114268137e-05	4.501005735860025e-05	1.455979028397091e-06	0.000000000000000e+00
96	3	-1.935574749377525e-05	4.491819615316613e-05	1.427551738381339e-06	0.000000000000000e+00
96	4	-1.960701265835057e-05	4.525925531994878e-05	1.422612933816430e-06	0.000000000000000e+00
96	5	-1.953966334924338e-05	4.515994074076462e-05	1.410047984919157e-06	0.000000000000000e+00
