xi	eta	x	y	stress_r	stress_theta
 3.3333333333e-02	 2.0000000000e-01	 9.8772535431e-01	 3.0360566897e-01	 2.5339621498e+01	 7.9610505041e-01
 3.3333333333e-02	 2.1111111111e-01	 9.8230120451e-01	 3.2072125187e-01	 2.4971571512e+01	 7.8677970453e-01
 3.3333333333e-02	 2.2222222222e-01	 9.7655598875e-01	 3.3781086219e-01	 2.4577836364e+01	 7.7246273893e-01
 4.4444444444e-02	 1.6666666667e-01	 1.0128626265e+00	 2.5489899464e-01	 2.5686234068e+01	 1.0357141022e+00
 4.4444444444e-02	 1.7777777778e-01	 1.0083436754e+00	 2.7222643121e-01	 2.5415465669e+01	 1.0325498790e+00
 4.4444444444e-02	 1.8888888889e-01	 1.0035054988e+00	 2.8955295111e-01	 2.5116391730e+01	 1.0267957586e+00
 4.4444444444e-02	 2.0000000000e-01	 9.9834605705e-01	 3.0687024605e-01	 2.4790136094e+01	 1.0181749483e+00
 4.4444444444e-02	 2.1111111111e-01	 9.9286358305e-01	 3.2416986748e-01	 2.4437606420e+01	 1.0056894649e+00
 4.4444444444e-02	 2.2222222222e-01	 9.8705659078e-01	 3.4144323705e-01	 2.4059474975e+01	 9.8765761029e-01
 5.5555555556e-02	 1.6666666667e-01	 1.0236377608e+00	 2.5761068607e-01	 2.5126195813e+01	 1.2451637727e+00
 5.5555555556e-02	 1.7777777778e-01	 1.0190707358e+00	 2.7512245707e-01	 2.4870881891e+01	 1.2391921255e+00
 5.5555555556e-02	 1.8888888889e-01	 1.0141810892e+00	 2.9263330165e-01	 2.4587502695e+01	 1.2307700272e+00
 5.5555555556e-02	 2.0000000000e-01	 1.0089667598e+00	 3.1013482314e-01	 2.4277216989e+01	 1.2195724518e+00
 5.5555555556e-02	 2.1111111111e-01	 1.0034259616e+00	 3.2761848309e-01	 2.3940948441e+01	 1.2044757783e+00
 5.5555555556e-02	 2.2222222222e-01	 9.9755719281e-01	 3.4507561191e-01	 2.3579366438e+01	 1.1835935495e+00
 0.0000000000e+00	 2.2222222222e-01	 9.4505418266e-01	 3.2691373760e-01	 2.6365043488e+01	 2.1829070504e-02
 0.0000000000e+00	 2.3333333333e-01	 9.3918244200e-01	 3.4341860848e-01	 2.5898072513e+01	 1.8894427752e-02
 0.0000000000e+00	 2.4444444444e-01	 9.3299798631e-01	 3.5988158822e-01	 2.5406138479e+01	 1.4219759275e-02
 0.0000000000e+00	 2.5555555556e-01	 9.2650024701e-01	 3.7629415659e-01	 2.4893684785e+01	 7.8677256223e-03
 0.0000000000e+00	 2.6666666667e-01	 9.1968895401e-01	 3.9264771471e-01	 2.4409938688e+01	 2.3832281369e-02
 0.0000000000e+00	 2.7777777778e-01	 9.1256414167e-01	 4.0893359771e-01	 2.3963996145e+01	 6.7547217208e-02
 1.1111111111e-02	 2.2222222222e-01	 9.5555478469e-01	 3.3054611247e-01	 2.5730216747e+01	 2.8849046415e-01
 1.1111111111e-02	 2.3333333333e-01	 9.4961780246e-01	 3.4723437079e-01	 2.5269481033e+01	 2.7512386068e-01
 1.1111111111e-02	 2.4444444444e-01	 9.4336463060e-01	 3.6388027254e-01	 2.4783463245e+01	 2.5909026665e-01
 1.1111111111e-02	 2.5555555556e-01	 9.3679469420e-01	 3.8047520278e-01	 2.4285435282e+01	 2.4451837969e-01
 1.1111111111e-02	 2.6666666667e-01	 9.2990772017e-01	 3.9701046710e-01	 2.3826720121e+01	 2.5623994480e-01
 1.1111111111e-02	 2.7777777778e-01	 9.2270374325e-01	 4.1347730435e-01	 2.3407298001e+01	 2.9465712916e-01
 2.2222222222e-02	 2.2222222222e-01	 9.6605538672e-01	 3.3417848733e-01	 2.5134640054e+01	 5.3905546742e-01
 2.2222222222e-02	 2.3333333333e-01	 9.6005316293e-01	 3.5105013311e-01	 2.4678410866e+01	 5.1497496675e-01
 2.2222222222e-02	 2.4444444444e-01	 9.5373127490e-01	 3.6787895685e-01	 2.4196695456e+01	 4.8756946503e-01
 2.2222222222e-02	 2.5555555556e-01	 9.4708914139e-01	 3.8465624896e-01	 2.3716683365e+01	 4.6753130775e-01
 2.2222222222e-02	 2.6666666667e-01	 9.4012648632e-01	 4.0137321948e-01	 2.3282719413e+01	 4.7583105757e-01
 2.2222222222e-02	 2.7777777778e-01	 9.3284334482e-01	 4.1802101099e-01	 2.2889715260e+01	 5.0984165657e-01
