xi	eta	x	y	stress_r	stress_theta
 4.7056000000e-02	 1.1764000000e-02	 1.0704357479e+00	 1.7872251535e-02	 1.3859393555e+01	-8.6801838203e-01
 4.7056000000e-02	 1.7646000000e-02	 1.0702481382e+00	 2.6852267663e-02	 1.7066739650e+01	 1.2603930934e+01
 4.7056000000e-02	 2.3528000000e-02	 1.0699841859e+00	 3.5860489987e-02	 2.2807482824e+01	 1.7198946392e+01
 4.7056000000e-02	 2.9410000000e-02	 1.0696431543e+00	 4.4896106119e-02	 2.7888364867e+01	 1.7138397793e+01
 4.7056000000e-02	 3.5292000000e-02	 1.0692243162e+00	 5.3958286238e-02	 2.9937526427e+01	 1.5838045165e+01
 4.7056000000e-02	 4.1174000000e-02	 1.0687269540e+00	 6.3046183148e-02	 2.9561048275e+01	 1.3750541861e+01
 4.7056000000e-02	 4.7056000000e-02	 1.0681503603e+00	 7.2158932343e-02	 2.7469304605e+01	 1.1238082231e+01
 4.7056000000e-02	 5.2938000000e-02	 1.0674938383e+00	 8.1295652086e-02	 2.4369219533e+01	 8.6791028886e+00
 4.7056000000e-02	 5.8820000000e-02	 1.0667567025e+00	 9.0455443500e-02	 2.0938344743e+01	 6.4931199370e+00
 5.2938000000e-02	 0.0000000000e+00	 1.0794078160e+00	 0.0000000000e+00	 4.4931206735e+00	-5.2361850480e+01
 5.2938000000e-02	 5.8820000000e-03	 1.0793703411e+00	 8.9947580632e-03	 1.0535138170e+01	-2.6459934808e+01
 5.2938000000e-02	 1.1764000000e-02	 1.0792574058e+00	 1.8019540047e-02	 1.4449913314e+01	-6.4887940028e+00
 5.2938000000e-02	 1.7646000000e-02	 1.0790682500e+00	 2.7073562140e-02	 1.6524412748e+01	 8.2111853190e+00
 5.2938000000e-02	 2.3528000000e-02	 1.0788021224e+00	 3.6156022882e-02	 1.8568230389e+01	 1.6792976245e+01
 5.2938000000e-02	 2.9410000000e-02	 1.0784582803e+00	 4.5266103188e-02	 2.4668581121e+01	 1.6147059981e+01
 5.2938000000e-02	 3.5292000000e-02	 1.0780359905e+00	 5.4402966401e-02	 2.7687774241e+01	 1.4403053053e+01
 5.2938000000e-02	 4.1174000000e-02	 1.0775345294e+00	 6.3565758341e-02	 2.8176183226e+01	 1.2015796865e+01
 5.2938000000e-02	 4.7056000000e-02	 1.0769531839e+00	 7.2753607379e-02	 2.6790998476e+01	 9.3456231408e+00
 5.2938000000e-02	 5.2938000000e-02	 1.0762912514e+00	 8.1965624510e-02	 2.4172546960e+01	 6.7810115669e+00
 5.2938000000e-02	 5.8820000000e-02	 1.0755480407e+00	 9.1200903452e-02	 2.0932211734e+01	 4.7496070178e+00
 5.8820000000e-02	 0.0000000000e+00	 1.0882307108e+00	 0.0000000000e+00	 8.1486460438e+00	-5.9698617598e+01
 5.8820000000e-02	 5.8820000000e-03	 1.0881929296e+00	 9.0682796764e-03	 1.2292461598e+01	-3.4380788404e+01
 5.8820000000e-02	 1.1764000000e-02	 1.0880790712e+00	 1.8166828684e-02	 1.4653777685e+01	-1.4469994317e+01
 5.8820000000e-02	 1.7646000000e-02	 1.0878883693e+00	 2.7294856805e-02	 1.5499185088e+01	 5.9563331384e-01
 5.8820000000e-02	 2.3528000000e-02	 1.0876200664e+00	 3.6451556027e-02	 1.5263316640e+01	 1.1223403290e+01
 5.8820000000e-02	 2.9410000000e-02	 1.0872734138e+00	 4.5636100571e-02	 1.8949824771e+01	 1.3264308440e+01
 5.8820000000e-02	 3.5292000000e-02	 1.0868476722e+00	 5.4847646941e-02	 2.2947132266e+01	 1.1196459912e+01
 5.8820000000e-02	 4.1174000000e-02	 1.0863421123e+00	 6.4085333976e-02	 2.4507883206e+01	 8.6447850470e+00
 5.8820000000e-02	 4.7056000000e-02	 1.0857560150e+00	 7.3348282920e-02	 2.4114303075e+01	 6.0147800586e+00
 5.8820000000e-02	 5.2938000000e-02	 1.0850886720e+00	 8.2635597504e-02	 2.2290742552e+01	 3.6790432370e+00
 5.8820000000e-02	 5.8820000000e-02	 1.0843393864e+00	 9.1946364036e-02	 1.9547256179e+01	 2.0327378350e+00
 0.0000000000e+00	 5.8820000000e-02	 9.9642417327e-01	 8.4491609256e-02	 3.9105959113e+00	-2.7254300107e+01
 0.0000000000e+00	 6.4703000000e-02	 9.9565957252e-01	 9.3069636226e-02	 6.5847136927e+00	-2.1251914257e+01
 0.0000000000e+00	 7.0586000000e-02	 9.9481839835e-01	 1.0166747288e-01	 8.8180968333e+00	-1.6335284156e+01
 0.0000000000e+00	 7.6469000000e-02	 9.9390004351e-01	 1.1028421068e-01	 1.0612167853e+01	-1.2429725300e+01
 0.0000000000e+00	 8.2352000000e-02	 9.9290391285e-01	 1.1891892497e-01	 1.1956804531e+01	-9.4464516949e+00
 0.0000000000e+00	 8.8235000000e-02	 9.9182942379e-01	 1.2757067517e-01	 1.2833517182e+01	-7.2858008585e+00
 0.0000000000e+00	 9.4118000000e-02	 9.9067600676e-01	 1.3623850489e-01	 1.3221316995e+01	-5.8431541935e+00
 0.0000000000e+00	 1.0000100000e-01	 9.8944310564e-01	 1.4492144212e-01	 1.3103000856e+01	-5.0152782581e+00
 0.0000000000e+00	 1.0588400000e-01	 9.8813017818e-01	 1.5361849940e-01	 1.2469740743e+01	-4.7049750837e+00
 0.0000000000e+00	 1.1176700000e-01	 9.8673669648e-01	 1.6232867404e-01	 1.1323234375e+01	-4.8232983206e+00
 0.0000000000e+00	 1.1765000000e-01	 9.8526214738e-01	 1.7105094831e-01	 9.6759380697e+00	-5.2898562350e+00
 5.8820000000e-03	 5.8820000000e-02	 1.0052160794e+00	 8.5237117371e-02	 4.6319253333e+00	-1.7001829003e+01
 5.8820000000e-03	 6.4703000000e-02	 1.0044447323e+00	 9.3890832195e-02	 6.4801348523e+00	-1.3228511449e+01
 5.8820000000e-03	 7.0586000000e-02	 1.0035961360e+00	 1.0256453149e-01	 8.0769428876e+00	-1.0175036900e+01
 5.8820000000e-03	 7.6469000000e-02	 1.0026696781e+00	 1.1125729871e-01	 9.4020285449e+00	-7.7849513460e+00
 5.8820000000e-03	 8.2352000000e-02	 1.0016647582e+00	 1.1996820103e-01	 1.0424624021e+01	-5.9894277416e+00
 5.8820000000e-03	 8.8235000000e-02	 1.0005807884e+00	 1.2869628959e-01	 1.1109608714e+01	-4.7133690579e+00
 5.8820000000e-03	 9.4118000000e-02	 9.9941719423e-01	 1.3744059953e-01	 1.1424147185e+01	-3.8820578510e+00
 5.8820000000e-03	 1.0000100000e-01	 9.9817341465e-01	 1.4620015028e-01	 1.1342421176e+01	-3.4259026437e+00
 5.8820000000e-03	 1.0588400000e-01	 9.9684890263e-01	 1.5497394568e-01	 1.0847723260e+01	-3.2825488263e+00
 5.8820000000e-03	 1.1176700000e-01	 9.9544312560e-01	 1.6376097417e-01	 9.9325761916e+00	-3.3970182264e+00
 5.8820000000e-03	 1.1765000000e-01	 9.9395556588e-01	 1.7256020906e-01	 8.5979619561e+00	-3.7209614703e+00
 1.1764000000e-02	 5.8820000000e-02	 1.0140078536e+00	 8.5982614290e-02	 5.7486371624e+00	-8.0870019994e+00
 1.1764000000e-02	 6.4703000000e-02	 1.0132297601e+00	 9.4712015832e-02	 6.8852832229e+00	-6.2926262851e+00
 1.1764000000e-02	 7.0586000000e-02	 1.0123737419e+00	 1.0346157664e-01	 7.9207784903e+00	-4.8874430917e+00
 1.1764000000e-02	 7.6469000000e-02	 1.0114391811e+00	 1.1223037213e-01	 8.8093352394e+00	-3.8237248781e+00
 1.1764000000e-02	 8.2352000000e-02	 1.0104254719e+00	 1.2101746134e-01	 9.5034346242e+00	-3.0506283659e+00
 1.1764000000e-02	 8.8235000000e-02	 1.0093320216e+00	 1.2982188710e-01	 9.9601992300e+00	-2.5205423985e+00
 1.1764000000e-02	 9.4118000000e-02	 1.0081582504e+00	 1.3864267612e-01	 1.0144507804e+01	-2.1921792036e+00
 1.1764000000e-02	 1.0000100000e-01	 1.0069035926e+00	 1.4747883925e-01	 1.0029458986e+01	-2.0310160023e+00
 1.1764000000e-02	 1.0588400000e-01	 1.0055674962e+00	 1.5632937160e-01	 9.5955088760e+00	-2.0084119402e+00
 1.1764000000e-02	 1.1176700000e-01	 1.0041494240e+00	 1.6519325279e-01	 8.8293032005e+00	-2.1004212148e+00
 1.1764000000e-02	 1.1765000000e-01	 1.0026488538e+00	 1.7406944714e-01	 7.7227933752e+00	-2.2868918525e+00
 1.7646000000e-02	 5.8820000000e-02	 1.0227995132e+00	 8.6728101492e-02	 7.2311979491e+00	-6.7831494648e-01
 1.7646000000e-02	 6.4703000000e-02	 1.0220146734e+00	 9.5533188766e-02	 7.7987623184e+00	-6.2614031158e-01
 1.7646000000e-02	 7.0586000000e-02	 1.0211512334e+00	 1.0435861009e-01	 8.3395885060e+00	-6.3046215331e-01
 1.7646000000e-02	 7.6469000000e-02	 1.0202085697e+00	 1.1320343286e-01	 8.7993843935e+00	-6.6361552917e-01
 1.7646000000e-02	 8.2352000000e-02	 1.0191860715e+00	 1.2206670797e-01	 9.1361383354e+00	-7.0928540510e-01
 1.7646000000e-02	 8.8235000000e-02	 1.0180831407e+00	 1.3094746993e-01	 9.3164331002e+00	-7.5876732716e-01
 1.7646000000e-02	 9.4118000000e-02	 1.0168991927e+00	 1.3984473704e-01	 9.3126267411e+00	-8.0809502951e-01
 1.7646000000e-02	 1.0000100000e-01	 1.0156336567e+00	 1.4875751154e-01	 9.1010289515e+00	-8.5616367616e-01
 1.7646000000e-02	 1.0588400000e-01	 1.0142859761e+00	 1.5768477986e-01	 8.6608188176e+00	-9.0359479573e-01
 1.7646000000e-02	 1.1176700000e-01	 1.0128556089e+00	 1.6662551275e-01	 7.9734930672e+00	-9.5213216133e-01
 1.7646000000e-02	 1.1765000000e-01	 1.0113420285e+00	 1.7557866555e-01	 7.0227950576e+00	-1.0045190177e+00
 2.3528000000e-02	 5.8820000000e-02	 1.0315910756e+00	 8.7473580456e-02	 9.6142360350e+00	 4.4983359903e+00
 2.3528000000e-02	 6.4703000000e-02	 1.0307994897e+00	 9.6354352626e-02	 9.5231758186e+00	 3.2913175714e+00
 2.3528000000e-02	 7.0586000000e-02	 1.0299286279e+00	 1.0525563362e-01	 9.4546243291e+00	 2.3124062789e+00
 2.3528000000e-02	 7.6469000000e-02	 1.0289778614e+00	 1.1417648284e-01	 9.3806926710e+00	 1.5397740293e+00
 2.3528000000e-02	 8.2352000000e-02	 1.0279465742e+00	 1.2311594301e-01	 9.2743377410e+00	 9.5130932226e-01
 2.3528000000e-02	 8.8235000000e-02	 1.0268341631e+00	 1.3207304034e-01	 9.1088393027e+00	 5.2521703266e-01
 2.3528000000e-02	 9.4118000000e-02	 1.0256400384e+00	 1.4104678467e-01	 8.8576512176e+00	 2.4024503825e-01
 2.3528000000e-02	 1.0000100000e-01	 1.0243636244e+00	 1.5003616971e-01	 8.4943842269e+00	 7.5780136713e-02
 2.3528000000e-02	 1.0588400000e-01	 1.0230043596e+00	 1.5904017314e-01	 7.9928627088e+00	 1.1870661934e-02
 2.3528000000e-02	 1.1176700000e-01	 1.0215616976e+00	 1.6805775688e-01	 7.3272697357e+00	 2.9161302976e-02
 2.3528000000e-02	 1.1765000000e-01	 1.0200351071e+00	 1.7708786729e-01	 6.4724901824e+00	 1.0863019329e-01
 2.9410000000e-02	 5.8820000000e-02	 1.0403825583e+00	 8.8219052661e-02	 1.3404330375e+01	 6.7515803769e+00
 2.9410000000e-02	 6.4703000000e-02	 1.0395842263e+00	 9.7175509039e-02	 1.2165869870e+01	 5.1813649949e+00
 2.9410000000e-02	 7.0586000000e-02	 1.0387059428e+00	 1.0615264903e-01	 1.1208655861e+01	 3.8416286769e+00
 2.9410000000e-02	 7.6469000000e-02	 1.0377470737e+00	 1.1514952401e-01	 1.0442848466e+01	 2.7547375522e+00
 2.9410000000e-02	 8.2352000000e-02	 1.0367069976e+00	 1.2416516854e-01	 9.8018641891e+00	 1.9200798756e+00
 2.9410000000e-02	 8.8235000000e-02	 1.0355851062e+00	 1.3319860053e-01	 9.2333130730e+00	 1.3232244264e+00
 2.9410000000e-02	 9.4118000000e-02	 1.0343808048e+00	 1.4224882141e-01	 8.6928764678e+00	 9.4214008174e-01
 2.9410000000e-02	 1.0000100000e-01	 1.0330935129e+00	 1.5131481628e-01	 8.1407604331e+00	 7.5084136991e-01
