e	gp_n	disp_x	disp_y
504	9	-7.354598923998131e-06	1.225460188995089e-04
504	10	-7.427266881736096e-06	1.228004487471706e-04
504	11	-7.486111323684859e-06	1.230031505282971e-04
504	12	-6.550904539172304e-06	1.243557211174520e-04
504	13	-6.595530305934478e-06	1.245498273637434e-04
504	14	-6.658207301903259e-06	1.248136712087447e-04
504	15	-6.709090591103876e-06	1.250237819552511e-04
505	0	-9.494591554529058e-06	1.180350594183185e-04
505	1	-9.575963688742112e-06	1.182284981569096e-04
505	2	-9.685873631582220e-06	1.184897689358611e-04
505	3	-9.772363686567912e-06	1.186965352194520e-04
505	4	-8.608095593658306e-06	1.203049526754531e-04
505	5	-8.681154694879704e-06	1.205069047679877e-04
505	6	-8.779656545330761e-06	1.207795409327499e-04
505	7	-8.857068072397074e-06	1.209953051931664e-04
505	8	-7.518411992604683e-06	1.231139001086201e-04
505	9	-7.580552425793566e-06	1.233267442069708e-04
505	10	-7.664213235360536e-06	1.236138725879009e-04
505	11	-7.729951547796669e-06	1.238410225024881e-04
505	12	-6.737041105338147e-06	1.251385406613270e-04
505	13	-6.790837855752314e-06	1.253590093675895e-04
505	14	-6.863351740016945e-06	1.256562583525496e-04
505	15	-6.920431000437120e-06	1.258912547652147e-04
506	0	-9.819065056132133e-06	1.188090240570066e-04
506	1	-9.907545099460063e-06	1.190242550454801e-04
506	2	-1.002401444236284e-05	1.193124727301793e-04
506	3	-1.011350993098133e-05	1.195386686320275e-04
506	4	-8.898841463328573e-06	1.211127140253785e-04
506	5	-8.977913097056303e-06	1.213374149092314e-04
506	6	-9.081719559816653e-06	1.216383836609067e-04
506	7	-9.161147134109811e-06	1.218745824170103e-04
506	8	-7.765445904284475e-06	1.239646102695614e-04
506	9	-7.832645729552496e-06	1.242011240764421e-04
506	10	-7.920701861256705e-06	1.245179269696060e-04
506	11	-7.987778910699965e-06	1.247665619541090e-04
506	12	-6.951295483762581e-06	1.260190376651562e-04
506	13	-7.009805017454732e-06	1.262634800219178e-04
506	14	-7.086540894293376e-06	1.265909403655437e-04
506	15	-7.144975346119655e-06	1.268481493687498e-04
507	0	-1.016111254649195e-05	1.196610523354253e-04
507	1	-1.024986605079985e-05	1.198938997324803e-04
507	2	-1.036339623972995e-05	1.202029351058360e-04
507	3	-1.044764847339721e-05	1.204431536939024e-04
507	4	-9.203236824467339e-06	1.220023548680135e-04
507	5	-9.281418651903256e-06	1.222455417616417e-04
507	6	-9.381003256406277e-06	1.225691210454389e-04
507	7	-9.454713215472551e-06	1.228218367381997e-04
507	8	-8.023165445690711e-06	1.249010575917466e-04
507	9	-8.088634876047157e-06	1.251571479958530e-04
507	10	-8.171867311641108e-06	1.254986400903353e-04
507	11	-8.233671014728188e-06	1.257663610821197e-04
507	12	-7.175774887113866e-06	1.269874020339327e-04
507	13	-7.232749137521522e-06	1.272526983369422e-04
507	14	-7.305432598143637e-06	1.276062664154043e-04
507	15	-7.359844010205561e-06	1.278828429878594e-04
508	0	-1.049125724759822e-05	1.205722419343807e-04
508	1	-1.057021341127229e-05	1.208161745067035e-04
508	2	-1.066673025899506e-05	1.211368041638712e-04
508	3	-1.073496173211137e-05	1.213837633300089e-04
508	4	-9.492835404250210e-06	1.229582219806412e-04
508	5	-9.561837841909314e-06	1.232167933094499e-04
508	6	-9.646163545939172e-06	1.235566974877111e-04
508	7	-9.705763497536918e-06	1.238171209220323e-04
508	8	-8.265805877830073e-06	1.259113213266800e-04
508	9	-8.324397903005711e-06	1.261865262895874e-04
508	10	-8.396822489106242e-06	1.265476163878920e-04
508	11	-8.448327317821408e-06	1.268258976272169e-04
508	12	-7.388371054736504e-06	1.280322364835833e-04
508	13	-7.440857944655039e-06	1.283156615237229e-04
508	14	-7.506389291425211e-06	1.286909828569050e-04
508	15	-7.553526527256001e-06	1.289826526306868e-04
509	0	-1.076905516210056e-05	1.215156889925201e-04
509	1	-1.082837382463089e-05	1.217629172872999e-04
509	2	-1.089542298827896e-05	1.220835903941268e-04
509	3	-1.093768592432255e-05	1.223278377267778e-04
509	4	-9.735489429871704e-06	1.239558223077020e-04
509	5	-9.786920333471524e-06	1.242164906607097e-04
509	6	-9.844397012386573e-06	1.245567738770033e-04
509	7	-9.880106925187221e-06	1.248170852990477e-04
509	8	-8.474047318994460e-06	1.269750486222823e-04
509	9	-8.518627702351862e-06	1.272565256919045e-04
509	10	-8.568758825623637e-06	1.276257238477295e-04
509	11	-8.600312648678987e-06	1.279090537322235e-04
509	12	-7.577301629618295e-06	1.291394208393110e-04
509	13	-7.619061901266420e-06	1.294357483693165e-04
509	14	-7.667416997796703e-06	1.298253461200165e-04
509	15	-7.699313982433530e-06	1.301250586997972e-04
510	0	-1.535415369210335e-05	1.246562254353670e-04
510	1	-1.452290240812409e-05	1.245092823029748e-04
510	2	-1.353389719911132e-05	1.243234669247627e-04
510	3	-1.284315560147808e-05	1.241868007415669e-04
510	4	-1.433260166212166e-05	1.257390337552546e-04
510	5	-1.353816014054483e-05	1.256437186555309e-04
510	6	-1.259290533624297e-05	1.255194536989032e-04
510	7	-1.193276983579387e-05	1.254258756783902e-04
510	8	-1.299390810870037e-05	1.270325870923537e-04
510	9	-1.225347267232674e-05	1.270008370605161e-04
510	10	-1.137238742397455e-05	1.269524031281820e-04
510	11	-1.075709563288254e-05	1.269118840707452e-04
510	12	-1.196483082004447e-05	1.279329907048053e-04
510	13	-1.126996856502296e-05	1.279466825175689e-04
510	14	-1.044308247527795e-05	1.279524838750540e-04
510	15	-9.865645707671844e-06	1.279498961124263e-04
511	0	-1.249708575897203e-05	1.241163381445361e-04
511	1	-1.188637461281445e-05	1.239889744752057e-04
511	2	-1.116048301919748e-05	1.238329440602663e-04
511	3	-1.065402364103812e-05	1.237215143626176e-04
511	4	-1.160207946589011e-05	1.253770430449698e-04
511	5	-1.101859157440096e-05	1.252879548126403e-04
511	6	-1.032510119281339e-05	1.251777159616140e-04
511	7	-9.841167088239245e-06	1.250985714358112e-04
511	8	-1.044891206740261e-05	1.268896567176026e-04
511	9	-9.905218527190496e-06	1.268475991111374e-04
511	10	-9.259068467526779e-06	1.267936445297320e-04
511	11	-8.808089817633187e-06	1.267543081081113e-04
511	12	-9.576434489814327e-06	1.279466708923861e-04
511	13	-9.066233729963599e-06	1.279381702266111e-04
511	14	-8.459892618212650e-06	1.279243544170858e-04
511	15	-8.036664552679844e-06	1.279134350130521e-04
512	0	-1.040045485023988e-05	1.236650949308090e-04
512	1	-9.953389444916043e-06	1.235650941119400e-04
512	2	-9.423238343161589e-06	1.234472414221153e-04
512	3	-9.054713946106644e-06	1.233674036959053e-04
512	4	-9.598809108310542e-06	1.250584768314165e-04
512	5	-9.171375357450777e-06	1.249875455389301e-04
512	6	-8.664352054143334e-06	1.249045095355574e-04
512	7	-8.311891808787798e-06	1.248489508411170e-04
512	8	-8.582170266539815e-06	1.267344229727288e-04
512	9	-8.183595283411309e-06	1.266996006910005e-04
512	10	-7.710649806111032e-06	1.266597829619509e-04
512	11	-7.381859854305836e-06	1.266340840029752e-04
512	12	-7.824622164054152e-06	1.279080008902414e-04
512	13	-7.450478700601799e-06	1.278990366763194e-04
512	14	-7.006450101681418e-06	1.278901516229608e-04
512	15	-6.697731104985881e-06	1.278857260477043e-04
513	0	-8.870830740900766e-06	1.233287663033625e-04
513	1	-8.547885017432579e-06	1.232635535991115e-04
513	2	-8.167237472740182e-06	1.231918687899993e-04
513	3	-7.904294881888468e-06	1.231461865091943e-04
513	4	-8.136053512124449e-06	1.248224003821929e-04
513	5	-7.827284030260135e-06	1.247784508590575e-04
513	6	-7.463268017709828e-06	1.247325135611016e-04
513	7	-7.211587396405587e-06	1.247057652180702e-04
513	8	-7.217855737818335e-06	1.266222162322351e-04
513	9	-6.929897692559966e-06	1.266038550216707e-04
513	10	-6.590272563728353e-06	1.265892305123380e-04
513	11	-6.355144836373593e-06	1.265865158707215e-04
513	12	-6.543734728599447e-06	1.278842560088739e-04
513	13	-6.273321726704510e-06	1.278839848995772e-04
513	14	-5.954220051737037e-06	1.278919529733019e-04
513	15	-5.733095190732711e-06	1.279068514728048e-04
514	0	-7.773646296841243e-06	1.231247778536846e-04
514	1	-7.545113123657287e-06	1.230916022615383e-04
514	2	-7.277631001453650e-06	1.230656477988139e-04
514	3	-7.094904074503812e-06	1.230575152054836e-04
514	4	-7.086396854160882e-06	1.246943944159998e-04
514	5	-6.867162139936033e-06	1.246796922397187e-04
514	6	-6.610449523738001e-06	1.246739431285838e-04
514	7	-6.434988395075705e-06	1.246793228234703e-04
514	8	-6.238048509106315e-06	1.265879813924131e-04
514	9	-6.032918992624176e-06	1.265948072172293e-04
514	10	-5.792561332750451e-06	1.266127207356409e-04
514	11	-5.628045767113087e-06	1.266343589741602e-04
514	12	-5.622960153301872e-06	1.279169579232679e-04
514	13	-5.430011715324607e-06	1.279383741706900e-04
514	14	-5.203794710377396e-06	1.279729444863618e-04
514	15	-5.048753605848065e-06	1.280062365818803e-04
515	0	-7.005068120823739e-06	1.230567359798708e-04
515	1	-6.849936161968789e-06	1.230615724676428e-04
515	2	-6.672126916768812e-06	1.230808698252287e-04
515	3	-6.553114133740975e-06	1.231062455863275e-04
515	4	-6.348674793528665e-06	1.246855127924137e-04
515	5	-6.199503504332116e-06	1.247033148575374e-04
515	6	-6.028226679359195e-06	1.247390023551129e-04
515	7	-5.913292661869269e-06	1.247762414440260e-04
515	8	-5.546996093529231e-06	1.266490018234936e-04
515	9	-5.406666612596897e-06	1.266825319962459e-04
515	10	-5.245054386513041e-06	1.267379614559211e-04
515	11	-5.136238296400735e-06	1.267892484356181e-04
515	12	-4.972263751502297e-06	1.280269079516025e-04
515	13	-4.839607574082509e-06	1.280715211590659e-04
515	14	-4.686448799612843e-06	1.281406695422745e-04
515	15	-4.583074819429181e-06	1.282016285506677e-04
516	0	-6.495335608996848e-06	1.231237249230297e-04
516	1	-6.396888570083340e-06	1.231639708554311e-04
516	2	-6.287050281503605e-06	1.232304360150098e-04
516	3	-6.216286041938600e-06	1.232915496043648e-04
516	4	-5.857366918910794e-06	1.247997042198059e-04
516	5	-5.761821390619402e-06	1.248505207063306e-04
516	6	-5.654728326258161e-06	1.249297253250570e-04
516	7	-5.585350042738775e-06	1.250000032755634e-04
516	8	-5.083159711927660e-06	1.268196648211810e-04
516	9	-4.992230407467089e-06	1.268825185554990e-04
516	10	-4.889787888494155e-06	1.269759393823166e-04
516	11	-4.822968788023043e-06	1.270564090050296e-04
516	12	-4.532576273036326e-06	1.282368161659724e-04
516	13	-4.445929451183650e-06	1.283079083761753e-04
516	14	-4.347986564188502e-06	1.284110037710816e-04
516	15	-4.283789084167026e-06	1.284983532881240e-04
517	0	-6.183079057310776e-06	1.233275859101666e-04
517	1	-6.128793451770424e-06	1.234016055280443e-04
517	2	-6.072780405646908e-06	1.235107520927335e-04
517	3	-6.040379345252046e-06	1.236041536025094e-04
517	4	-5.552651133983852e-06	1.250407700579894e-04
517	5	-5.498901969563565e-06	1.251234226998533e-04
517	6	-5.442751029892818e-06	1.252433287829421e-04
517	7	-5.409584128974528e-06	1.253445533858236e-04
517	8	-4.791291617794765e-06	1.271024850657313e-04
517	9	-4.738833902797094e-06	1.271949478241626e-04
517	10	-4.683158494060819e-06	1.273272170694972e-04
517	11	-4.649445627350548e-06	1.274374411160641e-04
517	12	-4.253218008541305e-06	1.285479899801468e-04
517	13	-4.202304463275877e-06	1.286469870568116e-04
517	14	-4.147657584914892e-06	1.287874081061781e-04
517	15	-4.114028034527681e-06	1.289035037574251e-04
518	0	-6.026596554194145e-06	1.236574429734496e-04
518	1	-6.006896647029116e-06	1.237640125975780e-04
518	2	-5.992553497066161e-06	1.239156275257295e-04
518	3	-5.989621963292548e-06	1.240412855298904e-04
518	4	-5.395154053511584e-06	1.254018468125671e-04
518	5	-5.373796796798884e-06	1.255156258766552e-04
518	6	-5.356468564755108e-06	1.256761275377166e-04
518	7	-5.350660527890268e-06	1.258082537103022e-04
518	8	-4.634407232171640e-06	1.274993142020932e-04
518	9	-4.611334153703518e-06	1.276212699027171e-04
518	10	-4.590714435625227e-06	1.277917450826036e-04
518	11	-4.581643668562492e-06	1.279310767828994e-04
518	12	-4.098799702015793e-06	1.289683419692609e-04
518	13	-4.074954070740053e-06	1.290955472979958e-04
518	14	-4.052556612820960e-06	1.292723363259482e-04
518	15	-4.041575174538843e-06	1.294161573506879e-04
519	0	-5.990722879935843e-06	1.241115788051288e-04
519	1	-5.997482238286779e-06	1.242496644835064e-04
519	2	-6.014887254745949e-06	1.244417426312084e-04
519	3	-6.034259077109435e-06	1.245980348270775e-04
519	4	-5.350032834523938e-06	1.258818845041933e-04
519	5	-5.353197587478578e-06	1.260260486488044e-04
519	6	-5.365248752412442e-06	1.262257421559184e-04
519	7	-5.380030649980222e-06	1.263876535365835e-04
519	8	-4.579035505609803e-06	1.280084144627781e-04
519	9	-4.578059110379570e-06	1.281593044285579e-04
519	10	-4.583925035904867e-06	1.283673233123952e-04
519	11	-4.593413058546427e-06	1.285352496405544e-04
519	12	-4.037767408503347e-06	1.294957773789937e-04
519	13	-4.034222648638066e-06	1.296507520882096e-04
519	14	-4.036169136382723e-06	1.298636966705262e-04
519	15	-4.042266229557304e-06	1.300350588666445e-04
520	0	-6.046554950903167e-06	1.246845627696320e-04
520	1	-6.073077627687747e-06	1.248529533651511e-04
520	2	-6.113950392358666e-06	1.250841431604294e-04
520	3	-6.149640574542178e-06	1.252700013639279e-04
520	4	-5.389715084834798e-06	1.264771008281908e-04
520	5	-5.411033365387414e-06	1.266508391568227e-04
520	6	-5.444521888932162e-06	1.268887889321098e-04
520	7	-5.474100097262281e-06	1.270796763462194e-04
520	8	-4.600094518384365e-06	1.286277594296230e-04
520	9	-4.615449029876850e-06	1.288069699160797e-04
520	10	-4.640514335121388e-06	1.290515397816698e-04
520	11	-4.663147382038334e-06	1.292470952441517e-04
520	12	-4.047018419634727e-06	1.301292654095841e-04
520	13	-4.058537175602119e-06	1.303114032853865e-04
520	14	-4.078181271836090e-06	1.305593193790468e-04
520	15	-4.096345652767483e-06	1.307570860107917e-04
521	0	-6.170073300945404e-06	1.253721208474451e-04
521	1	-6.210824550491005e-06	1.255694272731679e-04
521	2	-6.268144127983736e-06	1.258375969560535e-04
521	3	-6.314745548106737e-06	1.260511788657515e-04
521	4	-5.491116763474219e-06	1.271844206113825e-04
521	5	-5.525184591156394e-06	1.273865836227683e-04
521	6	-5.573353421817517e-06	1.276611131277795e-04
521	7	-5.612706724960412e-06	1.278797071213411e-04
521	8	-4.676291158042446e-06	1.293541734387468e-04
521	9	-4.702812721820052e-06	1.295604545922060e-04
521	10	-4.740774253830142e-06	1.298399978356609e-04
521	11	-4.772195054204408e-06	1.300622690281816e-04
521	12	-4.106999124843369e-06	1.308652143458685e-04
521	13	-4.128675442038757e-06	1.310732265869158e-04
521	14	-4.160110827417952e-06	1.313545732671482e-04
521	15	-4.186493689827754e-06	1.315778703513301e-04
522	0	-6.340371127720487e-06	1.261678451905990e-04
522	1	-6.389752519090514e-06	1.263919844027341e-04
522	2	-6.456450404788025e-06	1.266941204286536e-04
522	3	-6.509051401876333e-06	1.269328639971421e-04
522	4	-5.634415682856423e-06	1.279991220854949e-04
522	5	-5.676362625054254e-06	1.282285703789617e-04
522	6	-5.733164953575449e-06	1.285378417271375e-04
522	7	-5.778024942870893e-06	1.287820841083785e-04
522	8	-4.789688855628758e-06	1.301836090185588e-04
522	9	-4.823766589187003e-06	1.304166109643571e-04
522	10	-4.870272378184525e-06	1.307303413463358e-04
522	11	-4.907119965768609e-06	1.309777762241759e-04
522	12	-4.201326503320563e-06	1.316996223508674e-04
522	13	-4.230470050813697e-06	1.319331689941093e-04
522	14	-4.270583745652634e-06	1.322472989508925e-04
522	15	-4.302503642850010e-06	1.324949019023532e-04
523	0	-6.537526425012747e-06	1.270626209101402e-04
523	1	-6.591565613405851e-06	1.273107557165365e-04
523	2	-6.662563092471529e-06	1.276432338419840e-04
523	3	-6.716732471766526e-06	1.279046334475372e-04
523	4	-5.802319960770618e-06	1.289147306318304e-04
523	5	-5.848472799354726e-06	1.291682941330320e-04
523	6	-5.909358994785412e-06	1.295084224090767e-04
523	7	-5.956149566674659e-06	1.297765864230336e-04
523	8	-4.927074021698942e-06	1.311120086729651e-04
523	9	-4.965012111791379e-06	1.313684308014344e-04
523	10	-5.015432853719338e-06	1.317126242516513e-04
523	11	-5.054746928444337e-06	1.319846354001016e-04
523	12	-4.319803318887139e-06	1.326291974991211e-04
523	13	-4.352752821132838e-06	1.328856548982214e-04
523	14	-4.396917634132103e-06	1.332294993930178e-04
523	15	-4.431873123997114e-06	1.335007053821890e-04
524	0	-6.745324954373807e-06	1.280462945306157e-04
524	1	-6.798319255970290e-06	1.283163103491126e-04
524	2	-6.866225646960302e-06	1.286756683283438e-04
524	3	-6.917382575237216e-06	1.289557070718552e-04
524	4	-5.981011870963104e-06	1.299222971719098e-04
524	5	-6.027463263994671e-06	1.302003136186164e-04
524	6	-6.087809404855935e-06	1.305685376318199e-04
524	7	-6.133870127750375e-06	1.308535318260353e-04
524	8	-5.075924428043366e-06	1.321327791962756e-04
524	9	-5.116106482738913e-06	1.324153216516710e-04
524	10	-5.169332214485499e-06	1.327883219782478e-04
524	11	-5.210322642584908e-06	1.330788916640350e-04
524	12	-4.450956118873087e-06	1.336481445206989e-04
524	13	-4.487659359663914e-06	1.339289066691316e-04
524	14	-4.536877492440526e-06	1.343023882785374e-04
524	15	-4.575158008745057e-06	1.345946144450594e-04
525	0	-6.944327759031688e-06	1.291066275484651e-04
525	1	-6.994049273205974e-06	1.293938767960744e-04
525	2	-7.056521544612429e-06	1.297759034966817e-04
525	3	-7.101896064832360e-06	1.300735552187965e-04
525	4	-6.158238503211436e-06	1.310075020064316e-04
525	5	-6.203442359519680e-06	1.313014272299405e-04
525	6	-6.261089449147095e-06	1.316935824413985e-04
525	7	-6.303984445438681e-06	1.319997036853663e-04
525	8	-5.232088583338918e-06	1.332361349841266e-04
525	9	-5.272741935446965e-06	1.335360902024265e-04
525	10	-5.325760697779967e-06	1.339360425383226e-04
525	11	-5.366698354531260e-06	1.342482498015124e-04
525	12	-4.595616616436568e-06	1.347526058864738e-04
525	13	-4.634165169388140e-06	1.350533215869702e-04
525	14	-4.685492599689261e-06	1.354534627548039e-04
525	15	-4.726275669100686e-06	1.357656307273513e-04
526	0	-7.124986878862272e-06	1.302336697311384e-04
526	1	-7.166027752912759e-06	1.305364893002706e-04
526	2	-7.214750292025077e-06	1.309351184834398e-04
526	3	-7.248106285082419e-06	1.312423237464981e-04
526	4	-6.326306895239928e-06	1.321644723900773e-04
526	5	-6.367145756328615e-06	1.324763208401727e-04
526	6	-6.418479772325136e-06	1.328878507212265e-04
526	7	-6.456434631002868e-06	1.332063061281575e-04
526	8	-5.388718590127670e-06	1.344163543471900e-04
526	9	-5.430647622717101e-06	1.347348514884413e-04
526	10	-5.487176007013634e-06	1.351565706247337e-04
526	11	-5.532463519124949e-06	1.354846858269081e-04
526	12	-4.748718844004312e-06	1.359337810926302e-04
526	13	-4.792504227012547e-06	1.362526713517221e-04
526	14	-4.853671897509792e-06	1.366758199896267e-04
526	15	-4.904330238095761e-06	1.370060171323900e-04
527	0	-1.141577896113125e-05	1.283805697084119e-04
527	1	-1.074656154564216e-05	1.284172044825460e-04
527	2	-9.950208544981297e-06	1.284503929986312e-04
527	3	-9.394093641615209e-06	1.284669538751480e-04
527	4	-1.038495492481857e-05	1.291602560133575e-04
527	5	-9.766204067784070e-06	1.292374117191636e-04
527	6	-9.029998188690360e-06	1.293189685865925e-04
527	7	-8.515881577903669e-06	1.293693397706383e-04
527	8	-9.040439278894765e-06	1.300607912485767e-04
527	9	-8.491682759980069e-06	1.301856389500957e-04
527	10	-7.838946446689053e-06	1.303240937144825e-04
527	11	-7.383108606976033e-06	1.304142315263442e-04
527	12	-8.011528770335485e-06	1.306624000803778e-04
527	13	-7.519198978940681e-06	1.308196591933350e-04
527	14	-6.933729130504489e-06	1.309967371384932e-04
527	15	-6.524854405979880e-06	1.311138775315096e-04
528	0	-9.115557403985598e-06	1.284733165389686e-04
528	1	-8.624178345686453e-06	1.284817366438880e-04
528	2	-8.040191194902059e-06	1.284881417572747e-04
528	3	-7.632560216535311e-06	1.284915269511032e-04
528	4	-8.258354320671911e-06	1.293926265156298e-04
528	5	-7.803979650792291e-06	1.294309003038743e-04
528	6	-7.263913433302317e-06	1.294729417490839e-04
528	7	-6.886950425467315e-06	1.295014946906527e-04
528	8	-7.154718950161208e-06	1.304574273644310e-04
528	9	-6.751634250323513e-06	1.305308201042952e-04
528	10	-6.272424032709669e-06	1.306147293221775e-04
528	11	-5.937978583399907e-06	1.306727589108258e-04
528	12	-6.319949022026376e-06	1.311706090431030e-04
528	13	-5.958213231172370e-06	1.312679069607937e-04
528	14	-5.528075157000021e-06	1.313803029833966e-04
528	15	-5.227914547253203e-06	1.314583130915438e-04
529	0	-7.428331565667081e-06	1.284933643907161e-04
529	1	-7.067972473491872e-06	1.284974080270324e-04
529	2	-6.640283683747599e-06	1.285040790778920e-04
529	3	-6.342896533106576e-06	1.285103510404989e-04
529	4	-6.698108438074290e-06	1.295161075955436e-04
529	5	-6.364938121808793e-06	1.295429781502020e-04
529	6	-5.969518384155502e-06	1.295769404257605e-04
529	7	-5.694495029264668e-06	1.296020168568078e-04
529	8	-5.770490530783786e-06	1.307022859139304e-04
529	9	-5.475097241984429e-06	1.307557306020759e-04
529	10	-5.124557900129506e-06	1.308214534174626e-04
529	11	-4.880633904886795e-06	1.308685336651043e-04
529	12	-5.077642956749992e-06	1.314979015024698e-04
529	13	-4.812702486729227e-06	1.315691995711337e-04
529	14	-4.498345656648361e-06	1.316562656655211e-04
529	15	-4.279509023177647e-06	1.317182810429396e-04
530	0	-6.194537657907616e-06	1.285141105835156e-04
530	1	-5.933982521369399e-06	1.285229754589219e-04
530	2	-5.626392167134327e-06	1.285425801645043e-04
530	3	-5.413173368851134e-06	1.285662271009560e-04
530	4	-5.557241502540515e-06	1.296149976223319e-04
530	5	-5.316065377639959e-06	1.296400898751465e-04
530	6	-5.031087683221239e-06	1.296806586065461e-04
530	7	-4.833492877121266e-06	1.297191609183146e-04
530	8	-4.758809288942979e-06	1.308923918804802e-04
530	9	-4.544532935148635e-06	1.309368881932271e-04
530	10	-4.291021730484608e-06	1.310020478607900e-04
530	11	-4.115248597439314e-06	1.310570282524529e-04
530	12	-4.170140328869560e-06	1.317496243147620e-04
530	13	-3.977605984677636e-06	1.318077133513520e-04
530	14	-3.749637820959473e-06	1.318891645791099e-04
530	15	-3.591584510331938e-06	1.319548576569467e-04
531	0	-5.306985363494499e-06	1.285805531842573e-04
531	1	-5.120954102876630e-06	1.286092736364013e-04
531	2	-4.902792040961526e-06	1.286524063853730e-04
531	3	-4.753171713005347e-06	1.286917241697005e-04
531	4	-4.735109839774098e-06	1.297407827792326e-04
531	5	-4.562776936154969e-06	1.297824387008869e-04
531	6	-4.360619642803550e-06	1.298410894222966e-04
531	7	-4.221825288630388e-06	1.298913523716168e-04
531	8	-4.027764868579670e-06	1.310869514352305e-04
531	9	-3.874578199347771e-06	1.311437282477541e-04
531	10	-3.694859011446105e-06	1.312209710850536e-04
531	11	-3.571329270160658e-06	1.312843752535468e-04
531	12	-3.512943975886175e-06	1.319902560430192e-04
531	13	-3.375285867254892e-06	1.320571457298352e-04
531	14	-3.213786844546831e-06	1.321469801634836e-04
531	15	-3.102701126647207e-06	1.322193012958384e-04
532	0	-4.679301102300547e-06	1.287154771855114e-04
532	1	-4.551074306740334e-06	1.287656672303500e-04
532	2	-4.402840346631778e-06	1.288416268165802e-04
532	3	-4.302674731916419e-06	1.289073896967951e-04
532	4	-4.153210724299013e-06	1.299206288679200e-04
532	5	-4.033923204297313e-06	1.299806424740761e-04
532	6	-3.895722559468829e-06	1.300684295012568e-04
532	7	-3.802161372343991e-06	1.301425572141052e-04
532	8	-3.510169201567499e-06	1.313201892387737e-04
532	9	-3.403648896783810e-06	1.313916052596520e-04
532	10	-3.279934261196067e-06	1.314928757495065e-04
532	11	-3.196012213845918e-06	1.315765381578628e-04
532	12	-3.047646664890381e-06	1.322595246647481e-04
532	13	-2.951642652179094e-06	1.323385608527593e-04
532	14	-2.839956978407774e-06	1.324487439042362e-04
532	15	-2.764095313319071e-06	1.325386740484429e-04
533	0	-4.253711948223108e-06	1.289449706396232e-04
533	1	-4.169642405202280e-06	1.290202479616655e-04
533	2	-4.074462774908736e-06	1.291283033289931e-04
533	3	-4.011921385111263e-06	1.292191565991564e-04
533	4	-3.756382695940869e-06	1.301843632985782e-04
533	5	-3.677698365374141e-06	1.302671531254859e-04
533	6	-3.588380892621081e-06	1.303842255272265e-04
533	7	-3.529432533166397e-06	1.304814081713708e-04
533	8	-3.154912025096995e-06	1.316232203934216e-04
533	9	-3.084198506793179e-06	1.317148120817412e-04
533	10	-3.003699118909594e-06	1.318425555839079e-04
533	11	-2.950298914846597e-06	1.319471658959358e-04
533	12	-2.726921126040758e-06	1.325885632625908e-04
533	13	-2.662923324660736e-06	1.326859537158304e-04
533	14	-2.589939541283100e-06	1.328207228404912e-04
533	15	-2.541370913615139e-06	1.329301969036933e-04
534	0	-3.982068557381255e-06	1.292705793211243e-04
534	1	-3.932204768927060e-06	1.293727940061693e-04
534	2	-3.878390274705649e-06	1.295171411559055e-04
534	3	-3.845029681078222e-06	1.296360226979047e-04
534	4	-3.501173338348055e-06	1.305360012001207e-04
534	5	-3.453721844645715e-06	1.306438006783526e-04
534	6	-3.402035757652958e-06	1.307947766078918e-04
534	7	-3.369629279949885e-06	1.309182755410262e-04
534	8	-2.924568160644598e-06	1.320054096472514e-04
534	9	-2.881096112609834e-06	1.321194817412285e-04
534	10	-2.833266740797772e-06	1.322776553389931e-04
534	11	-2.802941683445411e-06	1.324060371542532e-04
534	12	-2.517893925135267e-06	1.329908139411928e-04
534	13	-2.478079868434246e-06	1.331089245811281e-04
534	14	-2.434009699470740e-06	1.332716575698338e-04
534	15	-2.405884935524400e-06	1.334030770485553e-04
535	0	-3.829826852027629e-06	1.297022601980752e-04
535	1	-3.805822296191936e-06	1.298319327645616e-04
535	2	-3.782827053451714e-06	1.300116593778309e-04
535	3	-3.771101688469408e-06	1.301575360194704e-04
535	4	-3.354726260725535e-06	1.309868187557851e-04
535	5	-3.330921789878673e-06	1.311205414785946e-04
535	6	-3.307488534894309e-06	1.313050377014914e-04
535	7	-3.294901842008532e-06	1.314541880847426e-04
535	8	-2.788882836822487e-06	1.324769911238529e-04
535	9	-2.766205395859939e-06	1.326149081794017e-04
535	10	-2.743357608400091e-06	1.328042377458798e-04
535	11	-2.730550585133184e-06	1.329565943883962e-04
535	12	-2.392786197879776e-06	1.334755118163335e-04
535	13	-2.371542944456744e-06	1.336159699310230e-04
535	14	-2.349876263572995e-06	1.338081536235970e-04
535	15	-2.337472244685038e-06	1.339623389699931e-04
536	0	-3.766800395665569e-06	1.302381858949266e-04
536	1	-3.762158613301759e-06	1.303949720301972e-04
536	2	-3.762372536778746e-06	1.306100369648766e-04
536	3	-3.766941555813182e-06	1.307828248634049e-04
536	4	-3.289958538007762e-06	1.315364472041313e-04
536	5	-3.283787222117984e-06	1.316959991718921e-04
536	6	-3.281438065621731e-06	1.319141743457808e-04
536	7	-3.283670629822621e-06	1.320889496086876e-04
536	8	-2.725255717813328e-06	1.330403786617306e-04
536	9	-2.718007163588928e-06	1.332024454420052e-04
536	10	-2.713518508838637e-06	1.334232329451998e-04
536	11	-2.713625327508163e-06	1.335994925659923e-04
536	12	-2.332222230826219e-06	1.340469661509807e-04
536	13	-2.324756169396306e-06	1.342103666708117e-04
