e	gp_n	xx	yy	xy	zz
246	3	-1.876583368215045e-05	4.424165020917179e-05	-1.272923844232721e-06	0.000000000000000e+00
246	4	-1.861189101966578e-05	4.414653737448438e-05	-1.427957288999342e-06	0.000000000000000e+00
246	5	-1.864614977963290e-05	4.416472376978396e-05	-1.360271004777283e-06	0.000000000000000e+00
246	6	-1.868724365091563e-05	4.418556861111133e-05	-1.269660621343044e-06	0.000000000000000e+00
246	7	-1.871597748393561e-05	4.419935701123955e-05	-1.198597565421965e-06	0.000000000000000e+00
246	8	-1.854156561873402e-05	4.409277966458509e-05	-1.298055488202417e-06	0.000000000000000e+00
246	9	-1.857873381165038e-05	4.411155988541234e-05	-1.236944472888848e-06	0.000000000000000e+00
246	10	-1.862385439180971e-05	4.413356957576074e-05	-1.155084917800456e-06	0.000000000000000e+00
246	11	-1.865585131409418e-05	4.414849308515095e-05	-1.090847356257929e-06	0.000000000000000e+00
246	12	-1.849152871106381e-05	4.405491521881130e-05	-1.189607460308699e-06	0.000000000000000e+00
246	13	-1.853107922974347e-05	4.407419869877996e-05	-1.133660908751447e-06	0.000000000000000e+00
246	14	-1.857942276035119e-05	4.409706592008936e-05	-1.058798250245506e-06	0.000000000000000e+00
246	15	-1.861397780174841e-05	4.411281722118191e-05	-1.000037633453595e-06	0.000000000000000e+00
247	0	-1.877885856240556e-05	4.424770336164305e-05	-1.231927899311615e-06	0.000000000000000e+00
247	1	-1.880170802790920e-05	4.425760711850182e-05	-1.155416272486491e-06	0.000000000000000e+00
247	2	-1.882845726025812e-05	4.426780892650005e-05	-1.056717551302256e-06	0.000000000000000e+00
247	3	-1.884661156133761e-05	4.427366332542201e-05	-9.819736579753825e-07	0.000000000000000e+00
247	4	-1.873032337818375e-05	4.420593637443448e-05	-1.160269276115898e-06	0.000000000000000e+00
247	5	-1.875565390574808e-05	4.421688554668063e-05	-1.088758747406068e-06	0.000000000000000e+00
247	6	-1.878563134273890e-05	4.422860385020635e-05	-9.964722128612302e-07	0.000000000000000e+00
247	7	-1.880625308076099e-05	4.423577321491048e-05	-9.264693576422991e-07	0.000000000000000e+00
247	8	-1.867199040669355e-05	4.415574612810246e-05	-1.056187969785238e-06	0.000000000000000e+00
247	9	-1.870063785593494e-05	4.416807279275631e-05	-9.914919946826236e-07	0.000000000000000e+00
247	10	-1.873481783805461e-05	4.418180457457290e-05	-9.078743087711464e-07	0.000000000000000e+00
247	11	-1.875856471513884e-05	4.419067788959709e-05	-8.442900349151070e-07	0.000000000000000e+00
247	12	-1.863150563961928e-05	4.412057673379197e-05	-9.683074956055120e-07	0.000000000000000e+00
247	13	-1.866270615718427e-05	4.413396953438892e-05	-9.090260695203552e-07	0.000000000000000e+00
247	14	-1.870009259203670e-05	4.414927127163729e-05	-8.322966914332232e-07	0.000000000000000e+00
247	15	-1.872620155640635e-05	4.415944159793627e-05	-7.738592250744602e-07	0.000000000000000e+00
248	0	-1.885546244735331e-05	4.427612336410723e-05	-9.425227499657295e-07	0.000000000000000e+00
248	1	-1.887067567435724e-05	4.427957356136010e-05	-8.700727674230620e-07	0.000000000000000e+00
248	2	-1.888781828833625e-05	4.428196981986266e-05	-7.787670068091460e-07	0.000000000000000e+00
248	3	-1.889888288990895e-05	4.428235574547550e-05	-7.112035533031822e-07	0.000000000000000e+00
248	4	-1.881641569707107e-05	4.423899875961382e-05	-8.894575168408032e-07	0.000000000000000e+00
248	5	-1.883407067680058e-05	4.424400089051444e-05	-8.214098873490448e-07	0.000000000000000e+00
248	6	-1.885435760142058e-05	4.424858273666342e-05	-7.355360296381057e-07	0.000000000000000e+00
248	7	-1.886780034856999e-05	4.425070754107252e-05	-6.719240085462849e-07	0.000000000000000e+00
248	8	-1.877036077624875e-05	4.419486684625698e-05	-8.106048070711911e-07	0.000000000000000e+00
248	9	-1.879105703778424e-05	4.420177002140708e-05	-7.486562612553270e-07	0.000000000000000e+00
248	10	-1.881527259921366e-05	4.420897394858935e-05	-6.704555452126266e-07	0.000000000000000e+00
248	11	-1.883169625258184e-05	4.421318015458536e-05	-6.124947163759824e-07	0.000000000000000e+00
248	12	-1.873922392136221e-05	4.416434185802403e-05	-7.428721559537585e-07	0.000000000000000e+00
248	13	-1.876218497125907e-05	4.417260720089756e-05	-6.859249541462403e-07	0.000000000000000e+00
248	14	-1.878928917172217e-05	4.418164491554100e-05	-6.140848327550256e-07	0.000000000000000e+00
248	15	-1.880787601728321e-05	4.418730281298705e-05	-5.608273785077115e-07	0.000000000000000e+00
249	0	-1.890406278000953e-05	4.428209674390935e-05	-6.760817784408086e-07	0.000000000000000e+00
249	1	-1.891277213534056e-05	4.428081583149091e-05	-6.125489656349335e-07	0.000000000000000e+00
249	2	-1.892222165787441e-05	4.427774163899498e-05	-5.343733737159112e-07	0.000000000000000e+00
249	3	-1.892799742911611e-05	4.427444949810270e-05	-4.779878251958702e-07	0.000000000000000e+00
249	4	-1.887423437766176e-05	4.425137987003818e-05	-6.388406023044603e-07	0.000000000000000e+00
249	5	-1.888523813490282e-05	4.425184298499363e-05	-5.789960977192525e-07	0.000000000000000e+00
249	6	-1.889755843078257e-05	4.425104874975668e-05	-5.053213562129299e-07	0.000000000000000e+00
249	7	-1.890544039444358e-05	4.424951842539240e-05	-4.521091140778888e-07	0.000000000000000e+00
249	8	-1.883970412196364e-05	4.421497592479654e-05	-5.823353311242136e-07	0.000000000000000e+00
249	9	-1.885356213346326e-05	4.421756207081831e-05	-5.277611181604064e-07	0.000000000000000e+00
249	10	-1.886939737475378e-05	4.421955609217470e-05	-4.605024856863810e-07	0.000000000000000e+00
249	11	-1.887981312667273e-05	4.422016731505463e-05	-4.118316479160956e-07	0.000000000000000e+00
