e	頂点番号	xx	yy	xy	zz
430	1	-2.516268661719466e-05	5.301034532103291e-05	-3.069314041056651e-05	0.000000000000000e+00
430	2	-2.214242441623405e-05	4.419506689260347e-05	-3.850960796970645e-05	0.000000000000000e+00
430	3	-2.437170678750908e-05	4.663171797058620e-05	-3.616912311576500e-05	0.000000000000000e+00
431	0	-2.516268661719461e-05	5.301034532103264e-05	-3.069314041056652e-05	0.000000000000000e+00
431	1	-2.667792187475978e-05	5.435446126667856e-05	-2.694983864964278e-05	0.000000000000000e+00
431	2	-2.437170678750907e-05	4.663171797058609e-05	-3.616912311576498e-05	0.000000000000000e+00
431	3	-2.589647076609548e-05	4.836164529523801e-05	-3.396883775667357e-05	0.000000000000000e+00
432	0	-2.667792187475980e-05	5.435446126667867e-05	-2.694983864964265e-05	0.000000000000000e+00
432	1	-2.772463783435203e-05	5.525029443255347e-05	-2.371144098011580e-05	0.000000000000000e+00
432	2	-2.589647076609552e-05	4.836164529523807e-05	-3.396883775667351e-05	0.000000000000000e+00
432	3	-2.690058345835430e-05	4.957347891133165e-05	-3.181448657668740e-05	0.000000000000000e+00
433	0	-2.772463783435203e-05	5.525029443255347e-05	-2.371144098011580e-05	0.000000000000000e+00
433	1	-2.840814769093422e-05	5.589987054759452e-05	-2.084919387638897e-05	0.000000000000000e+00
433	2	-2.690058345835430e-05	4.957347891133165e-05	-3.181448657668740e-05	0.000000000000000e+00
433	3	-2.754967237325724e-05	5.033960349427442e-05	-2.971912955819988e-05	0.000000000000000e+00
434	0	-2.840814769093422e-05	5.589987054759452e-05	-2.084919387638897e-05	0.000000000000000e+00
434	1	-2.886151491618229e-05	5.642046482361652e-05	-1.860486035449204e-05	0.000000000000000e+00
434	2	-2.754967237325724e-05	5.033960349427442e-05	-2.971912955819988e-05	0.000000000000000e+00
434	3	-2.796496769190254e-05	5.074338901398931e-05	-2.753348472054092e-05	0.000000000000000e+00
435	0	-2.886151491618229e-05	5.642046482361652e-05	-1.860486035449204e-05	0.000000000000000e+00
435	1	-2.916103047039930e-05	5.687260100833606e-05	-1.667647453730882e-05	0.000000000000000e+00
435	2	-2.796496769190254e-05	5.074338901398931e-05	-2.753348472054092e-05	0.000000000000000e+00
435	3	-2.823078900281083e-05	5.104787334780238e-05	-2.530199390986721e-05	0.000000000000000e+00
436	0	-2.916103047039930e-05	5.687260100833606e-05	-1.667647453730882e-05	0.000000000000000e+00
436	1	-2.938461157655876e-05	5.726700841608680e-05	-1.457402248134348e-05	0.000000000000000e+00
436	2	-2.823078900281083e-05	5.104787334780238e-05	-2.530199390986721e-05	0.000000000000000e+00
436	3	-2.841667243144699e-05	5.150166927271163e-05	-2.332213588910421e-05	0.000000000000000e+00
437	0	-2.938461157655879e-05	5.726700841608693e-05	-1.457402248134344e-05	0.000000000000000e+00
437	1	-2.962502222721552e-05	5.742313770330826e-05	-1.267365287996689e-05	0.000000000000000e+00
437	2	-2.841667243144700e-05	5.150166927271148e-05	-2.332213588910404e-05	0.000000000000000e+00
437	3	-2.861588612361553e-05	5.196586397899186e-05	-2.185863507983063e-05	0.000000000000000e+00
438	0	-2.962502222721553e-05	5.742313770330829e-05	-1.267365287996688e-05	0.000000000000000e+00
438	1	-2.995662337043334e-05	5.795152540017699e-05	-1.135396143466966e-05	0.000000000000000e+00
438	2	-2.861588612361554e-05	5.196586397899197e-05	-2.185863507983054e-05	0.000000000000000e+00
438	3	-2.898758883949742e-05	5.250301499865954e-05	-2.012985006494487e-05	0.000000000000000e+00
439	0	-2.995662337043334e-05	5.795152540017699e-05	-1.135396143466966e-05	0.000000000000000e+00
439	1	-3.047918807212554e-05	5.903113404121841e-05	-1.083928962972498e-05	0.000000000000000e+00
439	2	-2.898758883949742e-05	5.250301499865954e-05	-2.012985006494487e-05	0.000000000000000e+00
439	3	-2.969617450016409e-05	5.331288681504315e-05	-1.798929069532017e-05	0.000000000000000e+00
440	0	-3.047918807212554e-05	5.903113404121841e-05	-1.083928962972498e-05	0.000000000000000e+00
440	1	-3.130364425850211e-05	6.065558493630402e-05	-1.127085485190604e-05	0.000000000000000e+00
440	2	-2.969617450016409e-05	5.331288681504315e-05	-1.798929069532017e-05	0.000000000000000e+00
440	3	-3.091963581797458e-05	5.459760422119232e-05	-1.568258235463036e-05	0.000000000000000e+00
441	0	-3.130364425850211e-05	6.065558493630402e-05	-1.127085485190604e-05	0.000000000000000e+00
441	1	-3.257868111826044e-05	6.296586980456433e-05	-1.275946563192433e-05	0.000000000000000e+00
441	2	-3.091963581797458e-05	5.459760422119232e-05	-1.568258235463036e-05	0.000000000000000e+00
441	3	-3.284244664789184e-05	5.661485551483571e-05	-1.343622076326071e-05	0.000000000000000e+00
442	0	1.253195395615475e-05	7.642442909653419e-06	-5.020963378353822e-05	0.000000000000000e+00
442	1	3.547364667344778e-07	2.032525807699792e-05	-4.826509722590622e-05	0.000000000000000e+00
442	2	9.184274135260487e-06	1.502130305084189e-06	-2.559878012024532e-05	0.000000000000000e+00
442	3	-1.440022257252482e-06	1.355891012724903e-05	-3.259891146446555e-05	0.000000000000000e+00
443	0	3.547364667345477e-07	2.032525807699761e-05	-4.826509722590603e-05	0.000000000000000e+00
443	1	-8.342525971923736e-06	2.943740806471976e-05	-4.591094034365934e-05	0.000000000000000e+00
443	2	-1.440022257252703e-06	1.355891012724952e-05	-3.259891146446525e-05	0.000000000000000e+00
443	3	-9.006493029625699e-06	2.239754562813279e-05	-3.693386746402311e-05	0.000000000000000e+00
444	0	-8.342525971923754e-06	2.943740806472009e-05	-4.591094034365926e-05	0.000000000000000e+00
444	1	-1.455552402817895e-05	3.601448693560533e-05	-4.341415688284903e-05	0.000000000000000e+00
444	2	-9.006493029625702e-06	2.239754562813273e-05	-3.693386746402309e-05	0.000000000000000e+00
444	3	-1.442108855572884e-05	2.889061357790645e-05	-3.935946849054399e-05	0.000000000000000e+00
445	0	-1.455552402817911e-05	3.601448693560554e-05	-4.341415688284877e-05	0.000000000000000e+00
445	1	-1.899429068733133e-05	4.075625718875088e-05	-4.092477068260403e-05	0.000000000000000e+00
445	2	-1.442108855572873e-05	2.889061357790562e-05	-3.935946849054431e-05	0.000000000000000e+00
445	3	-1.830475176014905e-05	3.371051640298029e-05	-4.045619128938878e-05	0.000000000000000e+00
446	0	-1.899429068733138e-05	4.075625718875117e-05	-4.092477068260392e-05	0.000000000000000e+00
446	1	-2.214242441623405e-05	4.419506689260347e-05	-3.850960796970645e-05	0.000000000000000e+00
446	2	-1.830475176014906e-05	3.371051640298037e-05	-4.045619128938876e-05	0.000000000000000e+00
446	3	-2.108672833965158e-05	3.723998437768938e-05	-4.064882905721794e-05	0.000000000000000e+00
447	0	-2.214242441623405e-05	4.419506689260347e-05	-3.850960796970645e-05	0.000000000000000e+00
447	1	-2.437170678750908e-05	4.663171797058620e-05	-3.616912311576500e-05	0.000000000000000e+00
447	2	-2.108672833965158e-05	3.723998437768938e-05	-4.064882905721794e-05	0.000000000000000e+00
447	3	-2.303917359452511e-05	3.989222082072988e-05	-4.026639298850928e-05	0.000000000000000e+00
448	0	-2.437170678750907e-05	4.663171797058609e-05	-3.616912311576498e-05	0.000000000000000e+00
448	1	-2.589647076609548e-05	4.836164529523801e-05	-3.396883775667357e-05	0.000000000000000e+00
448	2	-2.303917359452506e-05	3.989222082072946e-05	-4.026639298850955e-05	0.000000000000000e+00
448	3	-2.441665425954074e-05	4.179278705921330e-05	-3.944879689442432e-05	0.000000000000000e+00
449	0	-2.589647076609552e-05	4.836164529523807e-05	-3.396883775667351e-05	0.000000000000000e+00
449	1	-2.690058345835430e-05	4.957347891133165e-05	-3.181448657668740e-05	0.000000000000000e+00
449	2	-2.441665425954074e-05	4.179278705921341e-05	-3.944879689442420e-05	0.000000000000000e+00
449	3	-2.536828513208925e-05	4.319473193776102e-05	-3.841142620208928e-05	0.000000000000000e+00
450	0	-2.690058345835430e-05	4.957347891133165e-05	-3.181448657668740e-05	0.000000000000000e+00
450	1	-2.754967237325724e-05	5.033960349427442e-05	-2.971912955819988e-05	0.000000000000000e+00
450	2	-2.536828513208925e-05	4.319473193776102e-05	-3.841142620208928e-05	0.000000000000000e+00
450	3	-2.599859231819947e-05	4.424238886121155e-05	-3.732227831880396e-05	0.000000000000000e+00
451	0	-2.754967237325724e-05	5.033960349427442e-05	-2.971912955819988e-05	0.000000000000000e+00
451	1	-2.796496769190254e-05	5.074338901398931e-05	-2.753348472054092e-05	0.000000000000000e+00
451	2	-2.599859231819947e-05	4.424238886121155e-05	-3.732227831880396e-05	0.000000000000000e+00
451	3	-2.638017977095127e-05	4.497589562457621e-05	-3.618389177951874e-05	0.000000000000000e+00
452	0	-2.796496769190254e-05	5.074338901398931e-05	-2.753348472054092e-05	0.000000000000000e+00
452	1	-2.823078900281083e-05	5.104787334780238e-05	-2.530199390986721e-05	0.000000000000000e+00
452	2	-2.638017977095127e-05	4.497589562457621e-05	-3.618389177951874e-05	0.000000000000000e+00
452	3	-2.661290011023772e-05	4.537314596951934e-05	-3.493297175472763e-05	0.000000000000000e+00
453	0	-2.823078900281083e-05	5.104787334780238e-05	-2.530199390986721e-05	0.000000000000000e+00
453	1	-2.841667243144699e-05	5.150166927271163e-05	-2.332213588910421e-05	0.000000000000000e+00
453	2	-2.661290011023772e-05	4.537314596951934e-05	-3.493297175472763e-05	0.000000000000000e+00
453	3	-2.679595500411850e-05	4.554367059279501e-05	-3.342415364379750e-05	0.000000000000000e+00
454	0	-2.841667243144700e-05	5.150166927271148e-05	-2.332213588910404e-05	0.000000000000000e+00
454	1	-2.861588612361553e-05	5.196586397899186e-05	-2.185863507983063e-05	0.000000000000000e+00
454	2	-2.679595500411850e-05	4.554367059279498e-05	-3.342415364379748e-05	0.000000000000000e+00
454	3	-2.699570528867782e-05	4.562414840898859e-05	-3.153395979266899e-05	0.000000000000000e+00
455	0	-2.861588612361554e-05	5.196586397899197e-05	-2.185863507983054e-05	0.000000000000000e+00
455	1	-2.898758883949742e-05	5.250301499865954e-05	-2.012985006494487e-05	0.000000000000000e+00
455	2	-2.699570528867783e-05	4.562414840898861e-05	-3.153395979266899e-05	0.000000000000000e+00
455	3	-2.729258779767460e-05	4.570360725450627e-05	-2.922550851171584e-05	0.000000000000000e+00
456	0	-2.898758883949742e-05	5.250301499865954e-05	-2.012985006494487e-05	0.000000000000000e+00
456	1	-2.969617450016409e-05	5.331288681504315e-05	-1.798929069532017e-05	0.000000000000000e+00
456	2	-2.729258779767460e-05	4.570360725450627e-05	-2.922550851171584e-05	0.000000000000000e+00
456	3	-2.778638073011437e-05	4.579515388860265e-05	-2.645906221194075e-05	0.000000000000000e+00
457	0	-2.969617450016409e-05	5.331288681504315e-05	-1.798929069532017e-05	0.000000000000000e+00
457	1	-3.091963581797458e-05	5.459760422119232e-05	-1.568258235463036e-05	0.000000000000000e+00
457	2	-2.778638073011437e-05	4.579515388860265e-05	-2.645906221194075e-05	0.000000000000000e+00
457	3	-2.861697607649279e-05	4.605314582202573e-05	-2.304431442978001e-05	0.000000000000000e+00
458	0	-3.091963581797458e-05	5.459760422119232e-05	-1.568258235463036e-05	0.000000000000000e+00
458	1	-3.284244664789184e-05	5.661485551483571e-05	-1.343622076326071e-05	0.000000000000000e+00
458	2	-2.861697607649279e-05	4.605314582202573e-05	-2.304431442978001e-05	0.000000000000000e+00
458	3	-3.008510097254448e-05	4.667838106972994e-05	-1.847348852891182e-05	0.000000000000000e+00
459	0	9.184274135260487e-06	1.502130305084189e-06	-2.559878012024532e-05	0.000000000000000e+00
459	1	-1.440022257252482e-06	1.355891012724903e-05	-3.259891146446555e-05	0.000000000000000e+00
459	2	1.882671981178478e-06	-1.185713049596286e-07	-3.883052258761370e-06	0.000000000000000e+00
459	3	-5.708170494592523e-06	9.865436616190391e-06	-1.842194347976436e-05	0.000000000000000e+00
460	0	-1.440022257252703e-06	1.355891012724952e-05	-3.259891146446525e-05	0.000000000000000e+00
460	1	-9.006493029625699e-06	2.239754562813279e-05	-3.693386746402311e-05	0.000000000000000e+00
460	2	-5.708170494592613e-06	9.865436616189958e-06	-1.842194347976422e-05	0.000000000000000e+00
460	3	-1.111581709229399e-05	1.727753240085319e-05	-2.801263007143417e-05	0.000000000000000e+00
461	0	-9.006493029625702e-06	2.239754562813273e-05	-3.693386746402309e-05	0.000000000000000e+00
461	1	-1.442108855572884e-05	2.889061357790645e-05	-3.935946849054399e-05	0.000000000000000e+00
461	2	-1.111581709229400e-05	1.727753240085316e-05	-2.801263007143404e-05	0.000000000000000e+00
461	3	-1.503661857168415e-05	2.288335801001676e-05	-3.412639608448923e-05	0.000000000000000e+00
462	0	-1.442108855572873e-05	2.889061357790562e-05	-3.935946849054431e-05	0.000000000000000e+00
462	1	-1.830475176014905e-05	3.371051640298029e-05	-4.045619128938878e-05	0.000000000000000e+00
462	2	-1.503661857168412e-05	2.288335801001676e-05	-3.412639608448967e-05	0.000000000000000e+00
462	3	-1.783306861380489e-05	2.714331267519487e-05	-3.806349702672396e-05	0.000000000000000e+00
463	0	-1.830475176014906e-05	3.371051640298037e-05	-4.045619128938876e-05	0.000000000000000e+00
463	1	-2.108672833965158e-05	3.723998437768938e-05	-4.064882905721794e-05	0.000000000000000e+00
463	2	-1.783306861380487e-05	2.714331267519490e-05	-3.806349702672385e-05	0.000000000000000e+00
463	3	-1.983395941363723e-05	3.050034423461191e-05	-4.048798633699398e-05	0.000000000000000e+00
464	0	-2.108672833965158e-05	3.723998437768938e-05	-4.064882905721794e-05	0.000000000000000e+00
464	1	-2.303917359452511e-05	3.989222082072988e-05	-4.026639298850928e-05	0.000000000000000e+00
464	2	-1.983395941363723e-05	3.050034423461191e-05	-4.048798633699398e-05	0.000000000000000e+00
464	3	-2.130011467666658e-05	3.301480122955846e-05	-4.180012428118537e-05	0.000000000000000e+00
465	0	-2.303917359452506e-05	3.989222082072946e-05	-4.026639298850955e-05	0.000000000000000e+00
465	1	-2.441665425954074e-05	4.179278705921330e-05	-3.944879689442432e-05	0.000000000000000e+00
465	2	-2.130011467666660e-05	3.301480122955840e-05	-4.180012428118524e-05	0.000000000000000e+00
465	3	-2.235785636072892e-05	3.516188131135408e-05	-4.238775199433388e-05	0.000000000000000e+00
466	0	-2.441665425954074e-05	4.179278705921341e-05	-3.944879689442420e-05	0.000000000000000e+00
466	1	-2.536828513208925e-05	4.319473193776102e-05	-3.841142620208928e-05	0.000000000000000e+00
466	2	-2.235785636072889e-05	3.516188131135384e-05	-4.238775199433404e-05	0.000000000000000e+00
466	3	-2.313788385178443e-05	3.668992595536534e-05	-4.245807782922612e-05	0.000000000000000e+00
467	0	-2.536828513208925e-05	4.319473193776102e-05	-3.841142620208928e-05	0.000000000000000e+00
467	1	-2.599859231819947e-05	4.424238886121155e-05	-3.732227831880396e-05	0.000000000000000e+00
467	2	-2.313788385178443e-05	3.668992595536534e-05	-4.245807782922612e-05	0.000000000000000e+00
467	3	-2.371762113241674e-05	3.793525356681652e-05	-4.206376035007324e-05	0.000000000000000e+00
468	0	-2.599859231819947e-05	4.424238886121155e-05	-3.732227831880396e-05	0.000000000000000e+00
468	1	-2.638017977095127e-05	4.497589562457621e-05	-3.618389177951874e-05	0.000000000000000e+00
468	2	-2.371762113241674e-05	3.793525356681652e-05	-4.206376035007324e-05	0.000000000000000e+00
468	3	-2.417549161829132e-05	3.890045905785749e-05	-4.139743397032605e-05	0.000000000000000e+00
469	0	-2.638017977095127e-05	4.497589562457621e-05	-3.618389177951874e-05	0.000000000000000e+00
469	1	-2.661290011023772e-05	4.537314596951934e-05	-3.493297175472763e-05	0.000000000000000e+00
469	2	-2.417549161829132e-05	3.890045905785749e-05	-4.139743397032605e-05	0.000000000000000e+00
469	3	-2.453907621286524e-05	3.968274660665628e-05	-4.054452550810825e-05	0.000000000000000e+00
470	0	-2.661290011023772e-05	4.537314596951934e-05	-3.493297175472763e-05	0.000000000000000e+00
470	1	-2.679595500411850e-05	4.554367059279501e-05	-3.342415364379750e-05	0.000000000000000e+00
470	2	-2.453907621286524e-05	3.968274660665628e-05	-4.054452550810825e-05	0.000000000000000e+00
470	3	-2.482458992342268e-05	4.026486085800288e-05	-3.955757725113197e-05	0.000000000000000e+00
471	0	-2.679595500411850e-05	4.554367059279498e-05	-3.342415364379748e-05	0.000000000000000e+00
471	1	-2.699570528867782e-05	4.562414840898859e-05	-3.153395979266899e-05	0.000000000000000e+00
471	2	-2.482458992342265e-05	4.026486085800314e-05	-3.955757725113193e-05	0.000000000000000e+00
471	3	-2.506419571529720e-05	4.062441292113548e-05	-3.839957751198859e-05	0.000000000000000e+00
472	0	-2.699570528867783e-05	4.562414840898861e-05	-3.153395979266899e-05	0.000000000000000e+00
472	1	-2.729258779767460e-05	4.570360725450627e-05	-2.922550851171584e-05	0.000000000000000e+00
472	2	-2.506419571529720e-05	4.062441292113523e-05	-3.839957751198869e-05	0.000000000000000e+00
472	3	-2.527152442426184e-05	4.073248785278907e-05	-3.690336235418455e-05	0.000000000000000e+00
473	0	-2.729258779767460e-05	4.570360725450627e-05	-2.922550851171584e-05	0.000000000000000e+00
473	1	-2.778638073011437e-05	4.579515388860265e-05	-2.645906221194075e-05	0.000000000000000e+00
473	2	-2.527152442426184e-05	4.073248785278907e-05	-3.690336235418455e-05	0.000000000000000e+00
473	3	-2.545444143175609e-05	4.062652188390631e-05	-3.482475681494552e-05	0.000000000000000e+00
474	0	-2.778638073011437e-05	4.579515388860265e-05	-2.645906221194075e-05	0.000000000000000e+00
474	1	-2.861697607649279e-05	4.605314582202573e-05	-2.304431442978001e-05	0.000000000000000e+00
474	2	-2.545444143175609e-05	4.062652188390631e-05	-3.482475681494552e-05	0.000000000000000e+00
474	3	-2.559136938873794e-05	4.013226062266421e-05	-3.184163566895286e-05	0.000000000000000e+00
475	0	-2.861697607649279e-05	4.605314582202573e-05	-2.304431442978001e-05	0.000000000000000e+00
475	1	-3.008510097254448e-05	4.667838106972994e-05	-1.847348852891182e-05	0.000000000000000e+00
475	2	-2.559136938873794e-05	4.013226062266421e-05	-3.184163566895286e-05	0.000000000000000e+00
475	3	-2.552566052185032e-05	3.919002529316230e-05	-2.749304770415530e-05	0.000000000000000e+00
476	0	1.882671981178478e-06	-1.185713049596286e-07	-3.883052258761370e-06	0.000000000000000e+00
476	1	-5.708170494592523e-06	9.865436616190391e-06	-1.842194347976436e-05	0.000000000000000e+00
476	2	-8.270451176014105e-06	1.812715894827101e-06	1.257158411141682e-05	0.000000000000000e+00
476	3	-1.174568311760798e-05	8.575566271801418e-06	-6.721027951540121e-06	0.000000000000000e+00
477	0	-5.708170494592613e-06	9.865436616189958e-06	-1.842194347976422e-05	0.000000000000000e+00
477	1	-1.111581709229399e-05	1.727753240085319e-05	-2.801263007143417e-05	0.000000000000000e+00
477	2	-1.174568311760804e-05	8.575566271801038e-06	-6.721027951540184e-06	0.000000000000000e+00
477	3	-1.421658395589455e-05	1.386499516221134e-05	-1.981023369874406e-05	0.000000000000000e+00
478	0	-1.111581709229400e-05	1.727753240085316e-05	-2.801263007143404e-05	0.000000000000000e+00
478	1	-1.503661857168415e-05	2.288335801001676e-05	-3.412639608448923e-05	0.000000000000000e+00
478	2	-1.421658395589456e-05	1.386499516221155e-05	-1.981023369874393e-05	0.000000000000000e+00
478	3	-1.598377941895260e-05	1.803603429461148e-05	-2.864185887341736e-05	0.000000000000000e+00
479	0	-1.503661857168412e-05	2.288335801001676e-05	-3.412639608448967e-05	0.000000000000000e+00
479	1	-1.783306861380489e-05	2.714331267519487e-05	-3.806349702672396e-05	0.000000000000000e+00
479	2	-1.598377941895257e-05	1.803603429461182e-05	-2.864185887341749e-05	0.000000000000000e+00
479	3	-1.729481341685064e-05	2.146018959333492e-05	-3.451479499756205e-05	0.000000000000000e+00
480	0	-1.783306861380487e-05	2.714331267519490e-05	-3.806349702672385e-05	0.000000000000000e+00
480	1	-1.983395941363723e-05	3.050034423461191e-05	-4.048798633699398e-05	0.000000000000000e+00
480	2	-1.729481341685064e-05	2.146018959333468e-05	-3.451479499756194e-05	0.000000000000000e+00
480	3	-1.829982013429653e-05	2.414053241385329e-05	-3.826805371818523e-05	0.000000000000000e+00
481	0	-1.983395941363723e-05	3.050034423461191e-05	-4.048798633699398e-05	0.000000000000000e+00
481	1	-2.130011467666658e-05	3.301480122955846e-05	-4.180012428118537e-05	0.000000000000000e+00
481	2	-1.829982013429653e-05	2.414053241385329e-05	-3.826805371818523e-05	0.000000000000000e+00
481	3	-1.912475508923390e-05	2.653827329812341e-05	-4.042391609130416e-05	0.000000000000000e+00
482	0	-2.130011467666660e-05	3.301480122955840e-05	-4.180012428118524e-05	0.000000000000000e+00
482	1	-2.235785636072892e-05	3.516188131135408e-05	-4.238775199433388e-05	0.000000000000000e+00
482	2	-1.912475508923386e-05	2.653827329812227e-05	-4.042391609130454e-05	0.000000000000000e+00
482	3	-1.982717070881707e-05	2.845454601682938e-05	-4.153724283522309e-05	0.000000000000000e+00
483	0	-2.235785636072889e-05	3.516188131135384e-05	-4.238775199433404e-05	0.000000000000000e+00
483	1	-2.313788385178443e-05	3.668992595536534e-05	-4.245807782922612e-05	0.000000000000000e+00
483	2	-1.982717070881706e-05	2.845454601682919e-05	-4.153724283522330e-05	0.000000000000000e+00
483	3	-2.037462094460466e-05	3.018227937391231e-05	-4.199627314431979e-05	0.000000000000000e+00
484	0	-2.313788385178443e-05	3.668992595536534e-05	-4.245807782922612e-05	0.000000000000000e+00
484	1	-2.371762113241674e-05	3.793525356681652e-05	-4.206376035007324e-05	0.000000000000000e+00
484	2	-2.037462094460466e-05	3.018227937391231e-05	-4.199627314431979e-05	0.000000000000000e+00
484	3	-2.083451057479088e-05	3.164725799824807e-05	-4.204312447321934e-05	0.000000000000000e+00
485	0	-2.371762113241674e-05	3.793525356681652e-05	-4.206376035007324e-05	0.000000000000000e+00
485	1	-2.417549161829132e-05	3.890045905785749e-05	-4.139743397032605e-05	0.000000000000000e+00
485	2	-2.083451057479088e-05	3.164725799824807e-05	-4.204312447321934e-05	0.000000000000000e+00
485	3	-2.123037194315854e-05	3.294143000262643e-05	-4.172216529794743e-05	0.000000000000000e+00
486	0	-2.417549161829132e-05	3.890045905785749e-05	-4.139743397032605e-05	0.000000000000000e+00
486	1	-2.453907621286524e-05	3.968274660665628e-05	-4.054452550810825e-05	0.000000000000000e+00
486	2	-2.123037194315854e-05	3.294143000262643e-05	-4.172216529794743e-05	0.000000000000000e+00
486	3	-2.159206364205459e-05	3.405558783663261e-05	-4.110147513923975e-05	0.000000000000000e+00
487	0	-2.453907621286524e-05	3.968274660665628e-05	-4.054452550810825e-05	0.000000000000000e+00
487	1	-2.482458992342268e-05	4.026486085800288e-05	-3.955757725113197e-05	0.000000000000000e+00
487	2	-2.159206364205459e-05	3.405558783663261e-05	-4.110147513923975e-05	0.000000000000000e+00
487	3	-2.192736268568550e-05	3.502887558261517e-05	-4.022700176125475e-05	0.000000000000000e+00
488	0	-2.482458992342265e-05	4.026486085800314e-05	-3.955757725113193e-05	0.000000000000000e+00
488	1	-2.506419571529720e-05	4.062441292113548e-05	-3.839957751198859e-05	0.000000000000000e+00
488	2	-2.192736268568550e-05	3.502887558261577e-05	-4.022700176125436e-05	0.000000000000000e+00
488	3	-2.221007824640867e-05	3.586144947435187e-05	-3.910988990820544e-05	0.000000000000000e+00
489	0	-2.506419571529720e-05	4.062441292113523e-05	-3.839957751198869e-05	0.000000000000000e+00
489	1	-2.527152442426184e-05	4.073248785278907e-05	-3.690336235418455e-05	0.000000000000000e+00
489	2	-2.221007824640867e-05	3.586144947435172e-05	-3.910988990820552e-05	0.000000000000000e+00
489	3	-2.239566967619214e-05	3.652923659460435e-05	-3.780083744972655e-05	0.000000000000000e+00
490	0	-2.527152442426184e-05	4.073248785278907e-05	-3.690336235418455e-05	0.000000000000000e+00
490	1	-2.545444143175609e-05	4.062652188390631e-05	-3.482475681494552e-05	0.000000000000000e+00
490	2	-2.239566967619214e-05	3.652923659460435e-05	-3.780083744972655e-05	0.000000000000000e+00
490	3	-2.239382345898579e-05	3.689493925383864e-05	-3.625492480665716e-05	0.000000000000000e+00
491	0	-2.545444143175609e-05	4.062652188390631e-05	-3.482475681494552e-05	0.000000000000000e+00
491	1	-2.559136938873794e-05	4.013226062266421e-05	-3.184163566895286e-05	0.000000000000000e+00
491	2	-2.239382345898579e-05	3.689493925383864e-05	-3.625492480665716e-05	0.000000000000000e+00
491	3	-2.206590090001623e-05	3.699088067515400e-05	-3.446401123505058e-05	0.000000000000000e+00
492	0	-2.559136938873794e-05	4.013226062266421e-05	-3.184163566895286e-05	0.000000000000000e+00
492	1	-2.552566052185032e-05	3.919002529316230e-05	-2.749304770415530e-05	0.000000000000000e+00
492	2	-2.206590090001623e-05	3.699088067515400e-05	-3.446401123505058e-05	0.000000000000000e+00
492	3	-2.130305357871066e-05	3.643864096737729e-05	-3.233042040536798e-05	0.000000000000000e+00
493	0	-8.270451176013986e-06	1.812715894827101e-06	1.257158411141636e-05	0.000000000000000e+00
493	1	-1.174568311760805e-05	8.575566271801004e-06	-6.721027951540170e-06	0.000000000000000e+00
493	2	-1.958982793919460e-05	6.086516555457281e-06	2.191284028365880e-05	0.000000000000000e+00
493	3	-1.841280895090592e-05	8.999838381558785e-06	1.069781656689824e-06	0.000000000000000e+00
494	0	-1.174568311760817e-05	8.575566271800977e-06	-6.721027951540204e-06	0.000000000000000e+00
494	1	-1.421658395589468e-05	1.386499516221155e-05	-1.981023369874383e-05	0.000000000000000e+00
494	2	-1.841280895090594e-05	8.999838381558921e-06	1.069781656690231e-06	0.000000000000000e+00
494	3	-1.760746360407668e-05	1.163509091590270e-05	-1.308420048580720e-05	0.000000000000000e+00
495	0	-1.421658395589469e-05	1.386499516221166e-05	-1.981023369874371e-05	0.000000000000000e+00
495	1	-1.598377941895254e-05	1.803603429461137e-05	-2.864185887341721e-05	0.000000000000000e+00
495	2	-1.760746360407668e-05	1.163509091590260e-05	-1.308420048580743e-05	0.000000000000000e+00
495	3	-1.712244424013597e-05	1.415189158889362e-05	-2.259794489562825e-05	0.000000000000000e+00
496	0	-1.598377941895264e-05	1.803603429461184e-05	-2.864185887341724e-05	0.000000000000000e+00
496	1	-1.729481341685069e-05	2.146018959333545e-05	-3.451479499756181e-05	0.000000000000000e+00
496	2	-1.712244424013597e-05	1.415189158889350e-05	-2.259794489562826e-05	0.000000000000000e+00
496	3	-1.682421862073512e-05	1.623271948960940e-05	-2.904846172736817e-05	0.000000000000000e+00
497	0	-1.729481341685067e-05	2.146018959333534e-05	-3.451479499756194e-05	0.000000000000000e+00
497	1	-1.829982013429654e-05	2.414053241385382e-05	-3.826805371818512e-05	0.000000000000000e+00
497	2	-1.682421862073512e-05	1.623271948960935e-05	-2.904846172736821e-05	0.000000000000000e+00
497	3	-1.670611052729353e-05	1.852478775125779e-05	-3.313120093500989e-05	0.000000000000000e+00
498	0	-1.829982013429654e-05	2.414053241385382e-05	-3.826805371818512e-05	0.000000000000000e+00
498	1	-1.912475508923392e-05	2.653827329812311e-05	-4.042391609130398e-05	0.000000000000000e+00
498	2	-1.670611052729353e-05	1.852478775125779e-05	-3.313120093500989e-05	0.000000000000000e+00
498	3	-1.668240633846931e-05	2.035644162368042e-05	-3.580344304998260e-05	0.000000000000000e+00
499	0	-1.912475508923390e-05	2.653827329812249e-05	-4.042391609130433e-05	0.000000000000000e+00
499	1	-1.982717070881708e-05	2.845454601682932e-05	-4.153724283522315e-05	0.000000000000000e+00
499	2	-1.668240633846931e-05	2.035644162367993e-05	-3.580344304998268e-05	0.000000000000000e+00
499	3	-1.675299489293833e-05	2.217643095292805e-05	-3.728364354567559e-05	0.000000000000000e+00
