e	gp_n	xx	yy	xy	zz
216	7	-1.271395564383049e-02	1.004613637355502e+01	-2.332783925753005e-02	3.010026725373356e+00
216	8	-1.014033699711536e-02	1.005244810016523e+01	-3.934677048337827e-02	3.012692328950434e+00
216	9	-9.648263211389896e-03	1.004906477518502e+01	-3.444113848185918e-02	3.011824953592088e+00
216	10	-8.898253423912372e-03	1.004456957743623e+01	-2.860534142300339e-02	3.010701397203696e+00
216	11	-8.221596448040991e-03	1.004110667296832e+01	-2.456023248794475e-02	3.009865522956083e+00
216	12	-5.502335540575665e-03	1.004742606376498e+01	-3.955345851950775e-02	3.012577118467322e+00
216	13	-5.426501017812058e-03	1.004440616921027e+01	-3.475721799843118e-02	3.011693900457737e+00
216	14	-5.203157532774227e-03	1.004037898031616e+01	-2.904101273381247e-02	3.010552746835014e+00
216	15	-4.917019031267955e-03	1.003727137559690e+01	-2.506838797868900e-02	3.009706306969691e+00
217	0	-1.534407806516214e-02	1.004772493925807e+01	-1.990028569981523e-02	3.009714258357873e+00
217	1	-1.373968791118862e-02	1.004339171171081e+01	-1.639496043103073e-02	3.008895607139887e+00
217	2	-1.172329847704479e-02	1.003782218360211e+01	-1.242687489388198e-02	3.007829665537520e+00
217	3	-1.021360031763585e-02	1.003367198364133e+01	-9.838905225994980e-03	3.007037514997110e+00
217	4	-1.204416118421126e-02	1.004403421486421e+01	-2.129776167473611e-02	3.009597016104000e+00
217	5	-1.081443457273146e-02	1.004009437962268e+01	-1.779127773496289e-02	3.008783983514984e+00
217	6	-9.256572886934045e-03	1.003501821692707e+01	-1.379900865830818e-02	3.007728493212041e+00
217	7	-8.073961403745500e-03	1.003123352639550e+01	-1.117363754695054e-02	3.006947869497525e+00
217	8	-7.823793521537503e-03	1.003926657697552e+01	-2.255505486437789e-02	3.009432835036193e+00
217	9	-7.080382277650621e-03	1.003581273983363e+01	-1.907828939242172e-02	3.008619707266794e+00
217	10	-6.108059088517415e-03	1.003135712182641e+01	-1.509087790279718e-02	3.007574718821367e+00
217	11	-5.338082067579464e-03	1.002803444134113e+01	-1.244299604732037e-02	3.006808907782064e+00
217	12	-4.721891232332354e-03	1.003562005773055e+01	-2.309456257505566e-02	3.009269449949466e+00
217	13	-4.338342150383312e-03	1.003252250297521e+01	-1.966210474050543e-02	3.008455248247447e+00
217	14	-3.796746768572667e-03	1.002852831239138e+01	-1.570508216572396e-02	3.007419469686841e+00
217	15	-3.330409376692600e-03	1.002554910641554e+01	-1.306059946159895e-02	3.006665609111653e+00
218	0	-9.418472885965201e-03	1.003151715421763e+01	-8.616106387079906e-03	3.006629604399499e+00
218	1	-8.000362530916405e-03	1.002757707549516e+01	-6.589251997705843e-03	3.005873013889273e+00
218	2	-6.286716349691801e-03	1.002268551681163e+01	-4.451241340315707e-03	3.004919640138582e+00
218	3	-5.058064365270454e-03	1.001917383524582e+01	-3.187634634079583e-03	3.004234731264166e+00
218	4	-7.444084717700861e-03	1.002926981159961e+01	-9.923890014939814e-03	3.006547718064573e+00
218	5	-6.318170280812829e-03	1.002568031249021e+01	-7.835301935952343e-03	3.005808642662820e+00
218	6	-4.955085528704828e-03	1.002121935395018e+01	-5.596600825783296e-03	3.004879280526442e+00
218	7	-3.975930964054797e-03	1.001800707889713e+01	-4.241586624677499e-03	3.004209344379924e+00
218	8	-4.915828740443828e-03	1.002631106974971e+01	-1.117213405605217e-02	3.006418572302780e+00
218	9	-4.159828274327815e-03	1.002315767879957e+01	-9.031381933637395e-03	3.005699355157572e+00
218	10	-3.245279492551489e-03	1.001922673761363e+01	-6.701630196770802e-03	3.004794437436324e+00
218	11	-2.587453456690092e-03	1.001638221958374e+01	-5.259832814952960e-03	3.004138429838114e+00
218	12	-3.061612814783565e-03	1.002400285138865e+01	-1.178502894557515e-02	3.006282371572161e+00
218	13	-2.580002115911029e-03	1.002116758328412e+01	-9.626857475720939e-03	3.005576274350462e+00
218	14	-1.998531564886719e-03	1.001762018248506e+01	-7.257979441380621e-03	3.004686495276052e+00
218	15	-1.578217353981337e-03	1.001504237101920e+01	-5.773374454275376e-03	3.004039246099564e+00
219	0	-4.431177564648614e-03	1.001739905735128e+01	-2.640711775274482e-03	3.003890363935990e+00
219	1	-3.367177812799049e-03	1.001424165252375e+01	-1.799588651271168e-03	3.003262342413285e+00
219	2	-2.195782334647234e-03	1.001049693858037e+01	-1.035882845558545e-03	3.002490346873717e+00
219	3	-1.448259029684706e-03	1.000795118212750e+01	-6.880555963921786e-04	3.001950876929346e+00
219	4	-3.475923202357123e-03	1.001637819379969e+01	-3.641331635997598e-03	3.003870681179199e+00
219	5	-2.629985762612641e-03	1.001346897689051e+01	-2.692775619610545e-03	3.003251697338371e+00
219	6	-1.705201917340027e-03	1.000999053087108e+01	-1.774345420875655e-03	3.002485598686120e+00
219	7	-1.120811909116171e-03	1.000759736030436e+01	-1.296448740162721e-03	3.001942964518571e+00
219	8	-2.250970336851843e-03	1.001493343059092e+01	-4.607577198073283e-03	3.003804738076220e+00
219	9	-1.683969414038700e-03	1.001233378537608e+01	-3.552407645403638e-03	3.003194944788611e+00
219	10	-1.070969422547030e-03	1.000919129912876e+01	-2.478088468036848e-03	3.002436098911863e+00
219	11	-6.908155429963259e-04	1.000699131962267e+01	-1.868408551320135e-03	3.001890151223903e+00
219	12	-1.361818248264868e-03	1.001372534468960e+01	-5.093802366140548e-03	3.003709057932400e+00
219	13	-9.988522371253694e-04	1.001135440242104e+01	-3.981166733939177e-03	3.003106665055176e+00
219	14	-6.134838569380463e-04	1.000846222019791e+01	-2.821430572069465e-03	3.002354620902290e+00
219	15	-3.830980515227012e-04	1.000640586979663e+01	-2.139473111862919e-03	3.001806831523534e+00
220	0	-1.100737772406823e-03	1.000671973977740e+01	-5.765148434843270e-04	3.001685700601497e+00
220	1	-5.797079017808571e-04	1.000464208235693e+01	-4.084555617666260e-04	3.001218712336546e+00
220	2	-1.525500278658498e-04	1.000241601912739e+01	-2.202835991447719e-04	3.000679040729857e+00
220	3	-6.912709436868170e-06	1.000110907281825e+01	-7.105063069309706e-05	3.000330648032643e+00
220	4	-8.510786861473107e-04	1.000642710182865e+01	-1.111568678616324e-03	3.001672806942751e+00
220	5	-4.451606448840906e-04	1.000442604092222e+01	-8.010689943502639e-04	3.001194264083202e+00
220	6	-1.151020162604155e-04	1.000220090253014e+01	-4.194589082618555e-04	3.000625740154165e+00
220	7	-1.302505007938493e-05	1.000079584252397e+01	-1.173574322778292e-04	3.000234845242166e+00
220	8	-5.181318786044997e-04	1.000589793545065e+01	-1.609445532852681e-03	3.001613941071614e+00
220	9	-2.568230359623058e-04	1.000399112774309e+01	-1.159113101801800e-03	3.001120291412137e+00
220	10	-4.961454574470281e-05	1.000176517979660e+01	-5.962206215147667e-04	3.000514669575257e+00
220	11	-1.775310803253660e-06	1.000024005432886e+01	-1.574456459837503e-04	3.000071483705417e+00
220	12	-2.821449831751366e-04	1.000536881977482e+01	-1.840255838113514e-03	3.001526002437494e+00
220	13	-1.286336611929784e-04	1.000352936497995e+01	-1.317275504713246e-03	3.001020219395626e+00
220	14	-1.355854936413436e-05	1.000130085855496e+01	-6.674403540001128e-04	3.000386190001679e+00
220	15	-5.465609166144247e-06	9.999689727931186e+00	-1.689442334946560e-04	2.999905278696605e+00
221	0	2.557763998178979e-01	9.858746586916716e+00	-4.776144914502831e-03	3.034356896020384e+00
221	1	2.551507629742149e-01	9.859384700268585e+00	-2.208034315026504e-02	3.034360638972839e+00
221	2	2.525471916484827e-01	9.861881468292546e+00	-4.421418978325456e-02	3.034328597982309e+00
221	3	2.491753628940705e-01	9.865055555849684e+00	-6.077747605336616e-02	3.034269275623126e+00
221	4	2.692164986924377e-01	9.874242853745653e+00	-4.503896089833577e-03	3.043037805731427e+00
221	5	2.686671204389057e-01	9.875264667585675e+00	-2.068921879355532e-02	3.043179536407374e+00
221	6	2.662953646224704e-01	9.878017151206500e+00	-4.142311103748448e-02	3.043293754748691e+00
221	7	2.631472755064932e-01	9.881070371998110e+00	-5.694480572806277e-02	3.043265294251380e+00
221	8	2.890322620061987e-01	9.894058600034292e+00	-4.018301090232239e-03	3.054927258612147e+00
221	9	2.883360655978615e-01	9.895117679758158e+00	-1.885325495747041e-02	3.055036123606806e+00
221	10	2.860079883309874e-01	9.897701485032563e+00	-3.790319599617012e-02	3.055112842009065e+00
221	11	2.830530064314374e-01	9.900410654065553e+00	-5.220201568249293e-02	3.055039098149097e+00
221	12	3.058113855669280e-01	9.908870823026939e+00	-3.650543206030391e-03	3.064404662578160e+00
221	13	3.049330742724532e-01	9.909654412894133e+00	-1.753332891592568e-02	3.064376246149976e+00
221	14	3.025012500331874e-01	9.911750128037644e+00	-3.536614015781096e-02	3.064275413421250e+00
221	15	2.995930222673895e-01	9.914041831733845e+00	-4.877826033863378e-02	3.064090456200370e+00
222	0	2.469102061758583e-01	9.867197971924789e+00	-6.943384099435884e-02	3.034232453430194e+00
222	1	2.421405929536133e-01	9.872164284924068e+00	-8.515804753501982e-02	3.034291463363304e+00
222	2	2.348624856914920e-01	9.880261099587972e+00	-1.045525750669271e-01	3.034537075583839e+00
222	3	2.283702755191284e-01	9.887460773855393e+00	-1.184980534300174e-01	3.034749314812356e+00
222	4	2.609980216752623e-01	9.882996159333210e+00	-6.505350079904507e-02	3.043198254302542e+00
222	5	2.563881315101533e-01	9.887256395811583e+00	-7.978028004346932e-02	3.043093358196520e+00
222	6	2.492732204950032e-01	9.894025209798066e+00	-9.797999170392520e-02	3.042989529087921e+00
222	7	2.429435758390834e-01	9.900063568535639e+00	-1.111321315774555e-01	3.042902143312416e+00
222	8	2.810481244947463e-01	9.902058793474279e+00	-5.968389110539218e-02	3.054932075390707e+00
222	9	2.766315148866054e-01	9.905563316903180e+00	-7.325982631052162e-02	3.054658449536936e+00
222	10	2.696265179232293e-01	9.910972045325689e+00	-9.002973195377531e-02	3.054179568974676e+00
222	11	2.633110035494903e-01	9.915772071617983e+00	-1.021661691906110e-01	3.053724922550242e+00
222	12	2.976588391413708e-01	9.915466121056429e+00	-5.581065559182417e-02	3.063937488059340e+00
222	13	2.933550723193283e-01	9.918508129491180e+00	-6.856737604451212e-02	3.063558960543152e+00
222	14	2.864223799445043e-01	9.923188710465668e+00	-8.430861911537954e-02	3.062883327123052e+00
222	15	2.800923988902211e-01	9.927306006548321e+00	-9.568530044532574e-02	3.062219521631562e+00
223	0	2.245671138176135e-01	9.891580439340245e+00	-1.255740756831735e-01	3.034844265947358e+00
223	1	2.169558662521629e-01	9.899811442698931e+00	-1.379696962131079e-01	3.035030192685328e+00
223	2	2.060203097380908e-01	9.911271666581758e+00	-1.524051791670469e-01	3.035187592895954e+00
223	3	1.967611918863224e-01	9.920357606427782e+00	-1.621713351820231e-01	3.035135639494231e+00
223	4	2.392577093953090e-01	9.903562484870491e+00	-1.178416043106119e-01	3.042846058279740e+00
223	5	2.318667285982388e-01	9.910641653919374e+00	-1.296643957204174e-01	3.042752514755284e+00
223	6	2.212171888932701e-01	9.920651656542155e+00	-1.435263490746694e-01	3.042560653630628e+00
223	7	2.121887892257268e-01	9.928695679787062e+00	-1.529371207632365e-01	3.042265340703837e+00
223	8	2.596231659608943e-01	9.918570672808430e+00	-1.083722237450457e-01	3.053458151630798e+00
223	9	2.522882336492298e-01	9.924319956723252e+00	-1.193550735681330e-01	3.052982457111745e+00
223	10	2.418606088937967e-01	9.932612684554046e+00	-1.323048379993985e-01	3.052341988034353e+00
223	11	2.331326449925335e-01	9.939392252000440e+00	-1.411312039256312e-01	3.051757469097891e+00
223	12	2.763727865661183e-01	9.929689793857376e+00	-1.014974062927359e-01	3.061818774127048e+00
223	13	2.690121785931456e-01	9.934598912561235e+00	-1.117881887716162e-01	3.061083327346314e+00
223	14	2.586477000075744e-01	9.941713312710949e+00	-1.239427820048953e-01	3.060108303815557e+00
223	15	2.500546614857146e-01	9.947555850285553e+00	-1.322514106862244e-01	3.059283153531380e+00
224	0	1.915165321332406e-01	9.925244983917036e+00	-1.669209041506600e-01	3.035028454815082e+00
224	1	1.816408210291769e-01	9.934652890657414e+00	-1.748954171427031e-01	3.034888113505977e+00
224	2	1.687382345690134e-01	9.947274414343244e+00	-1.834240580539313e-01	3.034803794673677e+00
224	3	1.587709676569578e-01	9.957063090043082e+00	-1.885071312603125e-01	3.034750217310012e+00
224	4	2.070748888277194e-01	9.933061127694275e+00	-1.575121369972431e-01	3.042040804956598e+00
224	5	1.974537789270938e-01	9.941538406829245e+00	-1.651796121847931e-01	3.041697655726902e+00
224	6	1.848616345417113e-01	9.952948187095627e+00	-1.733926018850276e-01	3.041342946491202e+00
224	7	1.750795682664092e-01	9.961725843873275e+00	-1.783405067076407e-01	3.041041623641905e+00
224	8	2.282208235173835e-01	9.943109715498766e+00	-1.454282087843023e-01	3.051399161704845e+00
224	9	2.188961484944283e-01	9.950352609741026e+00	-1.526455966239432e-01	3.050774627470636e+00
224	10	2.064820550645212e-01	9.960071481255135e+00	-1.604372443903319e-01	3.049966060895896e+00
224	11	1.966648546601437e-01	9.967464394292849e+00	-1.652105956228975e-01	3.049238774685898e+00
224	12	2.452410725199634e-01	9.950767333860574e+00	-1.363083617792487e-01	3.058802521914161e+00
224	13	2.360126928902053e-01	9.957004313053675e+00	-1.431535416945022e-01	3.057905101783164e+00
224	14	2.235419449253158e-01	9.965334736902372e+00	-1.506052944797318e-01	3.056663004548307e+00
224	15	2.135598452729326e-01	9.971647784138401e+00	-1.552207227809854e-01	3.055562288823400e+00
225	0	1.534222196418824e-01	9.962278563674833e+00	-1.906992770592398e-01	3.034710234995015e+00
225	1	1.434569792394038e-01	9.972041768943610e+00	-1.939104361691528e-01	3.034649624454904e+00
225	2	1.305165971594056e-01	9.984476462076742e+00	-1.963975395656460e-01	3.034497917770845e+00
225	3	1.205406197843333e-01	9.993529407182738e+00	-1.970489976000460e-01	3.034221008090121e+00
225	4	1.697979473402071e-01	9.966347395573990e+00	-1.805107168565432e-01	3.040843602874259e+00
225	5	1.598673112583944e-01	9.974890168727219e+00	-1.837712918506281e-01	3.040427243995684e+00
225	6	1.468506352607220e-01	9.985674486969812e+00	-1.864559865896805e-01	3.039757536669160e+00
225	7	1.367824598822107e-01	9.993556512051704e+00	-1.873211948915739e-01	3.039101691580175e+00
225	8	1.913056390433390e-01	9.971310857013405e+00	-1.673446616956522e-01	3.048784948817024e+00
225	9	1.812205473110051e-01	9.978383825043533e+00	-1.706073778393467e-01	3.047881311706361e+00
225	10	1.680423429632043e-01	9.987316452258458e+00	-1.734022308805740e-01	3.046607638566498e+00
225	11	1.579149082209277e-01	9.993908913399277e+00	-1.744139682490824e-01	3.045547146486062e+00
225	12	2.080802132444299e-01	9.974928176649389e+00	-1.573025462372198e-01	3.054902516968145e+00
225	13	1.978005542636430e-01	9.981001434634065e+00	-1.604963693652973e-01	3.053640596669312e+00
225	14	1.844405251111434e-01	9.988741483231898e+00	-1.632618331093892e-01	3.051954602502913e+00
225	15	1.742215337260982e-01	9.994488276926157e+00	-1.643061828936510e-01	3.050612943195676e+00
226	0	1.151956228230011e-01	9.998120541090191e+00	-1.969688689441993e-01	3.033994849173958e+00
226	1	1.054998485023795e-01	1.000640467945823e+01	-1.960756721162812e-01	3.033571358388182e+00
226	2	9.357049267210371e-02	1.001655165918026e+01	-1.934876832045567e-01	3.033036645555709e+00
226	3	8.496176013797729e-02	1.002377964533890e+01	-1.904369742566732e-01	3.032622421643064e+00
226	4	1.313931913331654e-01	9.997598122635027e+00	-1.873645211828475e-01	3.038697394190458e+00
226	5	1.216106047722656e-01	1.000499497996078e+01	-1.867069174990087e-01	3.037981675419912e+00
226	6	1.095136717542831e-01	1.001416401096425e+01	-1.844626265090583e-01	3.037103304815560e+00
226	7	1.006954345332680e-01	1.002068816179964e+01	-1.817312952232435e-01	3.036415078899871e+00
226	8	1.525193300288317e-01	9.997329698516975e+00	-1.745523987959839e-01	3.044954708563742e+00
226	9	1.426377217850590e-01	1.000363701537479e+01	-1.741215846571618e-01	3.043882421147955e+00
226	10	1.301940670994757e-01	1.001147863622186e+01	-1.722816852608525e-01	3.042501810996401e+00
226	11	1.209270605355517e-01	1.001701950649156e+01	-1.699523674443772e-01	3.041383970108135e+00
226	12	1.687858707337160e-01	9.997474917482084e+00	-1.644851825372096e-01	3.049878236464739e+00
226	13	1.587394806458757e-01	1.000295659091929e+01	-1.641910235070733e-01	3.048508821469548e+00
226	14	1.458989038684892e-01	1.000972723227282e+01	-1.626359814135067e-01	3.046687840842393e+00
226	15	1.362026869852508e-01	1.001448575820316e+01	-1.605922097865430e-01	3.045206533556524e+00
227	0	8.055609052006130e-02	1.002742315048982e+01	-1.884487467745570e-01	3.032393772302965e+00
227	1	7.258452201044019e-02	1.003382854112065e+01	-1.842087440281957e-01	3.031923918939327e+00
227	2	6.272838379720813e-02	1.004126997647755e+01	-1.777574478274092e-01	3.031199508082428e+00
227	3	5.556621843190701e-02	1.004621247317085e+01	-1.721508817799117e-01	3.030533607480826e+00
227	4	9.613863264379585e-02	1.002394565165590e+01	-1.799409334878775e-01	3.036025285289909e+00
227	5	8.782638197320303e-02	1.002960929944098e+01	-1.761139589649380e-01	3.035230704424254e+00
227	6	7.745168848178441e-02	1.003612978864208e+01	-1.702513651027250e-01	3.034074443137160e+00
227	7	6.986619660165960e-02	1.004047437271977e+01	-1.651070526653295e-01	3.033102170796428e+00
227	8	1.160679609554416e-01	1.001975651640093e+01	-1.684094987993150e-01	3.040747343206910e+00
227	9	1.071871125343575e-01	1.002449863936628e+01	-1.650718945028058e-01	3.039505725570192e+00
227	10	9.610647184044119e-02	1.002996851635431e+01	-1.598742102698806e-01	3.037822496458424e+00
227	11	8.802033030913936e-02	1.003365423667170e+01	-1.552461544067049e-01	3.036502370094252e+00
227	12	1.310798596452916e-01	1.001683174109190e+01	-1.592194414687846e-01	3.044373480221158e+00
227	13	1.217279574340742e-01	1.002092866236123e+01	-1.562050055304158e-01	3.042796985938591e+00
227	14	1.100855483322078e-01	1.002570978691787e+01	-1.514379108200728e-01	3.040738600575022e+00
227	15	1.015982139927400e-01	1.002895898972021e+01	-1.471530096975590e-01	3.039167161113884e+00
228	0	5.188788379687281e-02	1.004856196337063e+01	-1.689469832443318e-01	3.030134954150251e+00
228	1	4.537009367251965e-02	1.005248837867960e+01	-1.626453259186489e-01	3.029357541705635e+00
228	2	3.766945897374185e-02	1.005672931446888e+01	-1.538984205349540e-01	3.028319632032785e+00
228	3	3.240371798507446e-02	1.005935218786999e+01	-1.468117248602245e-01	3.027526771756519e+00
228	4	6.596231285767828e-02	1.004256507384204e+01	-1.621449783435289e-01	3.032558216009914e+00
228	5	5.902182800837341e-02	1.004612056479638e+01	-1.562806784348549e-01	3.031542717841427e+00
228	6	5.074162767504031e-02	1.005003480801061e+01	-1.480877427064785e-01	3.030232930705695e+00
228	7	4.498381558480169e-02	1.005246633111655e+01	-1.414280042184754e-01	3.029235044010405e+00
228	8	8.386380905443147e-02	1.003545298888115e+01	-1.525581494584192e-01	3.035795039380674e+00
228	9	7.640398385243419e-02	1.003854079966795e+01	-1.472160508791386e-01	3.034483435056115e+00
228	10	6.732820273884510e-02	1.004196221233079e+01	-1.397261862839400e-01	3.032787124520890e+00
228	11	6.085714796954722e-02	1.004407552868089e+01	-1.336253793368318e-01	3.031479802995132e+00
228	12	9.723198676063127e-02	1.003054843754614e+01	-1.446549774618194e-01	3.038334127292033e+00
228	13	8.933197077366994e-02	1.003326164324388e+01	-1.396921004688454e-01	3.036778084205264e+00
228	14	7.958629902435987e-02	1.003624147049491e+01	-1.327327777289469e-01	3.034748330855782e+00
228	15	7.253492475491008e-02	1.003806733196619e+01	-1.270560866314845e-01	3.033180677016329e+00
229	0	2.982129709001402e-02	1.006053871389464e+01	-1.429133775172311e-01	3.027108003295396e+00
229	1	2.525995542621207e-02	1.006232983482039e+01	-1.355190370525103e-01	3.026276937073979e+00
229	2	1.985741970353061e-02	1.006384760458069e+01	-1.257661654871926e-01	3.025111507285267e+00
229	3	1.615550160095403e-02	1.006442567362411e+01	-1.182291265886275e-01	3.024174352567519e+00
229	4	4.211591628619882e-02	1.005355402700151e+01	-1.377622060132503e-01	3.028700982986312e+00
229	5	3.700099540276280e-02	1.005517000254070e+01	-1.308077858306395e-01	3.027651299383038e+00
229	6	3.086103759596615e-02	1.005651446424030e+01	-1.216198338285943e-01	3.026212650550880e+00
229	7	2.659502129746993e-02	1.005703167988668e+01	-1.144954883016546e-01	3.025088010355246e+00
229	8	5.757327436448634e-02	1.004500759820294e+01	-1.302644054987041e-01	3.030774261770228e+00
229	9	5.169191356732572e-02	1.004638728261470e+01	-1.238736510411722e-01	3.029423758854606e+00
229	10	4.459921900593145e-02	1.004754522631641e+01	-1.153933180008263e-01	3.027643333596701e+00
229	11	3.964122419793004e-02	1.004801755037062e+01	-1.087835057924999e-01	3.026297632370566e+00
229	12	6.892333570883125e-02	1.003887015179469e+01	-1.239234842960245e-01	3.032338046251057e+00
229	13	6.245132650003615e-02	1.004007590537532e+01	-1.179488349673730e-01	3.030758169562607e+00
229	14	5.463740644255211e-02	1.004112201514577e+01	-1.099875374480420e-01	3.028727826476495e+00
229	15	4.915489103356219e-02	1.004157442634795e+01	-1.037606219664854e-01	3.027218795214455e+00
230	0	1.434169718283940e-02	1.006453842277685e+01	-1.142010084201938e-01	3.023664035987905e+00
230	1	1.121067115388197e-02	1.006439694859986e+01	-1.067105865620742e-01	3.022682285926122e+00
230	2	7.688191074810113e-03	1.006360016179493e+01	-9.709401932258301e-02	3.021386505860923e+00
230	3	5.451781937443556e-03	1.006259527888181e+01	-8.984751607567257e-02	3.020414118245775e+00
230	4	2.448510180085783e-02	1.005714651246955e+01	-1.106761187648276e-01	3.024489484281122e+00
230	5	2.081179699617142e-02	1.005707480770879e+01	-1.035553054370774e-01	3.023365981411487e+00
230	6	1.659282603468260e-02	1.005646058357215e+01	-9.438561905049343e-02	3.021916022882050e+00
230	7	1.381623128365828e-02	1.005563120778776e+01	-8.746177122018667e-02	3.020834231721425e+00
230	8	3.717517918211755e-02	1.004814394933117e+01	-1.052270311716755e-01	3.025595738553987e+00
230	9	3.282870969230345e-02	1.004814515953870e+01	-9.858625341585198e-02	3.024292160769301e+00
230	10	2.770689113223046e-02	1.004770223467657e+01	-9.002018790903647e-02	3.022622737742638e+00
230	11	2.421102439453193e-02	1.004704277366245e+01	-8.354296554963242e-02	3.021376139417096e+00
230	12	4.641539174957376e-02	1.004170632922555e+01	-1.004042839495108e-01	3.026436516292538e+00
230	13	4.154636542876133e-02	1.004173542182362e+01	-9.413786183518762e-02	3.024984536175713e+00
230	14	3.572234887628412e-02	1.004136621029246e+01	-8.605355333031374e-02	3.023126567750623e+00
230	15	3.167448252879979e-02	1.004079615363474e+01	-7.993532131390091e-02	3.021741190849062e+00
231	0	4.425748630340287e-03	1.006193931793574e+01	-8.603592601804684e-02	3.019909519969823e+00
231	1	2.679181424996457e-03	1.006045415306635e+01	-7.906525153225988e-02	3.018940000347405e+00
231	2	7.504319517952496e-04	1.005807395725597e+01	-7.034526340786187e-02	3.017647316762329e+00
231	3	-4.331050340349307e-04	1.005597228657465e+01	-6.394940180274300e-02	3.016661754462186e+00
231	4	1.249669516534713e-02	1.005507144205987e+01	-8.381716813339110e-02	3.020270441167565e+00
231	5	1.020549931980774e-02	1.005377399167907e+01	-7.714931659284702e-02	3.019193847299663e+00
231	6	7.587152688019572e-03	1.005166618017033e+01	-6.879737596926620e-02	3.017775999857506e+00
231	7	5.895771800767058e-03	1.004980508250070e+01	-6.265735986670296e-02	3.016710256290440e+00
231	8	2.249849039681528e-02	1.004658236530721e+01	-8.013063642342062e-02	3.020724256711208e+00
231	9	1.949450748117254e-02	1.004550170558557e+01	-7.387927042545514e-02	3.019498863920022e+00
231	10	1.600282270477571e-02	1.004373773756327e+01	-6.602823692980103e-02	3.017922168080414e+00
231	11	1.368458352948920e-02	1.004218480278563e+01	-6.023707606849300e-02	3.016760815894536e+00
231	12	2.966518380134886e-02	1.004039706462034e+01	-7.670877856764570e-02	3.021018674526507e+00
231	13	2.612962360021331e-02	1.003946804568643e+01	-7.078869340408780e-02	3.019679300785994e+00
231	14	2.199380627322434e-02	1.003796091479293e+01	-6.333642186506701e-02	3.017986416319845e+00
231	15	1.921375487450749e-02	1.003663603918047e+01	-5.782692208567833e-02	3.016754938216493e+00
232	0	-9.556985198848622e-04	1.005477088486861e+01	-6.064556317391825e-02	3.016144555904617e+00
232	1	-1.798495159797575e-03	1.005236163109350e+01	-5.468645730642021e-02	3.015168940780111e+00
232	2	-2.614012061433968e-03	1.004897734164920e+01	-4.738608415598597e-02	3.013908998876330e+00
232	3	-2.994623497805549e-03	1.004626112025327e+01	-4.214843347387720e-02	3.012979949026640e+00
232	4	5.111407048890904e-03	1.004874642655716e+01	-5.947902347864756e-02	3.016157350081816e+00
232	5	3.796115895864816e-03	1.004663197643858e+01	-5.373657321505652e-02	3.015128427700335e+00
232	6	2.393488557657086e-03	1.004366692807917e+01	-4.668575390858923e-02	3.013818124991049e+00
232	7	1.578224660568672e-03	1.004128182964469e+01	-4.161711166966908e-02	3.012858016291576e+00
232	8	1.258035534857616e-02	1.004130526747325e+01	-5.723181816733525e-02	3.016165686846549e+00
232	9	1.067961201764867e-02	1.003954718137755e+01	-5.179585871619113e-02	3.015068038018560e+00
232	10	8.534932906799853e-03	1.003707417648214e+01	-4.511095564913445e-02	3.013682732816681e+00
232	11	7.163129719508277e-03	1.003507645579104e+01	-4.029730972536721e-02	3.012671875653165e+00
232	12	1.787253517905807e-02	1.003588471165138e+01	-5.496400581457297e-02	3.016127174049131e+00
232	13	1.553597621078762e-02	1.003437343053173e+01	-4.978466147448934e-02	3.014972822022754e+00
232	14	1.283898422713126e-02	1.003223460592632e+01	-4.341238783180099e-02	3.013522077046035e+00
232	15	1.105662317316991e-02	1.003050295999995e+01	-3.881911354791256e-02	3.012467874951934e+00
233	0	-3.108850842584943e-03	1.004478655191729e+01	-3.948420179947994e-02	3.012503310322410e+00
233	1	-3.254440192069552e-03	1.004195006865703e+01	-3.475527133890374e-02	3.011608688539487e+00
233	2	-3.308606518759305e-03	1.003815822029327e+01	-2.911440817480792e-02	3.010454884132353e+00
233	3	-3.225086965761292e-03	1.003523110802816e+01	-2.518848090832740e-02	3.009601806318720e+00
233	4	1.236117255942304e-03	1.003998235346711e+01	-3.903601257557981e-02	3.012365541216916e+00
233	5	6.769183086374753e-04	1.003747203955729e+01	-3.445068788732649e-02	3.011444687359777e+00
233	6	1.137821175882792e-04	1.003410520146932e+01	-2.897070413048739e-02	3.010265695076071e+00
233	7	-1.679183684073493e-04	1.003150660745933e+01	-2.514573417050085e-02	3.009401606727276e+00
233	8	6.528464748300600e-03	1.003398432632018e+01	-3.784312109440838e-02	3.012153837320543e+00
233	9	5.445354381596879e-03	1.003186956870237e+01	-3.347677533948539e-02	3.011194476925189e+00
233	10	4.250436133450997e-03	1.002903011036131e+01	-2.824354646206680e-02	3.009984163948428e+00
233	11	3.523040617400497e-03	1.002684169257365e+01	-2.457704765424185e-02	3.009109419957314e+00
233	12	1.020847547745340e-02	1.002955662080343e+01	-3.647477645185942e-02	3.011929528884264e+00
233	13	8.746682815115037e-03	1.002772667270327e+01	-3.229834392120098e-02	3.010942006655515e+00
233	14	7.099826362947148e-03	1.002527385656268e+01	-2.728163319020549e-02	3.009712104877688e+00
233	15	6.055207408360630e-03	1.002338600344889e+01	-2.375794375833042e-02	3.008832363257176e+00
234	0	-3.133780287705612e-03	1.003367703265573e+01	-2.323519713037938e-02	3.009162975710407e+00
234	1	-2.934266540734143e-03	1.003076471453236e+01	-1.983332477252085e-02	3.008349134397489e+00
