e	gp_n	x	y
518	9	4.286281806990010e-01	1.427017709835799e+00
518	10	4.343812561690004e-01	1.446171234852102e+00
518	11	4.387906867019945e-01	1.460851406955140e+00
518	12	3.904769239459462e-01	1.422036089678162e+00
518	13	3.945356339162228e-01	1.436817070835626e+00
518	14	3.998311169939393e-01	1.456102123516064e+00
518	15	4.038898269642155e-01	1.470883104673528e+00
519	0	5.217986084486965e-01	1.441990348833673e+00
519	1	5.270142590094390e-01	1.456403798102615e+00
519	2	5.338192264710127e-01	1.475209324305319e+00
519	3	5.390348770317550e-01	1.489622773574261e+00
519	4	4.868541421895254e-01	1.454160581965196e+00
519	5	4.917205044959709e-01	1.468695679092581e+00
519	6	4.980697483277660e-01	1.487659921779229e+00
519	7	5.029361106342118e-01	1.502195018906615e+00
519	8	4.411405038300854e-01	1.468674575863897e+00
519	9	4.455499343630795e-01	1.483354747966934e+00
519	10	4.513030098330788e-01	1.502508272983238e+00
519	11	4.557124403660730e-01	1.517188445086276e+00
519	12	4.060527425912436e-01	1.478759995449764e+00
519	13	4.101114525615200e-01	1.493540976607228e+00
519	14	4.154069356392366e-01	1.512826029287666e+00
519	15	4.194656456095128e-01	1.527607010445129e+00
520	0	5.418143345898371e-01	1.497303803973447e+00
520	1	5.470299851505797e-01	1.511717253242388e+00
520	2	5.538349526121533e-01	1.530522779445092e+00
520	3	5.590506031728957e-01	1.544936228714033e+00
520	4	5.055294299786525e-01	1.509940876321268e+00
520	5	5.103957922850982e-01	1.524475973448653e+00
520	6	5.167450361168932e-01	1.543440216135301e+00
520	7	5.216113984233389e-01	1.557975313262687e+00
520	8	4.580622574941638e-01	1.525011613995032e+00
520	9	4.624716880271580e-01	1.539691786098070e+00
520	10	4.682247634971572e-01	1.558845311114373e+00
520	11	4.726341940301515e-01	1.573525483217411e+00
520	12	4.216285612365409e-01	1.535483901221366e+00
520	13	4.256872712068173e-01	1.550264882378830e+00
520	14	4.309827542845338e-01	1.569549935059268e+00
520	15	4.350414642548102e-01	1.584330916216731e+00
521	0	5.618300607309776e-01	1.552617259113219e+00
521	1	5.670457112917203e-01	1.567030708382160e+00
521	2	5.738506787532939e-01	1.585836234584864e+00
521	3	5.790663293140361e-01	1.600249683853805e+00
521	4	5.242047177677797e-01	1.565721170677340e+00
521	5	5.290710800742253e-01	1.580256267804725e+00
521	6	5.354203239060203e-01	1.599220510491373e+00
521	7	5.402866862124660e-01	1.613755607618758e+00
521	8	4.749840111582423e-01	1.581348652126167e+00
521	9	4.793934416912365e-01	1.596028824229205e+00
521	10	4.851465171612356e-01	1.615182349245508e+00
521	11	4.895559476942299e-01	1.629862521348546e+00
521	12	4.372043798818381e-01	1.592207806992967e+00
521	13	4.412630898521145e-01	1.606988788150431e+00
521	14	4.465585729298312e-01	1.626273840830870e+00
521	15	4.506172829001074e-01	1.641054821988333e+00
522	0	5.818457868721183e-01	1.607930714252991e+00
522	1	5.870614374328609e-01	1.622344163521933e+00
522	2	5.938664048944344e-01	1.641149689724636e+00
522	3	5.990820554551768e-01	1.655563138993577e+00
522	4	5.428800055569066e-01	1.621501465033412e+00
522	5	5.477463678633524e-01	1.636036562160797e+00
522	6	5.540956116951473e-01	1.655000804847445e+00
522	7	5.589619740015930e-01	1.669535901974830e+00
522	8	4.919057648223208e-01	1.637685690257302e+00
522	9	4.963151953553148e-01	1.652365862360340e+00
522	10	5.020682708253142e-01	1.671519387376644e+00
522	11	5.064777013583085e-01	1.686199559479682e+00
522	12	4.527801985271355e-01	1.648931712764569e+00
522	13	4.568389084974118e-01	1.663712693922033e+00
522	14	4.621343915751285e-01	1.682997746602471e+00
522	15	4.661931015454046e-01	1.697778727759935e+00
523	0	6.018615130132589e-01	1.663244169392763e+00
523	1	6.070771635740013e-01	1.677657618661705e+00
523	2	6.138821310355750e-01	1.696463144864409e+00
523	3	6.190977815963171e-01	1.710876594133349e+00
523	4	5.615552933460338e-01	1.677281759389484e+00
523	5	5.664216556524795e-01	1.691816856516869e+00
523	6	5.727708994842745e-01	1.710781099203517e+00
523	7	5.776372617907202e-01	1.725316196330902e+00
523	8	5.088275184863992e-01	1.694022728388437e+00
523	9	5.132369490193932e-01	1.708702900491476e+00
523	10	5.189900244893926e-01	1.727856425507779e+00
523	11	5.233994550223867e-01	1.742536597610817e+00
523	12	4.683560171724327e-01	1.705655618536171e+00
523	13	4.724147271427090e-01	1.720436599693635e+00
523	14	4.777102102204259e-01	1.739721652374074e+00
523	15	4.817689201907019e-01	1.754502633531537e+00
524	0	6.218772391543995e-01	1.718557624532536e+00
524	1	6.270928897151420e-01	1.732971073801477e+00
524	2	6.338978571767157e-01	1.751776600004181e+00
524	3	6.391135077374580e-01	1.766190049273122e+00
524	4	5.802305811351609e-01	1.733062053745556e+00
524	5	5.850969434416065e-01	1.747597150872941e+00
524	6	5.914461872734017e-01	1.766561393559589e+00
524	7	5.963125495798474e-01	1.781096490686974e+00
524	8	5.257492721504775e-01	1.750359766519573e+00
524	9	5.301587026834719e-01	1.765039938622611e+00
524	10	5.359117781534710e-01	1.784193463638914e+00
524	11	5.403212086864654e-01	1.798873635741952e+00
524	12	4.839318358177301e-01	1.762379524307773e+00
524	13	4.879905457880065e-01	1.777160505465237e+00
524	14	4.932860288657230e-01	1.796445558145675e+00
524	15	4.973447388359991e-01	1.811226539303138e+00
525	0	6.418929652955402e-01	1.773871079672309e+00
525	1	6.471086158562827e-01	1.788284528941249e+00
525	2	6.539135833178561e-01	1.807090055143953e+00
525	3	6.591292338785987e-01	1.821503504412895e+00
525	4	5.989058689242881e-01	1.788842348101628e+00
525	5	6.037722312307339e-01	1.803377445229013e+00
525	6	6.101214750625287e-01	1.822341687915661e+00
525	7	6.149878373689744e-01	1.836876785043046e+00
525	8	5.426710258145561e-01	1.806696804650709e+00
525	9	5.470804563475502e-01	1.821376976753746e+00
525	10	5.528335318175497e-01	1.840530501770050e+00
525	11	5.572429623505436e-01	1.855210673873087e+00
525	12	4.995076544630274e-01	1.819103430079374e+00
525	13	5.035663644333037e-01	1.833884411236839e+00
525	14	5.088618475110204e-01	1.853169463917277e+00
525	15	5.129205574812966e-01	1.867950445074741e+00
526	0	6.619086914366807e-01	1.829184534812081e+00
526	1	6.671243419974231e-01	1.843597984081022e+00
526	2	6.739293094589968e-01	1.862403510283726e+00
526	3	6.791449600197391e-01	1.876816959552667e+00
526	4	6.175811567134154e-01	1.844622642457700e+00
526	5	6.224475190198608e-01	1.859157739585085e+00
526	6	6.287967628516559e-01	1.878121982271733e+00
526	7	6.336631251581013e-01	1.892657079399117e+00
526	8	5.595927794786346e-01	1.863033842781843e+00
526	9	5.640022100116288e-01	1.877714014884881e+00
526	10	5.697552854816281e-01	1.896867539901185e+00
526	11	5.741647160146224e-01	1.911547712004223e+00
526	12	5.150834731083247e-01	1.875827335850976e+00
526	13	5.191421830786010e-01	1.890608317008440e+00
526	14	5.244376661563176e-01	1.909893369688878e+00
526	15	5.284963761265939e-01	1.924674350846342e+00
527	0	2.536236230000687e-01	9.715246733967027e-01
527	1	2.574953771517148e-01	9.863557236086511e-01
527	2	2.625469350953156e-01	1.005706102422930e+00
527	3	2.664186892469616e-01	1.020537152634878e+00
527	4	2.306493428618578e-01	9.772338582957735e-01
527	5	2.341703774572811e-01	9.921520634819867e-01
527	6	2.387643443217943e-01	1.011616155198823e+00
527	7	2.422853789172177e-01	1.026534360385036e+00
527	8	2.007162917673186e-01	9.838181251539470e-01
527	9	2.037803759672077e-01	9.988368440945262e-01
527	10	2.077781501733076e-01	1.018432078191385e+00
527	11	2.108422343731966e-01	1.033450797131965e+00
527	12	1.778312825491327e-01	9.882110949130156e-01
527	13	1.805460099801101e-01	1.003296875820069e+00
527	14	1.840879711639922e-01	1.022979607055483e+00
527	15	1.868026985949695e-01	1.038065387962536e+00
528	0	2.684819747785553e-01	1.028440725569034e+00
528	1	2.723537289302014e-01	1.043271775780982e+00
528	2	2.774052868738022e-01	1.062622154595261e+00
528	3	2.812770410254481e-01	1.077453204807209e+00
528	4	2.441617634841171e-01	1.034484378829511e+00
528	5	2.476827980795404e-01	1.049402584015724e+00
528	6	2.522767649440537e-01	1.068866675732560e+00
528	7	2.557977995394769e-01	1.083784880918773e+00
528	8	2.124751067999048e-01	1.041454380076402e+00
528	9	2.155391909997938e-01	1.056473099016981e+00
528	10	2.195369652058938e-01	1.076068333113840e+00
528	11	2.226010494057828e-01	1.091087052054419e+00
528	12	1.882493962961071e-01	1.046104708709460e+00
528	13	1.909641237270844e-01	1.061190489616514e+00
528	14	1.945060849109665e-01	1.080873220851928e+00
528	15	1.972208123419439e-01	1.095959001758980e+00
529	0	2.833403265570418e-01	1.085356777741364e+00
529	1	2.872120807086880e-01	1.100187827953313e+00
529	2	2.922636386522887e-01	1.119538206767592e+00
529	3	2.961353928039347e-01	1.134369256979540e+00
529	4	2.576741841063765e-01	1.091734899363249e+00
529	5	2.611952187017997e-01	1.106653104549462e+00
529	6	2.657891855663130e-01	1.126117196266298e+00
529	7	2.693102201617362e-01	1.141035401452511e+00
529	8	2.242339218324909e-01	1.099090634998856e+00
529	9	2.272980060323800e-01	1.114109353939436e+00
529	10	2.312957802384800e-01	1.133704588036294e+00
529	11	2.343598644383689e-01	1.148723306976874e+00
529	12	1.986675100430814e-01	1.103998322505904e+00
529	13	2.013822374740588e-01	1.119084103412958e+00
529	14	2.049241986579408e-01	1.138766834648372e+00
529	15	2.076389260889182e-01	1.153852615555425e+00
530	0	2.981986783355285e-01	1.142272829913695e+00
530	1	3.020704324871746e-01	1.157103880125644e+00
530	2	3.071219904307754e-01	1.176454258939923e+00
530	3	3.109937445824213e-01	1.191285309151871e+00
530	4	2.711866047286357e-01	1.148985419896986e+00
530	5	2.747076393240590e-01	1.163903625083199e+00
530	6	2.793016061885723e-01	1.183367716800035e+00
530	7	2.828226407839956e-01	1.198285921986248e+00
530	8	2.359927368650771e-01	1.156726889921311e+00
530	9	2.390568210649662e-01	1.171745608861890e+00
530	10	2.430545952710661e-01	1.191340842958749e+00
530	11	2.461186794709550e-01	1.206359561899328e+00
530	12	2.090856237900557e-01	1.161891936302349e+00
530	13	2.118003512210331e-01	1.176977717209402e+00
530	14	2.153423124049152e-01	1.196660448444816e+00
530	15	2.180570398358926e-01	1.211746229351869e+00
531	0	3.130570301140150e-01	1.199188882086026e+00
531	1	3.169287842656612e-01	1.214019932297975e+00
531	2	3.219803422092619e-01	1.233370311112254e+00
531	3	3.258520963609080e-01	1.248201361324202e+00
531	4	2.846990253508950e-01	1.206235940430723e+00
531	5	2.882200599463184e-01	1.221154145616937e+00
531	6	2.928140268108316e-01	1.240618237333773e+00
531	7	2.963350614062548e-01	1.255536442519986e+00
531	8	2.477515518976633e-01	1.214363144843766e+00
531	9	2.508156360975523e-01	1.229381863784345e+00
531	10	2.548134103036522e-01	1.248977097881204e+00
531	11	2.578774945035412e-01	1.263995816821783e+00
531	12	2.195037375370301e-01	1.219785550098793e+00
531	13	2.222184649680075e-01	1.234871331005847e+00
531	14	2.257604261518895e-01	1.254554062241261e+00
531	15	2.284751535828669e-01	1.269639843148314e+00
532	0	3.279153818925016e-01	1.256104934258357e+00
532	1	3.317871360441477e-01	1.270935984470306e+00
532	2	3.368386939877484e-01	1.290286363284585e+00
532	3	3.407104481393945e-01	1.305117413496533e+00
532	4	2.982114459731543e-01	1.263486460964461e+00
532	5	3.017324805685776e-01	1.278404666150674e+00
532	6	3.063264474330907e-01	1.297868757867510e+00
532	7	3.098474820285141e-01	1.312786963053723e+00
532	8	2.595103669302494e-01	1.271999399766220e+00
532	9	2.625744511301384e-01	1.287018118706799e+00
532	10	2.665722253362384e-01	1.306613352803659e+00
532	11	2.696363095361274e-01	1.321632071744237e+00
532	12	2.299218512840044e-01	1.277679163895238e+00
532	13	2.326365787149818e-01	1.292764944802291e+00
532	14	2.361785398988639e-01	1.312447676037705e+00
532	15	2.388932673298413e-01	1.327533456944758e+00
533	0	3.427737336709882e-01	1.313020986430688e+00
533	1	3.466454878226342e-01	1.327852036642637e+00
533	2	3.516970457662351e-01	1.347202415456916e+00
533	3	3.555687999178812e-01	1.362033465668864e+00
533	4	3.117238665954136e-01	1.320736981498198e+00
533	5	3.152449011908369e-01	1.335655186684412e+00
533	6	3.198388680553501e-01	1.355119278401248e+00
533	7	3.233599026507734e-01	1.370037483587460e+00
533	8	2.712691819628357e-01	1.329635654688675e+00
533	9	2.743332661627246e-01	1.344654373629255e+00
533	10	2.783310403688246e-01	1.364249607726113e+00
533	11	2.813951245687135e-01	1.379268326666692e+00
533	12	2.403399650309788e-01	1.335572777691681e+00
533	13	2.430546924619562e-01	1.350658558598736e+00
533	14	2.465966536458382e-01	1.370341289834149e+00
533	15	2.493113810768155e-01	1.385427070741203e+00
534	0	3.576320854494748e-01	1.369937038603019e+00
534	1	3.615038396011208e-01	1.384768088814968e+00
534	2	3.665553975447217e-01	1.404118467629247e+00
534	3	3.704271516963675e-01	1.418949517841195e+00
534	4	3.252362872176729e-01	1.377987502031936e+00
534	5	3.287573218130962e-01	1.392905707218149e+00
534	6	3.333512886776094e-01	1.412369798934985e+00
534	7	3.368723232730327e-01	1.427288004121198e+00
534	8	2.830279969954217e-01	1.387271909611130e+00
534	9	2.860920811953108e-01	1.402290628551709e+00
534	10	2.900898554014107e-01	1.421885862648568e+00
534	11	2.931539396012997e-01	1.436904581589147e+00
534	12	2.507580787779531e-01	1.393466391488126e+00
534	13	2.534728062089304e-01	1.408552172395180e+00
534	14	2.570147673928125e-01	1.428234903630593e+00
534	15	2.597294948237898e-01	1.443320684537647e+00
535	0	3.724904372279613e-01	1.426853090775349e+00
535	1	3.763621913796075e-01	1.441684140987298e+00
535	2	3.814137493232082e-01	1.461034519801577e+00
535	3	3.852855034748542e-01	1.475865570013525e+00
535	4	3.387487078399322e-01	1.435238022565673e+00
535	5	3.422697424353555e-01	1.450156227751886e+00
535	6	3.468637092998687e-01	1.469620319468722e+00
535	7	3.503847438952920e-01	1.484538524654935e+00
535	8	2.947868120280079e-01	1.444908164533584e+00
535	9	2.978508962278969e-01	1.459926883474163e+00
535	10	3.018486704339968e-01	1.479522117571022e+00
535	11	3.049127546338858e-01	1.494540836511601e+00
535	12	2.611761925249275e-01	1.451360005284571e+00
535	13	2.638909199559049e-01	1.466445786191624e+00
535	14	2.674328811397869e-01	1.486128517427038e+00
535	15	2.701476085707644e-01	1.501214298334091e+00
536	0	3.873487890064479e-01	1.483769142947681e+00
536	1	3.912205431580940e-01	1.498600193159629e+00
536	2	3.962721011016948e-01	1.517950571973908e+00
536	3	4.001438552533408e-01	1.532781622185856e+00
536	4	3.522611284621914e-01	1.492488543099410e+00
536	5	3.557821630576147e-01	1.507406748285623e+00
536	6	3.603761299221280e-01	1.526870840002460e+00
536	7	3.638971645175513e-01	1.541789045188673e+00
536	8	3.065456270605940e-01	1.502544419456039e+00
536	9	3.096097112604830e-01	1.517563138396618e+00
536	10	3.136074854665830e-01	1.537158372493477e+00
536	11	3.166715696664720e-01	1.552177091434056e+00
536	12	2.715943062719020e-01	1.509253619081015e+00
536	13	2.743090337028792e-01	1.524339399988068e+00
536	14	2.778509948867612e-01	1.544022131223482e+00
536	15	2.805657223177386e-01	1.559107912130536e+00
537	0	4.022071407849345e-01	1.540685195120011e+00
537	1	4.060788949365807e-01	1.555516245331960e+00
537	2	4.111304528801815e-01	1.574866624146239e+00
537	3	4.150022070318274e-01	1.589697674358187e+00
537	4	3.657735490844508e-01	1.549739063633148e+00
537	5	3.692945836798741e-01	1.564657268819361e+00
537	6	3.738885505443872e-01	1.584121360536197e+00
537	7	3.774095851398106e-01	1.599039565722410e+00
537	8	3.183044420931802e-01	1.560180674378494e+00
537	9	3.213685262930692e-01	1.575199393319072e+00
537	10	3.253663004991691e-01	1.594794627415931e+00
537	11	3.284303846990581e-01	1.609813346356510e+00
537	12	2.820124200188762e-01	1.567147232877460e+00
537	13	2.847271474498536e-01	1.582233013784513e+00
537	14	2.882691086337357e-01	1.601915745019926e+00
537	15	2.909838360647130e-01	1.617001525926980e+00
538	0	4.170654925634211e-01	1.597601247292342e+00
538	1	4.209372467150672e-01	1.612432297504291e+00
538	2	4.259888046586680e-01	1.631782676318570e+00
538	3	4.298605588103140e-01	1.646613726530518e+00
538	4	3.792859697067101e-01	1.606989584166886e+00
538	5	3.828070043021333e-01	1.621907789353098e+00
538	6	3.874009711666467e-01	1.641371881069935e+00
538	7	3.909220057620699e-01	1.656290086256147e+00
538	8	3.300632571257663e-01	1.617816929300948e+00
538	9	3.331273413256554e-01	1.632835648241527e+00
538	10	3.371251155317553e-01	1.652430882338387e+00
538	11	3.401891997316443e-01	1.667449601278965e+00
538	12	2.924305337658505e-01	1.625040846673904e+00
538	13	2.951452611968279e-01	1.640126627580957e+00
538	14	2.986872223807099e-01	1.659809358816371e+00
538	15	3.014019498116874e-01	1.674895139723424e+00
539	0	4.319238443419078e-01	1.654517299464674e+00
539	1	4.357955984935538e-01	1.669348349676622e+00
539	2	4.408471564371546e-01	1.688698728490901e+00
539	3	4.447189105888006e-01	1.703529778702849e+00
539	4	3.927983903289695e-01	1.664240104700623e+00
539	5	3.963194249243927e-01	1.679158309886836e+00
539	6	4.009133917889060e-01	1.698622401603672e+00
539	7	4.044344263843292e-01	1.713540606789885e+00
539	8	3.418220721583524e-01	1.675453184223402e+00
539	9	3.448861563582417e-01	1.690471903163982e+00
539	10	3.488839305643415e-01	1.710067137260841e+00
539	11	3.519480147642304e-01	1.725085856201420e+00
539	12	3.028486475128249e-01	1.682934460470348e+00
539	13	3.055633749438023e-01	1.698020241377401e+00
539	14	3.091053361276843e-01	1.717702972612815e+00
539	15	3.118200635586617e-01	1.732788753519868e+00
540	0	4.467821961203943e-01	1.711433351637003e+00
540	1	4.506539502720404e-01	1.726264401848952e+00
540	2	4.557055082156412e-01	1.745614780663232e+00
540	3	4.595772623672872e-01	1.760445830875180e+00
540	4	4.063108109512287e-01	1.721490625234360e+00
540	5	4.098318455466520e-01	1.736408830420573e+00
540	6	4.144258124111651e-01	1.755872922137409e+00
540	7	4.179468470065885e-01	1.770791127323622e+00
540	8	3.535808871909386e-01	1.733089439145857e+00
540	9	3.566449713908276e-01	1.748108158086436e+00
540	10	3.606427455969275e-01	1.767703392183295e+00
540	11	3.637068297968165e-01	1.782722111123874e+00
540	12	3.132667612597992e-01	1.740828074266792e+00
540	13	3.159814886907766e-01	1.755913855173846e+00
540	14	3.195234498746586e-01	1.775596586409259e+00
540	15	3.222381773056360e-01	1.790682367316313e+00
541	0	4.616405478988809e-01	1.768349403809335e+00
541	1	4.655123020505269e-01	1.783180454021284e+00
541	2	4.705638599941277e-01	1.802530832835562e+00
541	3	4.744356141457737e-01	1.817361883047511e+00
541	4	4.198232315734881e-01	1.778741145768097e+00
541	5	4.233442661689112e-01	1.793659350954310e+00
541	6	4.279382330334245e-01	1.813123442671147e+00
541	7	4.314592676288478e-01	1.828041647857360e+00
541	8	3.653397022235247e-01	1.790725694068311e+00
541	9	3.684037864234139e-01	1.805744413008891e+00
541	10	3.724015606295137e-01	1.825339647105750e+00
541	11	3.754656448294028e-01	1.840358366046329e+00
541	12	3.236848750067736e-01	1.798721688063237e+00
541	13	3.263996024377510e-01	1.813807468970291e+00
541	14	3.299415636216330e-01	1.833490200205704e+00
541	15	3.326562910526104e-01	1.848575981112757e+00
542	0	4.764988996773674e-01	1.825265455981666e+00
542	1	4.803706538290136e-01	1.840096506193615e+00
542	2	4.854222117726141e-01	1.859446885007893e+00
542	3	4.892939659242603e-01	1.874277935219842e+00
542	4	4.333356521957474e-01	1.835991666301835e+00
542	5	4.368566867911706e-01	1.850909871488048e+00
542	6	4.414506536556838e-01	1.870373963204884e+00
542	7	4.449716882511072e-01	1.885292168391097e+00
542	8	3.770985172561108e-01	1.848361948990767e+00
542	9	3.801626014560000e-01	1.863380667931345e+00
542	10	3.841603756620999e-01	1.882975902028204e+00
542	11	3.872244598619888e-01	1.897994620968784e+00
542	12	3.341029887537481e-01	1.856615301859681e+00
542	13	3.368177161847254e-01	1.871701082766734e+00
542	14	3.403596773686072e-01	1.891383814002148e+00
542	15	3.430744047995847e-01	1.906469594909202e+00
543	0	4.913572514558541e-01	1.882181508153997e+00
543	1	4.952290056075002e-01	1.897012558365945e+00
543	2	5.002805635511008e-01	1.916362937180225e+00
543	3	5.041523177027467e-01	1.931193987392172e+00
543	4	4.468480728180067e-01	1.893242186835572e+00
543	5	4.503691074134298e-01	1.908160392021785e+00
543	6	4.549630742779431e-01	1.927624483738621e+00
543	7	4.584841088733664e-01	1.942542688924834e+00
543	8	3.888573322886971e-01	1.905998203913221e+00
543	9	3.919214164885860e-01	1.921016922853800e+00
543	10	3.959191906946859e-01	1.940612156950658e+00
543	11	3.989832748945751e-01	1.955630875891238e+00
543	12	3.445211025007224e-01	1.914508915656126e+00
543	13	3.472358299316996e-01	1.929594696563179e+00
543	14	3.507777911155818e-01	1.949277427798593e+00
543	15	3.534925185465593e-01	1.964363208705646e+00
544	0	1.656632963561405e-01	9.903235862094110e-01
544	1	1.681922703840926e-01	1.005441615874882e+00
544	2	1.714918752504371e-01	1.025166422734257e+00
544	3	1.740208492783891e-01	1.040284452399728e+00
544	4	1.428937863790768e-01	9.938644268593688e-01
544	5	1.450751668203517e-01	1.009036510103622e+00
544	6	1.479212591249089e-01	1.028831841788330e+00
544	7	1.501026395661837e-01	1.044003925032583e+00
544	8	1.133361689844341e-01	9.976673022416754e-01
544	9	1.150663303061854e-01	1.012897439220732e+00
544	10	1.173237076670097e-01	1.032768514817300e+00
544	11	1.190538689887609e-01	1.047998651796357e+00
544	12	9.081863536757283e-02	9.999685538216805e-01
544	13	9.220504971010092e-02	1.015233821125955e+00
544	14	9.401393325766351e-02	1.035150731986453e+00
544	15	9.540034760019162e-02	1.050415999290727e+00
545	0	1.753685576599843e-01	1.048340958741101e+00
545	1	1.778975316879363e-01	1.063458988406572e+00
545	2	1.811971365542807e-01	1.083183795265947e+00
545	3	1.837261105822328e-01	1.098301824931418e+00
545	4	1.512651128346557e-01	1.052089236913425e+00
545	5	1.534464932759305e-01	1.067261320157677e+00
545	6	1.562925855804878e-01	1.087056651842386e+00
545	7	1.584739660217627e-01	1.102228735086639e+00
545	8	1.199758843550968e-01	1.056114900928476e+00
545	9	1.217060456768481e-01	1.071345037907533e+00
545	10	1.239634230376724e-01	1.091216113504101e+00
545	11	1.256935843594236e-01	1.106446250483157e+00
545	12	9.613917773808041e-02	1.058550969624892e+00
545	13	9.752559208060846e-02	1.073816236929167e+00
545	14	9.933447562817110e-02	1.093733147789664e+00
545	15	1.007208899706991e-01	1.108998415093939e+00
546	0	1.850738189638280e-01	1.106358331272790e+00
546	1	1.876027929917800e-01	1.121476360938262e+00
546	2	1.909023978581245e-01	1.141201167797637e+00
546	3	1.934313718860764e-01	1.156319197463108e+00
546	4	1.596364392902346e-01	1.110314046967481e+00
546	5	1.618178197315094e-01	1.125486130211733e+00
546	6	1.646639120360667e-01	1.145281461896441e+00
546	7	1.668452924773415e-01	1.160453545140694e+00
546	8	1.266155997257595e-01	1.114562499615277e+00
546	9	1.283457610475108e-01	1.129792636594334e+00
546	10	1.306031384083351e-01	1.149663712190902e+00
546	11	1.323332997300863e-01	1.164893849169959e+00
546	12	1.014597201085880e-01	1.117133385428104e+00
546	13	1.028461344511160e-01	1.132398652732378e+00
546	14	1.046550179986786e-01	1.152315563592876e+00
546	15	1.060414323412067e-01	1.167580830897150e+00
547	0	1.947790802676717e-01	1.164375703804480e+00
547	1	1.973080542956236e-01	1.179493733469951e+00
547	2	2.006076591619682e-01	1.199218540329327e+00
547	3	2.031366331899201e-01	1.214336569994797e+00
547	4	1.680077657458134e-01	1.168538857021536e+00
547	5	1.701891461870883e-01	1.183710940265789e+00
547	6	1.730352384916455e-01	1.203506271950497e+00
547	7	1.752166189329204e-01	1.218678355194750e+00
547	8	1.332553150964222e-01	1.173010098302078e+00
547	9	1.349854764181735e-01	1.188240235281135e+00
547	10	1.372428537789978e-01	1.208111310877703e+00
547	11	1.389730151007490e-01	1.223341447856760e+00
547	12	1.067802624790955e-01	1.175715801231315e+00
547	13	1.081666768216236e-01	1.190981068535589e+00
547	14	1.099755603691862e-01	1.210897979396088e+00
547	15	1.113619747117142e-01	1.226163246700362e+00
548	0	2.044843415715154e-01	1.222393076336170e+00
548	1	2.070133155994673e-01	1.237511106001641e+00
548	2	2.103129204658118e-01	1.257235912861016e+00
548	3	2.128418944937638e-01	1.272353942526487e+00
548	4	1.763790922013924e-01	1.226763667075592e+00
548	5	1.785604726426671e-01	1.241935750319845e+00
548	6	1.814065649472244e-01	1.261731082004553e+00
548	7	1.835879453884992e-01	1.276903165248806e+00
548	8	1.398950304670849e-01	1.231457696988879e+00
548	9	1.416251917888362e-01	1.246687833967936e+00
548	10	1.438825691496605e-01	1.266558909564504e+00
548	11	1.456127304714117e-01	1.281789046543560e+00
548	12	1.121008048496031e-01	1.234298217034527e+00
548	13	1.134872191921311e-01	1.249563484338801e+00
548	14	1.152961027396937e-01	1.269480395199299e+00
548	15	1.166825170822218e-01	1.284745662503574e+00
549	0	2.141896028753591e-01	1.280410448867860e+00
549	1	2.167185769033110e-01	1.295528478533330e+00
549	2	2.200181817696555e-01	1.315253285392706e+00
549	3	2.225471557976075e-01	1.330371315058177e+00
549	4	1.847504186569712e-01	1.284988477129648e+00
549	5	1.869317990982460e-01	1.300160560373901e+00
549	6	1.897778914028033e-01	1.319955892058609e+00
549	7	1.919592718440781e-01	1.335127975302862e+00
549	8	1.465347458377476e-01	1.289905295675680e+00
549	9	1.482649071594989e-01	1.305135432654737e+00
549	10	1.505222845203232e-01	1.325006508251304e+00
549	11	1.522524458420744e-01	1.340236645230361e+00
549	12	1.174213472201106e-01	1.292880632837738e+00
549	13	1.188077615626386e-01	1.308145900142013e+00
549	14	1.206166451102013e-01	1.328062811002511e+00
549	15	1.220030594527294e-01	1.343328078306785e+00
550	0	2.238948641792028e-01	1.338427821399549e+00
550	1	2.264238382071548e-01	1.353545851065020e+00
550	2	2.297234430734992e-01	1.373270657924395e+00
550	3	2.322524171014512e-01	1.388388687589866e+00
550	4	1.931217451125501e-01	1.343213287183704e+00
550	5	1.953031255538249e-01	1.358385370427956e+00
550	6	1.981492178583822e-01	1.378180702112665e+00
550	7	2.003305982996570e-01	1.393352785356917e+00
550	8	1.531744612084104e-01	1.348352894362481e+00
550	9	1.549046225301616e-01	1.363583031341538e+00
550	10	1.571619998909859e-01	1.383454106938105e+00
550	11	1.588921612127372e-01	1.398684243917162e+00
550	12	1.227418895906182e-01	1.351463048640950e+00
550	13	1.241283039331462e-01	1.366728315945224e+00
550	14	1.259371874807088e-01	1.386645226805722e+00
550	15	1.273236018232369e-01	1.401910494109997e+00
551	0	2.336001254830465e-01	1.396445193931239e+00
551	1	2.361290995109985e-01	1.411563223596710e+00
551	2	2.394287043773429e-01	1.431288030456085e+00
551	3	2.419576784052950e-01	1.446406060121556e+00
551	4	2.014930715681290e-01	1.401438097237759e+00
551	5	2.036744520094038e-01	1.416610180482012e+00
551	6	2.065205443139610e-01	1.436405512166720e+00
551	7	2.087019247552359e-01	1.451577595410973e+00
551	8	1.598141765790731e-01	1.406800493049282e+00
551	9	1.615443379008243e-01	1.422030630028339e+00
551	10	1.638017152616487e-01	1.441901705624907e+00
551	11	1.655318765833999e-01	1.457131842603963e+00
551	12	1.280624319611257e-01	1.410045464444162e+00
551	13	1.294488463036538e-01	1.425310731748436e+00
551	14	1.312577298512164e-01	1.445227642608934e+00
551	15	1.326441441937444e-01	1.460492909913208e+00
552	0	2.433053867868901e-01	1.454462566462928e+00
552	1	2.458343608148421e-01	1.469580596128399e+00
552	2	2.491339656811866e-01	1.489305402987774e+00
