xi	eta	x	y	stress_r	stress_theta
 5.8820000000e-02	 1.1764000000e-02	 1.0880790712e+00	 1.8166828684e-02	 1.0977010004e+01	 3.5757024479e-01
 5.8820000000e-02	 1.7646000000e-02	 1.0878883693e+00	 2.7294856805e-02	 1.0686583550e+01	-3.1867368931e-01
 5.8820000000e-02	 2.3528000000e-02	 1.0876200664e+00	 3.6451556027e-02	 1.0228187221e+01	-7.7745371042e-01
 5.8820000000e-02	 2.9410000000e-02	 1.0872734138e+00	 4.5636100571e-02	 9.6032837049e+00	-1.0181455659e+00
 5.8820000000e-02	 3.5292000000e-02	 1.0868476722e+00	 5.4847646941e-02	 8.8141817434e+00	-1.0402825603e+00
 5.8820000000e-02	 4.1174000000e-02	 1.0863421123e+00	 6.4085333976e-02	 7.8640334552e+00	-8.4353443701e-01
 5.8820000000e-02	 4.7056000000e-02	 1.0857560150e+00	 7.3348282920e-02	 6.7571235158e+00	-4.2797882145e-01
 5.8820000000e-02	 5.2938000000e-02	 1.0850886720e+00	 8.2635597504e-02	 5.5001529519e+00	 2.0463202687e-01
 5.8820000000e-02	 5.8820000000e-02	 1.0843393864e+00	 9.1946364036e-02	 4.1103003395e+00	 1.0428263612e+00
 0.0000000000e+00	 5.8820000000e-02	 9.9642417327e-01	 8.4491609256e-02	-1.9681776984e+00	-4.7211361800e+00
 0.0000000000e+00	 6.4703000000e-02	 9.9565957252e-01	 9.3069636226e-02	-2.5818913689e+00	-3.3487926897e+00
 0.0000000000e+00	 7.0586000000e-02	 9.9481839835e-01	 1.0166747288e-01	-1.8153090491e+00	-3.2088786183e+00
 0.0000000000e+00	 7.6469000000e-02	 9.9390004351e-01	 1.1028421068e-01	-5.3218852683e-01	-3.5030021412e+00
 0.0000000000e+00	 8.2352000000e-02	 9.9290391285e-01	 1.1891892497e-01	 6.4754193900e-01	-3.6752384938e+00
 0.0000000000e+00	 8.8235000000e-02	 9.9182942379e-01	 1.2757067517e-01	 1.6728458703e+00	-3.7370972310e+00
 0.0000000000e+00	 9.4118000000e-02	 9.9067600676e-01	 1.3623850489e-01	 2.5057402315e+00	-3.7115886362e+00
 0.0000000000e+00	 1.0000100000e-01	 9.8944310564e-01	 1.4492144212e-01	 3.1107935337e+00	-3.6226264103e+00
 0.0000000000e+00	 1.0588400000e-01	 9.8813017818e-01	 1.5361849940e-01	 3.4545010538e+00	-3.4943074216e+00
 0.0000000000e+00	 1.1176700000e-01	 9.8673669648e-01	 1.6232867404e-01	 3.5061880058e+00	-3.3517194570e+00
 0.0000000000e+00	 1.1765000000e-01	 9.8526214738e-01	 1.7105094831e-01	 3.2405377792e+00	-3.2233742034e+00
 5.8820000000e-03	 5.8820000000e-02	 1.0052160794e+00	 8.5237117371e-02	-6.8362089858e-01	-3.1324249657e+00
 5.8820000000e-03	 6.4703000000e-02	 1.0044447323e+00	 9.3890832195e-02	-1.3700497754e+00	-1.9264217991e+00
 5.8820000000e-03	 7.0586000000e-02	 1.0035961360e+00	 1.0256453149e-01	-7.0448263876e-01	-1.9704210392e+00
 5.8820000000e-03	 7.6469000000e-02	 1.0026696781e+00	 1.1125729871e-01	 3.7601126888e-01	-2.3770588054e+00
 5.8820000000e-03	 8.2352000000e-02	 1.0016647582e+00	 1.1996820103e-01	 1.3440270194e+00	-2.6673009625e+00
 5.8820000000e-03	 8.8235000000e-02	 1.0005807884e+00	 1.2869628959e-01	 2.1652080951e+00	-2.8537523596e+00
 5.8820000000e-03	 9.4118000000e-02	 9.9941719423e-01	 1.3744059953e-01	 2.8096945891e+00	-2.9520303307e+00
 5.8820000000e-03	 1.0000100000e-01	 9.9817341465e-01	 1.4620015028e-01	 3.2492198127e+00	-2.9777868375e+00
 5.8820000000e-03	 1.0588400000e-01	 9.9684890263e-01	 1.5497394568e-01	 3.4573480447e+00	-2.9468720736e+00
 5.8820000000e-03	 1.1176700000e-01	 9.9544312560e-01	 1.6376097417e-01	 3.4106138327e+00	-2.8764000207e+00
 5.8820000000e-03	 1.1765000000e-01	 9.9395556588e-01	 1.7256020906e-01	 3.0913080042e+00	-2.7874611984e+00
 1.1764000000e-02	 5.8820000000e-02	 1.0140078536e+00	 8.5982614290e-02	 5.9506970816e-01	-2.0917996299e+00
 1.1764000000e-02	 6.4703000000e-02	 1.0132297601e+00	 9.4712015832e-02	-4.5126875502e-02	-1.1248114129e+00
 1.1764000000e-02	 7.0586000000e-02	 1.0123737419e+00	 1.0346157664e-01	 2.5542601153e-01	-1.0338722570e+00
 1.1764000000e-02	 7.6469000000e-02	 1.0114391811e+00	 1.1223037213e-01	 1.1039516084e+00	-1.4628294972e+00
 1.1764000000e-02	 8.2352000000e-02	 1.0104254719e+00	 1.2101746134e-01	 1.8933664156e+00	-1.8399446537e+00
 1.1764000000e-02	 8.8235000000e-02	 1.0093320216e+00	 1.2982188710e-01	 2.5511342912e+00	-2.1266903416e+00
 1.1764000000e-02	 9.4118000000e-02	 1.0081582504e+00	 1.3864267612e-01	 3.0460937492e+00	-2.3245208680e+00
 1.1764000000e-02	 1.0000100000e-01	 1.0069035926e+00	 1.4747883925e-01	 3.3539320843e+00	-2.4402901980e+00
 1.1764000000e-02	 1.0588400000e-01	 1.0055674962e+00	 1.5632937160e-01	 3.4535957859e+00	-2.4826068135e+00
 1.1764000000e-02	 1.1176700000e-01	 1.0041494240e+00	 1.6519325279e-01	 3.3276373728e+00	-2.4621256564e+00
 1.1764000000e-02	 1.1765000000e-01	 1.0026488538e+00	 1.7406944714e-01	 2.9650212254e+00	-2.3942997899e+00
 1.7646000000e-02	 5.8820000000e-02	 1.0227995132e+00	 8.6728101492e-02	 1.7386765922e+00	-1.3990103708e+00
 1.7646000000e-02	 6.4703000000e-02	 1.0220146734e+00	 9.5533188766e-02	 1.0404354483e+00	-5.2854212825e-01
 1.7646000000e-02	 7.0586000000e-02	 1.0211512334e+00	 1.0435861009e-01	 1.0368842251e+00	-3.1664021934e-01
 1.7646000000e-02	 7.6469000000e-02	 1.0202085697e+00	 1.1320343286e-01	 1.6697334437e+00	-7.3107038083e-01
 1.7646000000e-02	 8.2352000000e-02	 1.0191860715e+00	 1.2206670797e-01	 2.3180491521e+00	-1.1757573629e+00
 1.7646000000e-02	 8.8235000000e-02	 1.0180831407e+00	 1.3094746993e-01	 2.8512385995e+00	-1.5437286633e+00
 1.7646000000e-02	 9.4118000000e-02	 1.0168991927e+00	 1.3984473704e-01	 3.2319606711e+00	-1.8199837443e+00
 1.7646000000e-02	 1.0000100000e-01	 1.0156336567e+00	 1.4875751154e-01	 3.4380703768e+00	-2.0033980657e+00
 1.7646000000e-02	 1.0588400000e-01	 1.0142859761e+00	 1.5768477986e-01	 3.4527567536e+00	-2.0968213310e+00
 1.7646000000e-02	 1.1176700000e-01	 1.0128556089e+00	 1.6662551275e-01	 3.2635934117e+00	-2.1060892172e+00
 1.7646000000e-02	 1.1765000000e-01	 1.0113420285e+00	 1.7557866555e-01	 2.8652780149e+00	-2.0427249161e+00
