1	10	10
21	11	2	1
-4.2596e+00	-3.7166e+00	 1.4540e-05	-1.4600e-05	 2.0606e-05
-4.2144e+00	-3.7618e+00	 1.4307e-05	-1.5018e-05	 2.0742e-05
-4.1691e+00	-3.8071e+00	 1.4040e-05	-1.5470e-05	 2.0892e-05
-4.1238e+00	-3.8523e+00	 1.3741e-05	-1.5958e-05	 2.1059e-05
-4.0786e+00	-3.8976e+00	 1.3409e-05	-1.6480e-05	 2.1246e-05
-4.0333e+00	-3.9428e+00	 1.3044e-05	-1.7038e-05	 2.1458e-05
-3.9881e+00	-3.9881e+00	 1.2646e-05	-1.7630e-05	 2.1697e-05
-4.5573e+00	-3.5355e+00	 1.5212e-05	-1.3275e-05	 2.0190e-05
-4.5062e+00	-3.5866e+00	 1.5108e-05	-1.3569e-05	 2.0307e-05
-4.4551e+00	-3.6377e+00	 1.4969e-05	-1.3900e-05	 2.0428e-05
-4.4040e+00	-3.6888e+00	 1.4796e-05	-1.4269e-05	 2.0555e-05
-4.3529e+00	-3.7399e+00	 1.4587e-05	-1.4675e-05	 2.0691e-05
-4.3019e+00	-3.7910e+00	 1.4343e-05	-1.5118e-05	 2.0840e-05
-4.2508e+00	-3.8421e+00	 1.4064e-05	-1.5599e-05	 2.1003e-05
-4.1997e+00	-3.8932e+00	 1.3751e-05	-1.6117e-05	 2.1186e-05
-4.1486e+00	-3.9442e+00	 1.3402e-05	-1.6672e-05	 2.1391e-05
-4.0975e+00	-3.9953e+00	 1.3019e-05	-1.7264e-05	 2.1623e-05
-4.0464e+00	-4.0464e+00	 1.2601e-05	-1.7893e-05	 2.1885e-05
-4.6810e+00	-3.5355e+00	 1.5286e-05	-1.3283e-05	 2.0251e-05
-4.6238e+00	-3.5928e+00	 1.5181e-05	-1.3594e-05	 2.0378e-05
-4.5665e+00	-3.6501e+00	 1.5039e-05	-1.3944e-05	 2.0509e-05
-4.5092e+00	-3.7074e+00	 1.4859e-05	-1.4334e-05	 2.0646e-05
-4.4519e+00	-3.7646e+00	 1.4643e-05	-1.4764e-05	 2.0794e-05
-4.3947e+00	-3.8219e+00	 1.4389e-05	-1.5233e-05	 2.0955e-05
-4.3374e+00	-3.8792e+00	 1.4099e-05	-1.5742e-05	 2.1133e-05
-4.2801e+00	-3.9365e+00	 1.3771e-05	-1.6290e-05	 2.1331e-05
-4.2228e+00	-3.9937e+00	 1.3407e-05	-1.6878e-05	 2.1555e-05
-4.1656e+00	-4.0510e+00	 1.3005e-05	-1.7505e-05	 2.1808e-05
-4.1083e+00	-4.1083e+00	 1.2567e-05	-1.8172e-05	 2.2094e-05
-4.8119e+00	-3.5355e+00	 1.5368e-05	-1.3307e-05	 2.0329e-05
-4.7480e+00	-3.5994e+00	 1.5262e-05	-1.3634e-05	 2.0465e-05
-4.6842e+00	-3.6632e+00	 1.5117e-05	-1.4004e-05	 2.0606e-05
-4.6204e+00	-3.7270e+00	 1.4932e-05	-1.4415e-05	 2.0755e-05
-4.5566e+00	-3.7908e+00	 1.4708e-05	-1.4868e-05	 2.0914e-05
-4.4928e+00	-3.8546e+00	 1.4445e-05	-1.5363e-05	 2.1088e-05
-4.4290e+00	-3.9184e+00	 1.4143e-05	-1.5900e-05	 2.1280e-05
-4.3651e+00	-3.9822e+00	 1.3802e-05	-1.6479e-05	 2.1496e-05
-4.3013e+00	-4.0461e+00	 1.3422e-05	-1.7100e-05	 2.1738e-05
-4.2375e+00	-4.1099e+00	 1.3003e-05	-1.7762e-05	 2.2013e-05
-4.1737e+00	-4.1737e+00	 1.2544e-05	-1.8466e-05	 2.2324e-05
-4.9497e+00	-3.5355e+00	 1.5458e-05	-1.3347e-05	 2.0423e-05
-4.8790e+00	-3.6062e+00	 1.5351e-05	-1.3691e-05	 2.0569e-05
-4.8083e+00	-3.6770e+00	 1.5203e-05	-1.4079e-05	 2.0721e-05
-4.7376e+00	-3.7477e+00	 1.5014e-05	-1.4511e-05	 2.0880e-05
-4.6669e+00	-3.8184e+00	 1.4783e-05	-1.4988e-05	 2.1052e-05
-4.5962e+00	-3.8891e+00	 1.4511e-05	-1.5509e-05	 2.1239e-05
-4.5255e+00	-3.9598e+00	 1.4198e-05	-1.6074e-05	 2.1446e-05
-4.4548e+00	-4.0305e+00	 1.3843e-05	-1.6683e-05	 2.1679e-05
-4.3841e+00	-4.1012e+00	 1.3448e-05	-1.7337e-05	 2.1941e-05
-4.3134e+00	-4.1719e+00	 1.3011e-05	-1.8034e-05	 2.2237e-05
-4.2426e+00	-4.2426e+00	 1.2533e-05	-1.8775e-05	 2.2574e-05
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
-2.3955e-06	 5.8128e-06	-1.3677e-06	 1.3362e+00	 1.7580e-02	0.0
 5.9955e-06	 7.0049e-05	 3.2001e-05	 2.0736e+01	 9.3895e+00	0.0
 3.7001e-06	 8.0612e-05	 3.8866e-05	 2.3528e+01	 9.8726e+00	0.0
 4.4907e-07	 9.0121e-05	 4.3722e-05	 2.5844e+01	 1.0036e+01	0.0
-3.7576e-06	 9.8577e-05	 4.6568e-05	 2.7690e+01	 9.8734e+00	0.0
-8.9199e-06	 1.0598e-04	 4.7404e-05	 2.9073e+01	 9.3772e+00	0.0
-1.5038e-05	 1.1233e-04	 4.6230e-05	 3.0006e+01	 8.5351e+00	0.0
-2.2111e-05	 1.1762e-04	 4.3047e-05	 3.0502e+01	 7.3334e+00	0.0
-3.0141e-05	 1.2186e-04	 3.7854e-05	 3.0578e+01	 5.7563e+00	0.0
-3.9125e-05	 1.2504e-04	 3.0652e-05	 3.0250e+01	 3.7863e+00	0.0
-4.9066e-05	 1.2717e-04	 2.1439e-05	 2.9538e+01	 1.4048e+00	0.0
-5.9962e-05	 1.2825e-04	 1.0217e-05	 2.8461e+01	-1.4077e+00	0.0
 2.5862e-06	 3.4005e-05	 1.4819e-05	 1.0000e+01	 4.4956e+00	0.0
 1.4976e-06	 3.9365e-05	 1.8344e-05	 1.1428e+01	 4.7602e+00	0.0
-6.3363e-08	 4.4197e-05	 2.0868e-05	 1.2619e+01	 4.8648e+00	0.0
-2.0968e-06	 4.8500e-05	 2.2391e-05	 1.3575e+01	 4.8076e+00	0.0
-4.6027e-06	 5.2275e-05	 2.2913e-05	 1.4301e+01	 4.5843e+00	0.0
-7.5811e-06	 5.5521e-05	 2.2434e-05	 1.4802e+01	 4.1896e+00	0.0
-1.1032e-05	 5.8239e-05	 2.0954e-05	 1.5085e+01	 3.6166e+00	0.0
-1.4955e-05	 6.0428e-05	 1.8474e-05	 1.5156e+01	 2.8577e+00	0.0
-1.9351e-05	 6.2089e-05	 1.4992e-05	 1.5026e+01	 1.9044e+00	0.0
-2.4219e-05	 6.3221e-05	 1.0510e-05	 1.4703e+01	 7.4757e-01	0.0
-2.9560e-05	 6.3825e-05	 5.0268e-06	 1.4197e+01	-6.2250e-01	0.0
 1.4517e-06	 2.2950e-05	 9.5990e-06	 6.6989e+00	 2.9681e+00	0.0
 7.3949e-07	 2.6503e-05	 1.1952e-05	 7.6465e+00	 3.1459e+00	0.0
-2.8557e-07	 2.9706e-05	 1.3642e-05	 8.4380e+00	 3.2170e+00	0.0
-1.6235e-06	 3.2557e-05	 1.4668e-05	 9.0743e+00	 3.1803e+00	0.0
-3.2743e-06	 3.5058e-05	 1.5030e-05	 9.5579e+00	 3.0334e+00	0.0
-5.2380e-06	 3.7209e-05	 1.4729e-05	 9.8924e+00	 2.7728e+00	0.0
-7.5145e-06	 3.9008e-05	 1.3765e-05	 1.0082e+01	 2.3942e+00	0.0
-1.0104e-05	 4.0457e-05	 1.2136e-05	 1.0132e+01	 1.8925e+00	0.0
-1.3006e-05	 4.1555e-05	 9.8446e-06	 1.0048e+01	 1.2622e+00	0.0
-1.6221e-05	 4.2303e-05	 6.8893e-06	 9.8350e+00	 4.9719e-01	0.0
-1.9749e-05	 4.2699e-05	 3.2704e-06	 9.5005e+00	-4.0876e-01	0.0
 8.8659e-07	 1.7601e-05	 7.0895e-06	 5.1004e+00	 2.2234e+00	0.0
 3.5766e-07	 2.0237e-05	 8.8455e-06	 5.8032e+00	 2.3553e+00	0.0
-4.0463e-07	 2.2611e-05	 1.0107e-05	 6.3902e+00	 2.4070e+00	0.0
-1.4003e-06	 2.4724e-05	 1.0873e-05	 6.8620e+00	 2.3780e+00	0.0
-2.6293e-06	 2.6576e-05	 1.1145e-05	 7.2201e+00	 2.2666e+00	0.0
-4.0916e-06	 2.8167e-05	 1.0923e-05	 7.4671e+00	 2.0703e+00	0.0
-5.7873e-06	 2.9496e-05	 1.0205e-05	 7.6062e+00	 1.7860e+00	0.0
-7.7163e-06	 3.0564e-05	 8.9931e-06	 7.6411e+00	 1.4100e+00	0.0
-9.8787e-06	 3.1370e-05	 7.2863e-06	 7.5758e+00	 9.3820e-01	0.0
-1.2274e-05	 3.1916e-05	 5.0849e-06	 7.4148e+00	 3.6614e-01	0.0
-1.4904e-05	 3.2200e-05	 2.3888e-06	 7.1627e+00	-3.1088e-01	0.0
 5.4986e-07	 1.4446e-05	 5.6204e-06	 4.1579e+00	 1.7827e+00	0.0
 1.2924e-07	 1.6527e-05	 7.0141e-06	 4.7123e+00	 1.8861e+00	0.0
-4.7711e-07	 1.8400e-05	 8.0146e-06	 5.1751e+00	 1.9253e+00	0.0
-1.2692e-06	 2.0067e-05	 8.6217e-06	 5.5466e+00	 1.9001e+00	0.0
-2.2470e-06	 2.1525e-05	 8.8356e-06	 5.8279e+00	 1.8092e+00	0.0
-3.4105e-06	 2.2776e-05	 8.6562e-06	 6.0210e+00	 1.6507e+00	0.0
-4.7598e-06	 2.3819e-05	 8.0835e-06	 6.1284e+00	 1.4221e+00	0.0
-6.2948e-06	 2.4655e-05	 7.1175e-06	 6.1530e+00	 1.1206e+00	0.0
-8.0155e-06	 2.5284e-05	 5.7583e-06	 6.0979e+00	 7.4293e-01	0.0
-9.9220e-06	 2.5704e-05	 4.0057e-06	 5.9666e+00	 2.8563e-01	0.0
-1.2014e-05	 2.5917e-05	 1.8599e-06	 5.7629e+00	-2.5504e-01	0.0
 3.2777e-07	 1.2363e-05	 4.6603e-06	 3.5364e+00	 1.4912e+00	0.0
-2.1367e-08	 1.4073e-05	 5.8106e-06	 3.9912e+00	 1.5754e+00	0.0
-5.2452e-07	 1.5611e-05	 6.6352e-06	 4.3705e+00	 1.6060e+00	0.0
-1.1817e-06	 1.6977e-05	 7.1342e-06	 4.6745e+00	 1.5829e+00	0.0
-1.9929e-06	 1.8172e-05	 7.3075e-06	 4.9040e+00	 1.5053e+00	0.0
-2.9581e-06	 1.9195e-05	 7.1551e-06	 5.0605e+00	 1.3716e+00	0.0
-4.0773e-06	 2.0046e-05	 6.6771e-06	 5.1462e+00	 1.1798e+00	0.0
-5.3506e-06	 2.0726e-05	 5.8735e-06	 5.1632e+00	 9.2764e-01	0.0
-6.7778e-06	 2.1234e-05	 4.7442e-06	 5.1143e+00	 6.1238e-01	0.0
-8.3591e-06	 2.1570e-05	 3.2892e-06	 5.0024e+00	 2.3119e-01	0.0
-1.0094e-05	 2.1735e-05	 1.5086e-06	 4.8304e+00	-2.1900e-01	0.0
 1.7162e-07	 1.0885e-05	 3.9876e-06	 3.0957e+00	 1.2843e+00	0.0
-1.2687e-07	 1.2328e-05	 4.9627e-06	 3.4790e+00	 1.3545e+00	0.0
-5.5675e-07	 1.3625e-05	 5.6606e-06	 3.7983e+00	 1.3787e+00	0.0
-1.1180e-06	 1.4776e-05	 6.0811e-06	 4.0537e+00	 1.3570e+00	0.0
-1.8107e-06	 1.5781e-05	 6.2243e-06	 4.2458e+00	 1.2888e+00	0.0
-2.6347e-06	 1.6641e-05	 6.0901e-06	 4.3759e+00	 1.1727e+00	0.0
-3.5901e-06	 1.7354e-05	 5.6786e-06	 4.4457e+00	 1.0070e+00	0.0
-4.6769e-06	 1.7921e-05	 4.9897e-06	 4.4571e+00	 7.8984e-01	0.0
-5.8951e-06	 1.8343e-05	 4.0236e-06	 4.4123e+00	 5.1896e-01	0.0
-7.2446e-06	 1.8618e-05	 2.7800e-06	 4.3138e+00	 1.9193e-01	0.0
-8.7256e-06	 1.8748e-05	 1.2592e-06	 4.1642e+00	-1.9384e-01	0.0
 5.7038e-08	 9.7788e-06	 3.4933e-06	 2.7667e+00	 1.1298e+00	0.0
-2.0375e-07	 1.1022e-05	 4.3363e-06	 3.0962e+00	 1.1893e+00	0.0
-5.7895e-07	 1.2138e-05	 4.9382e-06	 3.3704e+00	 1.2087e+00	0.0
-1.0686e-06	 1.3127e-05	 5.2990e-06	 3.5891e+00	 1.1880e+00	0.0
-1.6726e-06	 1.3990e-05	 5.4187e-06	 3.7529e+00	 1.1267e+00	0.0
-2.3910e-06	 1.4726e-05	 5.2973e-06	 3.8630e+00	 1.0236e+00	0.0
-3.2239e-06	 1.5336e-05	 4.9348e-06	 3.9206e+00	 8.7748e-01	0.0
-4.1712e-06	 1.5818e-05	 4.3313e-06	 3.9276e+00	 6.8651e-01	0.0
-5.2329e-06	 1.6174e-05	 3.4866e-06	 3.8857e+00	 4.4881e-01	0.0
-6.4090e-06	 1.6404e-05	 2.4008e-06	 3.7972e+00	 1.6230e-01	0.0
-7.6995e-06	 1.6507e-05	 1.0740e-06	 3.6642e+00	-1.7528e-01	0.0
-2.9512e-08	 8.9192e-06	 3.1179e-06	 2.5117e+00	 1.0100e+00	0.0
-2.6118e-07	 1.0006e-05	 3.8573e-06	 2.7992e+00	 1.0612e+00	0.0
-5.9407e-07	 1.0981e-05	 4.3839e-06	 3.0381e+00	 1.0767e+00	0.0
-1.0282e-06	 1.1844e-05	 4.6975e-06	 3.2282e+00	 1.0568e+00	0.0
-1.5635e-06	 1.2596e-05	 4.7983e-06	 3.3699e+00	 1.0008e+00	0.0
-2.2001e-06	 1.3236e-05	 4.6861e-06	 3.4642e+00	 9.0787e-01	0.0
-2.9378e-06	 1.3765e-05	 4.3610e-06	 3.5122e+00	 7.7682e-01	0.0
-3.7768e-06	 1.4181e-05	 3.8231e-06	 3.5156e+00	 6.0616e-01	0.0
-4.7170e-06	 1.4486e-05	 3.0723e-06	 3.4759e+00	 3.9422e-01	0.0
-5.7585e-06	 1.4679e-05	 2.1085e-06	 3.3950e+00	 1.3914e-01	0.0
-6.9011e-06	 1.4761e-05	 9.3187e-07	 3.2748e+00	-1.6102e-01	0.0
-9.6150e-08	 8.2306e-06	 2.8259e-06	 2.3080e+00	 9.1456e-01	0.0
-3.0470e-07	 9.1924e-06	 3.4818e-06	 2.5619e+00	 9.5901e-01	0.0
-6.0392e-07	 1.0054e-05	 3.9475e-06	 2.7725e+00	 9.7140e-01	0.0
-9.9380e-07	 1.0817e-05	 4.2227e-06	 2.9395e+00	 9.5193e-01	0.0
-1.4743e-06	 1.1479e-05	 4.3077e-06	 3.0634e+00	 9.0018e-01	0.0
-2.0456e-06	 1.2042e-05	 4.2023e-06	 3.1450e+00	 8.1535e-01	0.0
-2.7074e-06	 1.2506e-05	 3.9065e-06	 3.1853e+00	 6.9636e-01	0.0
-3.4600e-06	 1.2869e-05	 3.4205e-06	 3.1856e+00	 5.4192e-01	0.0
-4.3032e-06	 1.3133e-05	 2.7440e-06	 3.1475e+00	 3.5053e-01	0.0
-5.2371e-06	 1.3298e-05	 1.8773e-06	 3.0726e+00	 1.2056e-01	0.0
-6.2616e-06	 1.3362e-05	 8.2020e-07	 2.9626e+00	-1.4972e-01	0.0
-9.6150e-08	 8.2306e-06	 2.8259e-06	 2.3080e+00	 9.1456e-01	0.0
-3.0470e-07	 9.1924e-06	 3.4818e-06	 2.5619e+00	 9.5901e-01	0.0
-6.0392e-07	 1.0054e-05	 3.9475e-06	 2.7725e+00	 9.7140e-01	0.0
-9.9380e-07	 1.0817e-05	 4.2227e-06	 2.9395e+00	 9.5193e-01	0.0
-1.4743e-06	 1.1479e-05	 4.3077e-06	 3.0634e+00	 9.0018e-01	0.0
-2.0456e-06	 1.2042e-05	 4.2023e-06	 3.1450e+00	 8.1535e-01	0.0
-2.7074e-06	 1.2506e-05	 3.9065e-06	 3.1853e+00	 6.9636e-01	0.0
-3.4600e-06	 1.2869e-05	 3.4205e-06	 3.1856e+00	 5.4192e-01	0.0
-4.3032e-06	 1.3133e-05	 2.7440e-06	 3.1475e+00	 3.5053e-01	0.0
-5.2371e-06	 1.3298e-05	 1.8773e-06	 3.0726e+00	 1.2056e-01	0.0
-6.2616e-06	 1.3362e-05	 8.2020e-07	 2.9626e+00	-1.4972e-01	0.0
-2.1407e-07	 7.5188e-06	 2.3692e-06	 2.0877e+00	 8.0610e-01	0.0
-3.9650e-07	 8.3934e-06	 2.9784e-06	 2.3193e+00	 8.4867e-01	0.0
-6.6056e-07	 9.1787e-06	 3.4168e-06	 2.5125e+00	 8.6201e-01	0.0
-1.0062e-06	 9.8749e-06	 3.6843e-06	 2.6669e+00	 8.4647e-01	0.0
-1.4336e-06	 1.0482e-05	 3.7810e-06	 2.7827e+00	 8.0178e-01	0.0
-1.9425e-06	 1.0999e-05	 3.7068e-06	 2.8606e+00	 7.2732e-01	0.0
-2.5331e-06	 1.1428e-05	 3.4617e-06	 2.9014e+00	 6.2219e-01	0.0
-3.2053e-06	 1.1767e-05	 3.0458e-06	 2.9064e+00	 4.8528e-01	0.0
-3.9591e-06	 1.2017e-05	 2.4590e-06	 2.8767e+00	 3.1532e-01	0.0
-4.7946e-06	 1.2177e-05	 1.7014e-06	 2.8137e+00	 1.1090e-01	0.0
-5.7117e-06	 1.2248e-05	 7.7292e-07	 2.7191e+00	-1.2952e-01	0.0
-3.0969e-07	 6.9649e-06	 2.0181e-06	 1.9164e+00	 7.2010e-01	0.0
-4.7167e-07	 7.7667e-06	 2.5859e-06	 2.1291e+00	 7.6085e-01	0.0
-7.0789e-07	 8.4878e-06	 2.9987e-06	 2.3074e+00	 7.7468e-01	0.0
-1.0183e-06	 9.1281e-06	 3.2565e-06	 2.4507e+00	 7.6206e-01	0.0
-1.4030e-06	 9.6877e-06	 3.3594e-06	 2.5591e+00	 7.2285e-01	0.0
-1.8619e-06	 1.0166e-05	 3.3072e-06	 2.6333e+00	 6.5655e-01	0.0
-2.3951e-06	 1.0564e-05	 3.1002e-06	 2.6739e+00	 5.6240e-01	0.0
-3.0024e-06	 1.0882e-05	 2.7381e-06	 2.6819e+00	 4.3946e-01	0.0
-3.6840e-06	 1.1118e-05	 2.2211e-06	 2.6584e+00	 2.8661e-01	0.0
-4.4398e-06	 1.1274e-05	 1.5491e-06	 2.6047e+00	 1.0261e-01	0.0
-5.2699e-06	 1.1349e-05	 7.2210e-07	 2.5220e+00	-1.1388e-01	0.0
-3.8792e-07	 6.5231e-06	 1.7441e-06	 1.7800e+00	 6.5050e-01	0.0
-5.3360e-07	 7.2633e-06	 2.2748e-06	 1.9765e+00	 6.8949e-01	0.0
-7.4733e-07	 7.9297e-06	 2.6637e-06	 2.1418e+00	 7.0351e-01	0.0
-1.0291e-06	 8.5224e-06	 2.9109e-06	 2.2754e+00	 6.9311e-01	0.0
-1.3790e-06	 9.0414e-06	 3.0163e-06	 2.3773e+00	 6.5824e-01	0.0
-1.7969e-06	 9.4866e-06	 2.9800e-06	 2.4478e+00	 5.9850e-01	0.0
-2.2829e-06	 9.8581e-06	 2.8019e-06	 2.4877e+00	 5.1325e-01	0.0
-2.8369e-06	 1.0156e-05	 2.4820e-06	 2.4977e+00	 4.0166e-01	0.0
-3.4590e-06	 1.0380e-05	 2.0203e-06	 2.4789e+00	 2.6275e-01	0.0
-4.1492e-06	 1.0530e-05	 1.4169e-06	 2.4323e+00	 9.5432e-02	0.0
-4.9074e-06	 1.0606e-05	 6.7166e-07	 2.3591e+00	-1.0149e-01	0.0
-4.5230e-07	 6.1631e-06	 1.5277e-06	 1.6691e+00	 5.9323e-01	0.0
-5.8475e-07	 6.8504e-06	 2.0252e-06	 1.8516e+00	 6.3052e-01	0.0
-7.8005e-07	 7.4699e-06	 2.3920e-06	 2.0057e+00	 6.4453e-01	0.0
-1.0382e-06	 8.0215e-06	 2.6282e-06	 2.1306e+00	 6.3584e-01	0.0
-1.3591e-06	 8.5053e-06	 2.7337e-06	 2.2265e+00	 6.0446e-01	0.0
-1.7430e-06	 8.9212e-06	 2.7086e-06	 2.2936e+00	 5.5009e-01	0.0
-2.1896e-06	 9.2693e-06	 2.5529e-06	 2.3325e+00	 4.7217e-01	0.0
-2.6991e-06	 9.5495e-06	 2.2665e-06	 2.3439e+00	 3.6997e-01	0.0
-3.2714e-06	 9.7619e-06	 1.8495e-06	 2.3286e+00	 2.4263e-01	0.0
-3.9066e-06	 9.9064e-06	 1.3019e-06	 2.2877e+00	 8.9166e-02	0.0
-4.6046e-06	 9.9831e-06	 6.2363e-07	 2.2222e+00	-9.1491e-02	0.0
-5.0539e-07	 5.8641e-06	 1.3559e-06	 1.5774e+00	 5.4547e-01	0.0
-6.2701e-07	 6.5056e-06	 1.8232e-06	 1.7477e+00	 5.8112e-01	0.0
-8.0698e-07	 7.0843e-06	 2.1694e-06	 1.8918e+00	 5.9496e-01	0.0
-1.0453e-06	 7.6002e-06	 2.3945e-06	 2.0091e+00	 5.8759e-01	0.0
-1.3420e-06	 8.0532e-06	 2.4985e-06	 2.0996e+00	 5.5907e-01	0.0
-1.6971e-06	 8.4434e-06	 2.4814e-06	 2.1634e+00	 5.0915e-01	0.0
-2.1105e-06	 8.7707e-06	 2.3431e-06	 2.2011e+00	 4.3736e-01	0.0
-2.5822e-06	 9.0353e-06	 2.0838e-06	 2.2134e+00	 3.4305e-01	0.0
-3.1123e-06	 9.2370e-06	 1.7033e-06	 2.2009e+00	 2.2544e-01	0.0
-3.7008e-06	 9.3758e-06	 1.2017e-06	 2.1645e+00	 8.3651e-02	0.0
-4.3477e-06	 9.4518e-06	 5.7904e-07	 2.1053e+00	-8.3284e-02	0.0
-5.4914e-07	 5.6117e-06	 1.2189e-06	 1.5004e+00	 5.0518e-01	0.0
-6.6179e-07	 6.2131e-06	 1.6589e-06	 1.6599e+00	 5.3925e-01	0.0
-8.2892e-07	 6.7560e-06	 1.9859e-06	 1.7952e+00	 5.5281e-01	0.0
-1.0505e-06	 7.2405e-06	 2.2001e-06	 1.9057e+00	 5.4645e-01	0.0
-1.3266e-06	 7.6664e-06	 2.3013e-06	 1.9912e+00	 5.2029e-01	0.0
-1.6571e-06	 8.0338e-06	 2.2897e-06	 2.0520e+00	 4.7412e-01	0.0
-2.0421e-06	 8.3427e-06	 2.1652e-06	 2.0885e+00	 4.0752e-01	0.0
-2.4815e-06	 8.5931e-06	 1.9278e-06	 2.1012e+00	 3.1991e-01	0.0
-2.9755e-06	 8.7849e-06	 1.5775e-06	 2.0908e+00	 2.1059e-01	0.0
-3.5239e-06	 8.9183e-06	 1.1144e-06	 2.0583e+00	 7.8762e-02	0.0
-4.1267e-06	 8.9931e-06	 5.3834e-07	 2.0043e+00	-7.6454e-02	0.0
-5.8501e-07	 5.3952e-06	 1.1099e-06	 1.4347e+00	 4.7087e-01	0.0
-6.9021e-07	 5.9613e-06	 1.5248e-06	 1.5848e+00	 5.0341e-01	0.0
-8.4647e-07	 6.4727e-06	 1.8339e-06	 1.7123e+00	 5.1660e-01	0.0
-1.0538e-06	 6.9293e-06	 2.0374e-06	 1.8166e+00	 5.1103e-01	0.0
-1.3121e-06	 7.3312e-06	 2.1351e-06	 1.8976e+00	 4.8683e-01	0.0
-1.6216e-06	 7.6783e-06	 2.1271e-06	 1.9556e+00	 4.4384e-01	0.0
-1.9820e-06	 7.9706e-06	 2.0134e-06	 1.9907e+00	 3.8167e-01	0.0
-2.3936e-06	 8.2082e-06	 1.7940e-06	 2.0037e+00	 2.9982e-01	0.0
-2.8562e-06	 8.3910e-06	 1.4689e-06	 1.9950e+00	 1.9764e-01	0.0
-3.3698e-06	 8.5191e-06	 1.0381e-06	 1.9655e+00	 7.4401e-02	0.0
-3.9345e-06	 8.5923e-06	 5.0167e-07	 1.9159e+00	-7.0702e-02	0.0
-6.1417e-07	 5.2069e-06	 1.0238e-06	 1.3780e+00	 4.4143e-01	0.0
-7.1315e-07	 5.7418e-06	 1.4155e-06	 1.5196e+00	 4.7247e-01	0.0
-8.6016e-07	 6.2251e-06	 1.7079e-06	 1.6401e+00	 4.8522e-01	0.0
-1.0552e-06	 6.6570e-06	 1.9009e-06	 1.7389e+00	 4.8026e-01	0.0
-1.2983e-06	 7.0374e-06	 1.9944e-06	 1.8159e+00	 4.5771e-01	0.0
-1.5894e-06	 7.3664e-06	 1.9886e-06	 1.8711e+00	 4.1743e-01	0.0
-1.9286e-06	 7.6438e-06	 1.8834e-06	 1.9050e+00	 3.5909e-01	0.0
-2.3158e-06	 7.8698e-06	 1.6789e-06	 1.9180e+00	 2.8223e-01	0.0
-2.7510e-06	 8.0443e-06	 1.3750e-06	 1.9107e+00	 1.8625e-01	0.0
-3.2343e-06	 8.1672e-06	 9.7168e-07	 1.8837e+00	 7.0487e-02	0.0
-3.7656e-06	 8.2387e-06	 4.6903e-07	 1.8379e+00	-6.5807e-02	0.0
-6.3752e-07	 5.0411e-06	 9.5640e-07	 1.3285e+00	 4.1599e-01	0.0
-7.3131e-07	 5.5480e-06	 1.3268e-06	 1.4626e+00	 4.4558e-01	0.0
-8.7044e-07	 6.0064e-06	 1.6034e-06	 1.5768e+00	 4.5784e-01	0.0
-1.0549e-06	 6.4162e-06	 1.7862e-06	 1.6706e+00	 4.5332e-01	0.0
-1.2847e-06	 6.7774e-06	 1.8752e-06	 1.7438e+00	 4.3215e-01	0.0
-1.5598e-06	 7.0899e-06	 1.8705e-06	 1.7966e+00	 3.9422e-01	0.0
-1.8803e-06	 7.3539e-06	 1.7720e-06	 1.8292e+00	 3.3921e-01	0.0
-2.2461e-06	 7.5693e-06	 1.5797e-06	 1.8421e+00	 2.6671e-01	0.0
-2.6573e-06	 7.7361e-06	 1.2936e-06	 1.8358e+00	 1.7616e-01	0.0
-3.1138e-06	 7.8543e-06	 9.1384e-07	 1.8110e+00	 6.6955e-02	0.0
-3.6157e-06	 7.9238e-06	 4.4030e-07	 1.7683e+00	-6.1603e-02	0.0
-6.5579e-07	 4.8933e-06	 9.0479e-07	 1.2848e+00	 3.9388e-01	0.0
-7.4526e-07	 5.3752e-06	 1.2553e-06	 1.4121e+00	 4.2206e-01	0.0
-8.7764e-07	 5.8112e-06	 1.5171e-06	 1.5206e+00	 4.3380e-01	0.0
-1.0529e-06	 6.2011e-06	 1.6900e-06	 1.6099e+00	 4.2959e-01	0.0
-1.2711e-06	 6.5450e-06	 1.7742e-06	 1.6796e+00	 4.0959e-01	0.0
-1.5323e-06	 6.8428e-06	 1.7696e-06	 1.7301e+00	 3.7368e-01	0.0
-1.8363e-06	 7.0946e-06	 1.6762e-06	 1.7615e+00	 3.2159e-01	0.0
