要素番号	頂点番号	x	y
402	3	1.368826152773504e+00	1.018012556680620e+00
403	0	1.460567053736425e+00	8.813503750585377e-01
403	1	1.510931434899749e+00	9.117417673019356e-01
403	2	1.368826152773504e+00	1.018012556680620e+00
403	3	1.416027054593280e+00	1.053116437945469e+00
404	0	1.510931434899749e+00	9.117417673019356e-01
404	1	1.561295816063074e+00	9.421331595453334e-01
404	2	1.416027054593280e+00	1.053116437945469e+00
404	3	1.463227956413056e+00	1.088220319210318e+00
405	0	1.561295816063074e+00	9.421331595453334e-01
405	1	1.611660197226399e+00	9.725245517887312e-01
405	2	1.463227956413056e+00	1.088220319210318e+00
405	3	1.510428858232832e+00	1.123324200475167e+00
406	0	1.611660197226399e+00	9.725245517887312e-01
406	1	1.662024578389724e+00	1.002915944032129e+00
406	2	1.510428858232832e+00	1.123324200475167e+00
406	3	1.557629760052608e+00	1.158428081740016e+00
407	0	1.662024578389724e+00	1.002915944032129e+00
407	1	1.712388959553049e+00	1.033307336275527e+00
407	2	1.557629760052608e+00	1.158428081740016e+00
407	3	1.604830661872384e+00	1.193531963004865e+00
408	0	8.024153309361920e-01	5.967659815024327e-01
408	1	8.496162327559679e-01	6.318698627672815e-01
408	2	7.407052730989232e-01	6.718301112658245e-01
408	3	7.842761715165067e-01	7.113495295755790e-01
409	0	8.496162327559680e-01	6.318698627672815e-01
409	1	8.968171345757439e-01	6.669737440321304e-01
409	2	7.842761715165066e-01	7.113495295755787e-01
409	3	8.278470699340904e-01	7.508689478853332e-01
410	0	8.968171345757439e-01	6.669737440321304e-01
410	1	9.440180363955198e-01	7.020776252969795e-01
410	2	8.278470699340904e-01	7.508689478853332e-01
410	3	8.714179683516741e-01	7.903883661950876e-01
411	0	9.440180363955198e-01	7.020776252969794e-01
411	1	9.912189382152959e-01	7.371815065618282e-01
411	2	8.714179683516741e-01	7.903883661950876e-01
411	3	9.149888667692576e-01	8.299077845048419e-01
412	0	9.912189382152959e-01	7.371815065618282e-01
412	1	1.038419840035072e+00	7.722853878266773e-01
412	2	9.149888667692576e-01	8.299077845048419e-01
412	3	9.585597651868414e-01	8.694272028145963e-01
413	0	1.038419840035072e+00	7.722853878266773e-01
413	1	1.085620741854848e+00	8.073892690915263e-01
413	2	9.585597651868414e-01	8.694272028145963e-01
413	3	1.002130663604425e+00	9.089466211243509e-01
414	0	1.085620741854848e+00	8.073892690915262e-01
414	1	1.132821643674624e+00	8.424931503563753e-01
414	2	1.002130663604425e+00	9.089466211243505e-01
414	3	1.045701562022009e+00	9.484660394341053e-01
415	0	1.132821643674624e+00	8.424931503563753e-01
415	1	1.180022545494400e+00	8.775970316212243e-01
415	2	1.045701562022009e+00	9.484660394341053e-01
415	3	1.089272460439592e+00	9.879854577438595e-01
416	0	1.180022545494400e+00	8.775970316212243e-01
416	1	1.227223447314176e+00	9.127009128860731e-01
416	2	1.089272460439592e+00	9.879854577438595e-01
416	3	1.132843358857176e+00	1.027504876053614e+00
417	0	1.227223447314176e+00	9.127009128860731e-01
417	1	1.274424349133952e+00	9.478047941509223e-01
417	2	1.132843358857176e+00	1.027504876053614e+00
417	3	1.176414257274760e+00	1.067024294363368e+00
418	0	1.274424349133952e+00	9.478047941509223e-01
418	1	1.321625250953728e+00	9.829086754157714e-01
418	2	1.176414257274760e+00	1.067024294363368e+00
418	3	1.219985155692344e+00	1.106543712673123e+00
419	0	1.321625250953728e+00	9.829086754157714e-01
419	1	1.368826152773504e+00	1.018012556680620e+00
419	2	1.219985155692344e+00	1.106543712673123e+00
419	3	1.263556054109928e+00	1.146063130982877e+00
420	0	1.368826152773504e+00	1.018012556680620e+00
420	1	1.416027054593280e+00	1.053116437945469e+00
420	2	1.263556054109928e+00	1.146063130982877e+00
420	3	1.307126952527511e+00	1.185582549292632e+00
421	0	1.416027054593280e+00	1.053116437945469e+00
421	1	1.463227956413056e+00	1.088220319210318e+00
421	2	1.307126952527511e+00	1.185582549292632e+00
421	3	1.350697850945095e+00	1.225101967602386e+00
422	0	1.463227956413056e+00	1.088220319210318e+00
422	1	1.510428858232832e+00	1.123324200475167e+00
422	2	1.350697850945095e+00	1.225101967602386e+00
422	3	1.394268749362679e+00	1.264621385912140e+00
423	0	1.510428858232832e+00	1.123324200475167e+00
423	1	1.557629760052608e+00	1.158428081740016e+00
423	2	1.394268749362679e+00	1.264621385912140e+00
423	3	1.437839647780263e+00	1.304140804221895e+00
424	0	1.557629760052608e+00	1.158428081740016e+00
424	1	1.604830661872384e+00	1.193531963004865e+00
424	2	1.437839647780263e+00	1.304140804221895e+00
424	3	1.481410546197846e+00	1.343660222531649e+00
425	0	7.407052730989232e-01	6.718301112658245e-01
425	1	7.842761715165067e-01	7.113495295755790e-01
425	2	6.718301112658244e-01	7.407052730989231e-01
425	3	7.113495295755787e-01	7.842761715165067e-01
426	0	7.842761715165066e-01	7.113495295755787e-01
426	1	8.278470699340904e-01	7.508689478853332e-01
426	2	7.113495295755790e-01	7.842761715165069e-01
426	3	7.508689478853333e-01	8.278470699340905e-01
427	0	8.278470699340904e-01	7.508689478853332e-01
427	1	8.714179683516741e-01	7.903883661950876e-01
427	2	7.508689478853333e-01	8.278470699340905e-01
427	3	7.903883661950875e-01	8.714179683516742e-01
428	0	8.714179683516741e-01	7.903883661950876e-01
428	1	9.149888667692576e-01	8.299077845048419e-01
428	2	7.903883661950875e-01	8.714179683516741e-01
428	3	8.299077845048418e-01	9.149888667692578e-01
429	0	9.149888667692576e-01	8.299077845048419e-01
429	1	9.585597651868414e-01	8.694272028145963e-01
429	2	8.299077845048418e-01	9.149888667692578e-01
429	3	8.694272028145962e-01	9.585597651868418e-01
430	0	9.585597651868414e-01	8.694272028145963e-01
430	1	1.002130663604425e+00	9.089466211243509e-01
430	2	8.694272028145962e-01	9.585597651868418e-01
430	3	9.089466211243504e-01	1.002130663604425e+00
431	0	1.002130663604425e+00	9.089466211243505e-01
431	1	1.045701562022009e+00	9.484660394341053e-01
431	2	9.089466211243504e-01	1.002130663604425e+00
431	3	9.484660394341050e-01	1.045701562022009e+00
432	0	1.045701562022009e+00	9.484660394341053e-01
432	1	1.089272460439592e+00	9.879854577438595e-01
432	2	9.484660394341050e-01	1.045701562022009e+00
432	3	9.879854577438594e-01	1.089272460439592e+00
433	0	1.089272460439592e+00	9.879854577438595e-01
433	1	1.132843358857176e+00	1.027504876053614e+00
433	2	9.879854577438594e-01	1.089272460439592e+00
433	3	1.027504876053614e+00	1.132843358857176e+00
434	0	1.132843358857176e+00	1.027504876053614e+00
434	1	1.176414257274760e+00	1.067024294363368e+00
434	2	1.027504876053614e+00	1.132843358857176e+00
434	3	1.067024294363368e+00	1.176414257274760e+00
435	0	1.176414257274760e+00	1.067024294363368e+00
435	1	1.219985155692344e+00	1.106543712673123e+00
435	2	1.067024294363368e+00	1.176414257274760e+00
435	3	1.106543712673122e+00	1.219985155692344e+00
436	0	1.219985155692344e+00	1.106543712673123e+00
436	1	1.263556054109928e+00	1.146063130982877e+00
436	2	1.106543712673122e+00	1.219985155692344e+00
436	3	1.146063130982877e+00	1.263556054109928e+00
437	0	1.263556054109928e+00	1.146063130982877e+00
437	1	1.307126952527511e+00	1.185582549292632e+00
437	2	1.146063130982877e+00	1.263556054109928e+00
437	3	1.185582549292631e+00	1.307126952527511e+00
438	0	1.307126952527511e+00	1.185582549292632e+00
438	1	1.350697850945095e+00	1.225101967602386e+00
438	2	1.185582549292631e+00	1.307126952527511e+00
438	3	1.225101967602386e+00	1.350697850945095e+00
439	0	1.350697850945095e+00	1.225101967602386e+00
439	1	1.394268749362679e+00	1.264621385912140e+00
439	2	1.225101967602386e+00	1.350697850945095e+00
439	3	1.264621385912140e+00	1.394268749362679e+00
440	0	1.394268749362679e+00	1.264621385912140e+00
440	1	1.437839647780263e+00	1.304140804221895e+00
440	2	1.264621385912140e+00	1.394268749362679e+00
440	3	1.304140804221894e+00	1.437839647780263e+00
441	0	1.437839647780263e+00	1.304140804221895e+00
441	1	1.481410546197846e+00	1.343660222531649e+00
441	2	1.304140804221894e+00	1.437839647780263e+00
441	3	1.343660222531649e+00	1.481410546197846e+00
442	0	6.718301112658244e-01	7.407052730989231e-01
442	1	7.113495295755787e-01	7.842761715165067e-01
442	2	5.967659815024324e-01	8.024153309361920e-01
442	3	6.318698627672815e-01	8.496162327559681e-01
443	0	7.113495295755790e-01	7.842761715165069e-01
443	1	7.508689478853333e-01	8.278470699340905e-01
443	2	6.318698627672815e-01	8.496162327559680e-01
443	3	6.669737440321304e-01	8.968171345757440e-01
444	0	7.508689478853333e-01	8.278470699340905e-01
444	1	7.903883661950875e-01	8.714179683516742e-01
444	2	6.669737440321304e-01	8.968171345757440e-01
444	3	7.020776252969794e-01	9.440180363955200e-01
445	0	7.903883661950875e-01	8.714179683516741e-01
445	1	8.299077845048418e-01	9.149888667692578e-01
445	2	7.020776252969793e-01	9.440180363955197e-01
445	3	7.371815065618286e-01	9.912189382152959e-01
446	0	8.299077845048418e-01	9.149888667692578e-01
446	1	8.694272028145962e-01	9.585597651868418e-01
446	2	7.371815065618286e-01	9.912189382152959e-01
446	3	7.722853878266773e-01	1.038419840035072e+00
447	0	8.694272028145962e-01	9.585597651868418e-01
447	1	9.089466211243504e-01	1.002130663604425e+00
447	2	7.722853878266773e-01	1.038419840035072e+00
447	3	8.073892690915261e-01	1.085620741854848e+00
448	0	9.089466211243504e-01	1.002130663604425e+00
448	1	9.484660394341050e-01	1.045701562022009e+00
448	2	8.073892690915262e-01	1.085620741854848e+00
448	3	8.424931503563753e-01	1.132821643674624e+00
449	0	9.484660394341050e-01	1.045701562022009e+00
449	1	9.879854577438594e-01	1.089272460439592e+00
449	2	8.424931503563753e-01	1.132821643674624e+00
449	3	8.775970316212240e-01	1.180022545494400e+00
450	0	9.879854577438594e-01	1.089272460439592e+00
450	1	1.027504876053614e+00	1.132843358857176e+00
450	2	8.775970316212240e-01	1.180022545494400e+00
450	3	9.127009128860732e-01	1.227223447314176e+00
451	0	1.027504876053614e+00	1.132843358857176e+00
451	1	1.067024294363368e+00	1.176414257274760e+00
451	2	9.127009128860732e-01	1.227223447314176e+00
451	3	9.478047941509221e-01	1.274424349133952e+00
452	0	1.067024294363368e+00	1.176414257274760e+00
452	1	1.106543712673122e+00	1.219985155692344e+00
452	2	9.478047941509221e-01	1.274424349133952e+00
452	3	9.829086754157708e-01	1.321625250953728e+00
453	0	1.106543712673122e+00	1.219985155692344e+00
453	1	1.146063130982877e+00	1.263556054109928e+00
453	2	9.829086754157708e-01	1.321625250953728e+00
453	3	1.018012556680620e+00	1.368826152773504e+00
454	0	1.146063130982877e+00	1.263556054109928e+00
454	1	1.185582549292631e+00	1.307126952527511e+00
454	2	1.018012556680620e+00	1.368826152773504e+00
454	3	1.053116437945469e+00	1.416027054593280e+00
455	0	1.185582549292631e+00	1.307126952527511e+00
455	1	1.225101967602386e+00	1.350697850945095e+00
455	2	1.053116437945469e+00	1.416027054593280e+00
455	3	1.088220319210318e+00	1.463227956413056e+00
456	0	1.225101967602386e+00	1.350697850945095e+00
456	1	1.264621385912140e+00	1.394268749362679e+00
456	2	1.088220319210318e+00	1.463227956413056e+00
456	3	1.123324200475167e+00	1.510428858232832e+00
457	0	1.264621385912140e+00	1.394268749362679e+00
457	1	1.304140804221894e+00	1.437839647780263e+00
457	2	1.123324200475167e+00	1.510428858232832e+00
457	3	1.158428081740016e+00	1.557629760052608e+00
458	0	1.304140804221894e+00	1.437839647780263e+00
458	1	1.343660222531649e+00	1.481410546197846e+00
458	2	1.158428081740016e+00	1.557629760052608e+00
458	3	1.193531963004865e+00	1.604830661872384e+00
459	0	5.967659815024324e-01	8.024153309361920e-01
459	1	6.318698627672815e-01	8.496162327559681e-01
459	2	5.166536681377635e-01	8.561944797765249e-01
459	3	5.470450603811613e-01	9.065588609398496e-01
460	0	6.318698627672815e-01	8.496162327559680e-01
460	1	6.669737440321304e-01	8.968171345757440e-01
460	2	5.470450603811613e-01	9.065588609398497e-01
460	3	5.774364526245590e-01	9.569232421031746e-01
461	0	6.669737440321304e-01	8.968171345757440e-01
461	1	7.020776252969794e-01	9.440180363955200e-01
461	2	5.774364526245590e-01	9.569232421031746e-01
461	3	6.078278448679570e-01	1.007287623266500e+00
462	0	7.020776252969793e-01	9.440180363955197e-01
462	1	7.371815065618286e-01	9.912189382152959e-01
462	2	6.078278448679570e-01	1.007287623266500e+00
462	3	6.382192371113550e-01	1.057652004429825e+00
463	0	7.371815065618286e-01	9.912189382152959e-01
463	1	7.722853878266773e-01	1.038419840035072e+00
463	2	6.382192371113550e-01	1.057652004429825e+00
463	3	6.686106293547527e-01	1.108016385593150e+00
464	0	7.722853878266773e-01	1.038419840035072e+00
464	1	8.073892690915261e-01	1.085620741854848e+00
464	2	6.686106293547527e-01	1.108016385593150e+00
464	3	6.990020215981504e-01	1.158380766756475e+00
465	0	8.073892690915262e-01	1.085620741854848e+00
465	1	8.424931503563753e-01	1.132821643674624e+00
465	2	6.990020215981504e-01	1.158380766756475e+00
465	3	7.293934138415483e-01	1.208745147919800e+00
466	0	8.424931503563753e-01	1.132821643674624e+00
466	1	8.775970316212240e-01	1.180022545494400e+00
466	2	7.293934138415483e-01	1.208745147919800e+00
466	3	7.597848060849461e-01	1.259109529083125e+00
467	0	8.775970316212240e-01	1.180022545494400e+00
467	1	9.127009128860732e-01	1.227223447314176e+00
467	2	7.597848060849461e-01	1.259109529083125e+00
467	3	7.901761983283441e-01	1.309473910246450e+00
468	0	9.127009128860732e-01	1.227223447314176e+00
468	1	9.478047941509221e-01	1.274424349133952e+00
468	2	7.901761983283441e-01	1.309473910246450e+00
468	3	8.205675905717421e-01	1.359838291409774e+00
469	0	9.478047941509221e-01	1.274424349133952e+00
469	1	9.829086754157708e-01	1.321625250953728e+00
469	2	8.205675905717421e-01	1.359838291409774e+00
469	3	8.509589828151400e-01	1.410202672573100e+00
470	0	9.829086754157708e-01	1.321625250953728e+00
470	1	1.018012556680620e+00	1.368826152773504e+00
470	2	8.509589828151400e-01	1.410202672573100e+00
470	3	8.813503750585379e-01	1.460567053736425e+00
471	0	1.018012556680620e+00	1.368826152773504e+00
471	1	1.053116437945469e+00	1.416027054593280e+00
471	2	8.813503750585377e-01	1.460567053736425e+00
471	3	9.117417673019355e-01	1.510931434899750e+00
472	0	1.053116437945469e+00	1.416027054593280e+00
472	1	1.088220319210318e+00	1.463227956413056e+00
472	2	9.117417673019355e-01	1.510931434899750e+00
472	3	9.421331595453335e-01	1.561295816063075e+00
473	0	1.088220319210318e+00	1.463227956413056e+00
473	1	1.123324200475167e+00	1.510428858232832e+00
473	2	9.421331595453335e-01	1.561295816063075e+00
473	3	9.725245517887310e-01	1.611660197226400e+00
474	0	1.123324200475167e+00	1.510428858232832e+00
474	1	1.158428081740016e+00	1.557629760052608e+00
474	2	9.725245517887310e-01	1.611660197226400e+00
474	3	1.002915944032129e+00	1.662024578389725e+00
475	0	1.158428081740016e+00	1.557629760052608e+00
475	1	1.193531963004865e+00	1.604830661872384e+00
475	2	1.002915944032129e+00	1.662024578389725e+00
475	3	1.033307336275527e+00	1.712388959553050e+00
476	0	5.166536681377635e-01	8.561944797765249e-01
476	1	5.470450603811613e-01	9.065588609398496e-01
476	2	4.327421552784766e-01	9.015177352914023e-01
476	3	4.581975761772106e-01	9.545481903085437e-01
477	0	5.470450603811613e-01	9.065588609398497e-01
477	1	5.774364526245590e-01	9.569232421031746e-01
477	2	4.581975761772106e-01	9.545481903085435e-01
477	3	4.836529970759446e-01	1.007578645325685e+00
478	0	5.774364526245590e-01	9.569232421031746e-01
478	1	6.078278448679570e-01	1.007287623266500e+00
478	2	4.836529970759446e-01	1.007578645325685e+00
478	3	5.091084179746787e-01	1.060609100342826e+00
479	0	6.078278448679570e-01	1.007287623266500e+00
479	1	6.382192371113550e-01	1.057652004429825e+00
479	2	5.091084179746785e-01	1.060609100342826e+00
479	3	5.345638388734124e-01	1.113639555359968e+00
480	0	6.382192371113550e-01	1.057652004429825e+00
480	1	6.686106293547527e-01	1.108016385593150e+00
480	2	5.345638388734124e-01	1.113639555359968e+00
480	3	5.600192597721463e-01	1.166670010377109e+00
481	0	6.686106293547527e-01	1.108016385593150e+00
481	1	6.990020215981504e-01	1.158380766756475e+00
481	2	5.600192597721463e-01	1.166670010377109e+00
481	3	5.854746806708802e-01	1.219700465394250e+00
482	0	6.990020215981504e-01	1.158380766756475e+00
482	1	7.293934138415483e-01	1.208745147919800e+00
482	2	5.854746806708802e-01	1.219700465394250e+00
482	3	6.109301015696140e-01	1.272730920411391e+00
483	0	7.293934138415483e-01	1.208745147919800e+00
483	1	7.597848060849461e-01	1.259109529083125e+00
483	2	6.109301015696140e-01	1.272730920411391e+00
483	3	6.363855224683479e-01	1.325761375428533e+00
484	0	7.597848060849461e-01	1.259109529083125e+00
484	1	7.901761983283441e-01	1.309473910246450e+00
484	2	6.363855224683479e-01	1.325761375428533e+00
484	3	6.618409433670820e-01	1.378791830445674e+00
485	0	7.901761983283441e-01	1.309473910246450e+00
485	1	8.205675905717421e-01	1.359838291409774e+00
485	2	6.618409433670820e-01	1.378791830445674e+00
485	3	6.872963642658159e-01	1.431822285462816e+00
486	0	8.205675905717421e-01	1.359838291409774e+00
486	1	8.509589828151400e-01	1.410202672573100e+00
486	2	6.872963642658159e-01	1.431822285462816e+00
486	3	7.127517851645496e-01	1.484852740479957e+00
487	0	8.509589828151400e-01	1.410202672573100e+00
487	1	8.813503750585379e-01	1.460567053736425e+00
487	2	7.127517851645496e-01	1.484852740479957e+00
487	3	7.382072060632837e-01	1.537883195497098e+00
488	0	8.813503750585377e-01	1.460567053736425e+00
488	1	9.117417673019355e-01	1.510931434899750e+00
488	2	7.382072060632837e-01	1.537883195497098e+00
488	3	7.636626269620176e-01	1.590913650514239e+00
489	0	9.117417673019355e-01	1.510931434899750e+00
489	1	9.421331595453335e-01	1.561295816063075e+00
489	2	7.636626269620176e-01	1.590913650514239e+00
489	3	7.891180478607515e-01	1.643944105531381e+00
490	0	9.421331595453335e-01	1.561295816063075e+00
490	1	9.725245517887310e-01	1.611660197226400e+00
490	2	7.891180478607515e-01	1.643944105531381e+00
490	3	8.145734687594854e-01	1.696974560548522e+00
491	0	9.725245517887310e-01	1.611660197226400e+00
491	1	1.002915944032129e+00	1.662024578389725e+00
491	2	8.145734687594854e-01	1.696974560548522e+00
491	3	8.400288896582194e-01	1.750005015565664e+00
492	0	1.002915944032129e+00	1.662024578389725e+00
492	1	1.033307336275527e+00	1.712388959553050e+00
492	2	8.400288896582194e-01	1.750005015565664e+00
492	3	8.654843105569533e-01	1.803035470582805e+00
493	0	4.327421552784765e-01	9.015177352914024e-01
493	1	4.581975761772105e-01	9.545481903085434e-01
493	2	3.463271258678823e-01	9.381138107330539e-01
493	3	3.666993097424636e-01	9.932969760702924e-01
494	0	4.581975761772105e-01	9.545481903085435e-01
494	1	4.836529970759444e-01	1.007578645325685e+00
494	2	3.666993097424637e-01	9.932969760702925e-01
494	3	3.870714936170448e-01	1.048480141407531e+00
495	0	4.836529970759444e-01	1.007578645325685e+00
495	1	5.091084179746784e-01	1.060609100342827e+00
495	2	3.870714936170448e-01	1.048480141407531e+00
495	3	4.074436774916262e-01	1.103663306744770e+00
496	0	5.091084179746783e-01	1.060609100342827e+00
496	1	5.345638388734122e-01	1.113639555359968e+00
496	2	4.074436774916262e-01	1.103663306744769e+00
496	3	4.278158613662075e-01	1.158846472082008e+00
497	0	5.345638388734122e-01	1.113639555359968e+00
497	1	5.600192597721461e-01	1.166670010377109e+00
497	2	4.278158613662075e-01	1.158846472082008e+00
497	3	4.481880452407886e-01	1.214029637419246e+00
498	0	5.600192597721461e-01	1.166670010377109e+00
498	1	5.854746806708799e-01	1.219700465394250e+00
498	2	4.481880452407886e-01	1.214029637419246e+00
498	3	4.685602291153699e-01	1.269212802756484e+00
499	0	5.854746806708799e-01	1.219700465394250e+00
499	1	6.109301015696140e-01	1.272730920411392e+00
499	2	4.685602291153702e-01	1.269212802756485e+00
499	3	4.889324129899514e-01	1.324395968093724e+00
500	0	6.109301015696140e-01	1.272730920411392e+00
500	1	6.363855224683478e-01	1.325761375428533e+00
500	2	4.889324129899514e-01	1.324395968093724e+00
500	3	5.093045968645327e-01	1.379579133430962e+00
501	0	6.363855224683478e-01	1.325761375428533e+00
501	1	6.618409433670817e-01	1.378791830445674e+00
501	2	5.093045968645327e-01	1.379579133430962e+00
501	3	5.296767807391138e-01	1.434762298768200e+00
502	0	6.618409433670817e-01	1.378791830445674e+00
502	1	6.872963642658155e-01	1.431822285462816e+00
502	2	5.296767807391138e-01	1.434762298768200e+00
502	3	5.500489646136952e-01	1.489945464105438e+00
503	0	6.872963642658155e-01	1.431822285462816e+00
503	1	7.127517851645495e-01	1.484852740479957e+00
503	2	5.500489646136952e-01	1.489945464105438e+00
503	3	5.704211484882766e-01	1.545128629442677e+00
504	0	7.127517851645495e-01	1.484852740479957e+00
504	1	7.382072060632834e-01	1.537883195497098e+00
504	2	5.704211484882766e-01	1.545128629442677e+00
504	3	5.907933323628579e-01	1.600311794779916e+00
505	0	7.382072060632836e-01	1.537883195497098e+00
505	1	7.636626269620171e-01	1.590913650514239e+00
505	2	5.907933323628579e-01	1.600311794779916e+00
505	3	6.111655162374392e-01	1.655494960117154e+00
506	0	7.636626269620171e-01	1.590913650514239e+00
506	1	7.891180478607511e-01	1.643944105531381e+00
506	2	6.111655162374392e-01	1.655494960117154e+00
506	3	6.315377001120205e-01	1.710678125454392e+00
507	0	7.891180478607511e-01	1.643944105531381e+00
507	1	8.145734687594853e-01	1.696974560548522e+00
507	2	6.315377001120205e-01	1.710678125454392e+00
507	3	6.519098839866019e-01	1.765861290791631e+00
508	0	8.145734687594853e-01	1.696974560548522e+00
508	1	8.400288896582191e-01	1.750005015565664e+00
508	2	6.519098839866019e-01	1.765861290791631e+00
508	3	6.722820678611831e-01	1.821044456128869e+00
509	0	8.400288896582191e-01	1.750005015565664e+00
509	1	8.654843105569530e-01	1.803035470582805e+00
509	2	6.722820678611831e-01	1.821044456128869e+00
509	3	6.926542517357646e-01	1.876227621466108e+00
510	0	3.463271258678823e-01	9.381138107330539e-01
510	1	3.666993097424636e-01	9.932969760702924e-01
510	2	2.586904445919246e-01	9.659602755169761e-01
510	3	2.739075295679202e-01	1.022781468194445e+00
511	0	3.666993097424637e-01	9.932969760702925e-01
511	1	3.870714936170448e-01	1.048480141407531e+00
511	2	2.739075295679202e-01	1.022781468194445e+00
511	3	2.891246145439157e-01	1.079602660871914e+00
512	0	3.870714936170448e-01	1.048480141407531e+00
512	1	4.074436774916262e-01	1.103663306744770e+00
512	2	2.891246145439157e-01	1.079602660871914e+00
512	3	3.043416995199113e-01	1.136423853549384e+00
513	0	4.074436774916262e-01	1.103663306744769e+00
513	1	4.278158613662075e-01	1.158846472082008e+00
513	2	3.043416995199113e-01	1.136423853549384e+00
513	3	3.195587844959070e-01	1.193245046226853e+00
514	0	4.278158613662075e-01	1.158846472082008e+00
514	1	4.481880452407886e-01	1.214029637419246e+00
514	2	3.195587844959070e-01	1.193245046226853e+00
514	3	3.347758694719025e-01	1.250066238904322e+00
515	0	4.481880452407886e-01	1.214029637419246e+00
515	1	4.685602291153699e-01	1.269212802756484e+00
515	2	3.347758694719025e-01	1.250066238904322e+00
515	3	3.499929544478980e-01	1.306887431581791e+00
516	0	4.685602291153702e-01	1.269212802756485e+00
516	1	4.889324129899514e-01	1.324395968093724e+00
516	2	3.499929544478979e-01	1.306887431581791e+00
516	3	3.652100394238936e-01	1.363708624259260e+00
517	0	4.889324129899514e-01	1.324395968093724e+00
517	1	5.093045968645327e-01	1.379579133430962e+00
517	2	3.652100394238936e-01	1.363708624259260e+00
517	3	3.804271243998891e-01	1.420529816936730e+00
518	0	5.093045968645327e-01	1.379579133430962e+00
518	1	5.296767807391138e-01	1.434762298768200e+00
518	2	3.804271243998891e-01	1.420529816936730e+00
518	3	3.956442093758846e-01	1.477351009614199e+00
519	0	5.296767807391138e-01	1.434762298768200e+00
519	1	5.500489646136952e-01	1.489945464105438e+00
519	2	3.956442093758846e-01	1.477351009614199e+00
519	3	4.108612943518802e-01	1.534172202291668e+00
520	0	5.500489646136952e-01	1.489945464105438e+00
520	1	5.704211484882766e-01	1.545128629442677e+00
520	2	4.108612943518802e-01	1.534172202291668e+00
520	3	4.260783793278758e-01	1.590993394969137e+00
521	0	5.704211484882766e-01	1.545128629442677e+00
521	1	5.907933323628579e-01	1.600311794779916e+00
521	2	4.260783793278758e-01	1.590993394969137e+00
521	3	4.412954643038715e-01	1.647814587646606e+00
522	0	5.907933323628579e-01	1.600311794779916e+00
522	1	6.111655162374392e-01	1.655494960117154e+00
522	2	4.412954643038714e-01	1.647814587646606e+00
522	3	4.565125492798670e-01	1.704635780324075e+00
523	0	6.111655162374392e-01	1.655494960117154e+00
523	1	6.315377001120205e-01	1.710678125454392e+00
523	2	4.565125492798670e-01	1.704635780324075e+00
523	3	4.717296342558625e-01	1.761456973001545e+00
524	0	6.315377001120205e-01	1.710678125454392e+00
524	1	6.519098839866019e-01	1.765861290791631e+00
524	2	4.717296342558625e-01	1.761456973001545e+00
524	3	4.869467192318581e-01	1.818278165679014e+00
525	0	6.519098839866019e-01	1.765861290791631e+00
525	1	6.722820678611831e-01	1.821044456128869e+00
525	2	4.869467192318581e-01	1.818278165679014e+00
525	3	5.021638042078536e-01	1.875099358356483e+00
526	0	6.722820678611831e-01	1.821044456128869e+00
526	1	6.926542517357646e-01	1.876227621466108e+00
526	2	5.021638042078536e-01	1.875099358356483e+00
526	3	5.173808891838492e-01	1.931920551033952e+00
527	0	2.586904445919246e-01	9.659602755169761e-01
527	1	2.739075295679202e-01	1.022781468194445e+00
527	2	1.710460209320194e-01	9.852630403721249e-01
527	3	1.811075515750794e-01	1.043219689805780e+00
528	0	2.739075295679202e-01	1.022781468194445e+00
528	1	2.891246145439157e-01	1.079602660871914e+00
528	2	1.811075515750794e-01	1.043219689805779e+00
528	3	1.911690822181393e-01	1.101176339239434e+00
529	0	2.891246145439157e-01	1.079602660871914e+00
529	1	3.043416995199113e-01	1.136423853549384e+00
529	2	1.911690822181393e-01	1.101176339239434e+00
529	3	2.012306128611993e-01	1.159132988673088e+00
530	0	3.043416995199113e-01	1.136423853549384e+00
530	1	3.195587844959070e-01	1.193245046226853e+00
530	2	2.012306128611993e-01	1.159132988673088e+00
530	3	2.112921435042593e-01	1.217089638106743e+00
531	0	3.195587844959070e-01	1.193245046226853e+00
531	1	3.347758694719025e-01	1.250066238904322e+00
531	2	2.112921435042593e-01	1.217089638106743e+00
531	3	2.213536741473192e-01	1.275046287540397e+00
532	0	3.347758694719025e-01	1.250066238904322e+00
532	1	3.499929544478980e-01	1.306887431581791e+00
532	2	2.213536741473192e-01	1.275046287540397e+00
532	3	2.314152047903791e-01	1.333002936974051e+00
533	0	3.499929544478979e-01	1.306887431581791e+00
533	1	3.652100394238936e-01	1.363708624259260e+00
533	2	2.314152047903792e-01	1.333002936974051e+00
533	3	2.414767354334391e-01	1.390959586407706e+00
534	0	3.652100394238936e-01	1.363708624259260e+00
534	1	3.804271243998891e-01	1.420529816936730e+00
534	2	2.414767354334391e-01	1.390959586407706e+00
534	3	2.515382660764991e-01	1.448916235841360e+00
535	0	3.804271243998891e-01	1.420529816936730e+00
535	1	3.956442093758846e-01	1.477351009614199e+00
535	2	2.515382660764991e-01	1.448916235841360e+00
535	3	2.615997967195591e-01	1.506872885275014e+00
536	0	3.956442093758846e-01	1.477351009614199e+00
536	1	4.108612943518802e-01	1.534172202291668e+00
536	2	2.615997967195591e-01	1.506872885275014e+00
536	3	2.716613273626191e-01	1.564829534708669e+00
