要素番号	ガウス点番号	xx	yy	xy	zz
4	5	-1.352171883283472e-05	4.586340946907664e-05	3.029929642202112e-06	0.000000000000000e+00
4	6	-1.556416750708055e-05	4.586535681377400e-05	2.791290963480349e-06	0.000000000000000e+00
4	7	-1.588586800844116e-05	4.613321449716698e-05	2.473893063031311e-06	0.000000000000000e+00
4	8	-1.202709856759071e-05	4.696921007923227e-05	5.378418899653689e-06	0.000000000000000e+00
4	9	-1.483225004493739e-05	4.611569118579304e-05	6.140916302628066e-06	0.000000000000000e+00
4	10	-1.670606070217891e-05	4.634373495526790e-05	5.859182615530086e-06	0.000000000000000e+00
4	11	-1.677326435668374e-05	4.677172436865735e-05	4.821767549430829e-06	0.000000000000000e+00
4	12	-1.361314939022512e-05	4.821791676732478e-05	6.083014255732466e-06	0.000000000000000e+00
4	13	-1.633238148013451e-05	4.746912107996768e-05	7.554232899090420e-06	0.000000000000000e+00
4	14	-1.794446404795319e-05	4.720663977659110e-05	7.670127119749000e-06	0.000000000000000e+00
4	15	-1.769638539008740e-05	4.715904439479937e-05	6.441956749563642e-06	0.000000000000000e+00
5	0	-1.541694516895279e-05	4.539708223981176e-05	1.096183347414040e-06	0.000000000000000e+00
5	1	-1.500182784838217e-05	4.529875052729010e-05	9.131533322371037e-07	0.000000000000000e+00
5	2	-1.502329040444434e-05	4.536012391256261e-05	3.403870141833312e-07	0.000000000000000e+00
5	3	-1.547130757154398e-05	4.541667793340344e-05	-6.587738018232011e-08	0.000000000000000e+00
5	4	-1.566425719864314e-05	4.619604987832383e-05	2.263886084852686e-06	0.000000000000000e+00
5	5	-1.536326817916882e-05	4.606663290700459e-05	1.900848628693928e-06	0.000000000000000e+00
