要素番号	頂点番号	disp_x	disp_y
258	1	-4.076306112916445e-05	4.091265076229209e-04
258	2	-2.976560173125247e-05	4.360968240690356e-04
258	3	-3.988740017039035e-05	4.347329706133366e-04
259	0	-4.076306112916445e-05	4.091265076229209e-04
259	1	-5.121033036768597e-05	4.074335695063167e-04
259	2	-3.988740017039035e-05	4.347329706133366e-04
259	3	-5.015420887794429e-05	4.331127665666647e-04
260	0	-5.121033036768597e-05	4.074335695063167e-04
260	1	-6.178735770389336e-05	4.055608957864441e-04
260	2	-5.015420887794429e-05	4.331127665666647e-04
260	3	-6.057444946989545e-05	4.313115495653152e-04
261	0	-6.178735770389334e-05	4.055608957864441e-04
261	1	-7.248853299950051e-05	4.035847999937800e-04
261	2	-6.057444946989546e-05	4.313115495653153e-04
261	3	-7.114549260508157e-05	4.294001681536219e-04
262	0	-7.248853299950051e-05	4.035847999937800e-04
262	1	-8.330156734678691e-05	4.015692944411263e-04
262	2	-7.114549260508157e-05	4.294001681536219e-04
262	3	-8.185504418551227e-05	4.274396995309550e-04
263	0	-8.330156734678691e-05	4.015692944411263e-04
263	1	-9.420907605334314e-05	3.995636426565100e-04
263	2	-8.185504418551227e-05	4.274396995309550e-04
263	3	-9.268488576451522e-05	4.254775964261566e-04
264	0	-9.420907605334314e-05	3.995636426565100e-04
264	1	-1.051923019515334e-04	3.976008170161826e-04
264	2	-9.268488576451522e-05	4.254775964261566e-04
264	3	-1.036131821657489e-04	4.235470395186732e-04
265	0	-1.051923019515334e-04	3.976008170161826e-04
265	1	-1.162324807931620e-04	3.956992400582964e-04
265	2	-1.036131821657489e-04	4.235470395186732e-04
265	3	-1.146176405225628e-04	4.216673049948558e-04
266	0	-1.162324807931620e-04	3.956992400582964e-04
266	1	-1.273129584606752e-04	3.938647005554277e-04
266	2	-1.146176405225628e-04	4.216673049948558e-04
266	3	-1.256772004468800e-04	4.198460257913308e-04
267	0	-1.273129584606752e-04	3.938647005554276e-04
267	1	-1.384197668174752e-04	3.920936550073625e-04
267	2	-1.256772004468801e-04	4.198460257913309e-04
267	3	-1.367737385061639e-04	4.180816032003843e-04
268	0	-1.384197668174752e-04	3.920936550073625e-04
268	1	-1.495423595160415e-04	3.903760890781415e-04
268	2	-1.367737385061639e-04	4.180816032003843e-04
268	3	-1.478926864722409e-04	4.163661244843837e-04
269	0	-1.495423595160415e-04	3.903760890781415e-04
269	1	-1.606734112597759e-04	3.886984952438795e-04
269	2	-1.478926864722409e-04	4.163661244843837e-04
269	3	-1.590233905187465e-04	4.146876654610370e-04
270	0	-1.606734112597759e-04	3.886984952438795e-04
270	1	-1.718082262958376e-04	3.870460652613060e-04
270	2	-1.590233905187465e-04	4.146876654610370e-04
270	3	-1.701587626569113e-04	4.130319027492063e-04
271	0	-1.718082262958376e-04	3.870460652613060e-04
271	1	-1.829428758568141e-04	3.854040100881422e-04
271	2	-1.701587626569113e-04	4.130319027492063e-04
271	3	-1.812943551863333e-04	4.113822884007757e-04
272	0	0.000000000000000e+00	4.380013096563576e-04
272	1	-9.859793798310617e-06	4.377807506251824e-04
272	2	0.000000000000000e+00	4.633581773128417e-04
272	3	-9.516058729257236e-06	4.631499967803586e-04
273	0	-9.859793798310615e-06	4.377807506251823e-04
273	1	-1.976747675175463e-05	4.371326424458601e-04
273	2	-9.516058729257236e-06	4.631499967803586e-04
273	3	-1.909687396871942e-05	4.625380308026330e-04
274	0	-1.976747675175463e-05	4.371326424458601e-04
274	1	-2.976560173125248e-05	4.360968240690357e-04
274	2	-1.909687396871942e-05	4.625380308026330e-04
274	3	-2.879996399192152e-05	4.615578643618660e-04
275	0	-2.976560173125247e-05	4.360968240690356e-04
275	1	-3.988740017039035e-05	4.347329706133366e-04
275	2	-2.879996399192151e-05	4.615578643618660e-04
275	3	-3.866971750410465e-05	4.602634340338804e-04
276	0	-3.988740017039035e-05	4.347329706133366e-04
276	1	-5.015420887794429e-05	4.331127665666647e-04
276	2	-3.866971750410465e-05	4.602634340338804e-04
276	3	-4.873386267717522e-05	4.587199302063481e-04
277	0	-5.015420887794429e-05	4.331127665666647e-04
277	1	-6.057444946989545e-05	4.313115495653152e-04
277	2	-4.873386267717522e-05	4.587199302063481e-04
277	3	-5.900259571863884e-05	4.569961587119477e-04
278	0	-6.057444946989546e-05	4.313115495653153e-04
278	1	-7.114549260508157e-05	4.294001681536219e-04
278	2	-5.900259571863882e-05	4.569961587119477e-04
278	3	-6.947033314271797e-05	4.551576904465739e-04
279	0	-7.114549260508157e-05	4.294001681536219e-04
279	1	-8.185504418551227e-05	4.274396995309550e-04
279	2	-6.947033314271797e-05	4.551576904465739e-04
279	3	-8.011881434576050e-05	4.532615236612431e-04
280	0	-8.185504418551227e-05	4.274396995309550e-04
280	1	-9.268488576451522e-05	4.254775964261566e-04
280	2	-8.011881434576050e-05	4.532615236612431e-04
280	3	-9.092155218145690e-05	4.513528813549960e-04
281	0	-9.268488576451522e-05	4.254775964261566e-04
281	1	-1.036131821657489e-04	4.235470395186732e-04
281	2	-9.092155218145690e-05	4.513528813549960e-04
281	3	-1.018477932199378e-04	4.494640285036981e-04
282	0	-1.036131821657489e-04	4.235470395186732e-04
282	1	-1.146176405225628e-04	4.216673049948558e-04
282	2	-1.018477932199378e-04	4.494640285036981e-04
282	3	-1.128664640396267e-04	4.476146943177700e-04
283	0	-1.146176405225628e-04	4.216673049948558e-04
283	1	-1.256772004468800e-04	4.198460257913308e-04
283	2	-1.128664640396267e-04	4.476146943177700e-04
283	3	-1.239487950294045e-04	4.458137470377015e-04
284	0	-1.256772004468801e-04	4.198460257913309e-04
284	1	-1.367737385061639e-04	4.180816032003843e-04
284	2	-1.239487950294046e-04	4.458137470377015e-04
284	3	-1.350703513142675e-04	4.440614159797310e-04
285	0	-1.367737385061639e-04	4.180816032003843e-04
285	1	-1.478926864722409e-04	4.163661244843837e-04
285	2	-1.350703513142675e-04	4.440614159797310e-04
285	3	-1.462117850254982e-04	4.423517720544467e-04
286	0	-1.478926864722409e-04	4.163661244843837e-04
286	1	-1.590233905187465e-04	4.146876654610370e-04
286	2	-1.462117850254982e-04	4.423517720544467e-04
286	3	-1.573590629935636e-04	4.406748079843054e-04
287	0	-1.590233905187465e-04	4.146876654610370e-04
287	1	-1.701587626569113e-04	4.130319027492063e-04
287	2	-1.573590629935636e-04	4.406748079843054e-04
287	3	-1.685030473971395e-04	4.390178114957300e-04
288	0	-1.701587626569113e-04	4.130319027492063e-04
288	1	-1.812943551863333e-04	4.113822884007757e-04
288	2	-1.685030473971395e-04	4.390178114957300e-04
288	3	-1.796408430485958e-04	4.373661585763960e-04
289	0	-4.504335481672657e-05	1.953441002195934e-20
289	1	-4.799040846215878e-05	2.078896226558476e-20
289	2	-4.487956151485184e-05	1.126307466182412e-05
289	3	-4.772315544924154e-05	1.024989462220955e-05
290	0	-4.799040846215878e-05	2.078896226558476e-20
290	1	-5.027423330371139e-05	2.249630901121008e-20
290	2	-4.772315544924153e-05	1.024989462220955e-05
290	3	-4.992934921428379e-05	9.488078796890180e-06
291	0	-5.027423330371139e-05	2.249630901121008e-20
291	1	-5.208309757539643e-05	2.481755769321652e-20
291	2	-4.992934921428379e-05	9.488078796890180e-06
291	3	-5.168031480236669e-05	8.918215978048805e-06
292	0	-5.208309757539648e-05	2.481755769321654e-20
292	1	-5.354953855822542e-05	2.786393143779816e-20
292	2	-5.168031480236672e-05	8.918215978048807e-06
292	3	-5.310281120315983e-05	8.494997393795752e-06
293	0	-5.354953855822542e-05	2.786393143779816e-20
293	1	-5.476800079177018e-05	3.154711613840012e-20
293	2	-5.310281120315983e-05	8.494997393795752e-06
293	3	-5.428782998661084e-05	8.187252748148479e-06
294	0	-5.476800079177018e-05	3.154711613840012e-20
294	1	-5.580697998977593e-05	3.572891338028058e-20
294	2	-5.428782998661084e-05	8.187252748148479e-06
294	3	-5.530168403498271e-05	7.969696068571103e-06
295	0	-5.580697998977593e-05	3.572891338028058e-20
295	1	-5.671600563047606e-05	4.027112474869767e-20
295	2	-5.530168403498265e-05	7.969696068571100e-06
295	3	-5.619170566596656e-05	7.824456965116749e-06
296	0	-5.671600563047606e-05	4.027112474869767e-20
296	1	-5.753215071979535e-05	4.503555182890940e-20
296	2	-5.619170566596656e-05	7.824456965116749e-06
296	3	-5.699367749701843e-05	7.737464398665306e-06
297	0	-5.753215071979535e-05	4.503555182890940e-20
297	1	-5.828268282983908e-05	4.988399620617394e-20
297	2	-5.699367749701843e-05	7.737464398665306e-06
297	3	-5.773312247305584e-05	7.698118837465963e-06
298	0	-5.828268282983908e-05	4.988399620617394e-20
298	1	-5.898864944741443e-05	5.467825946574929e-20
298	2	-5.773312247305584e-05	7.698118837465963e-06
298	3	-5.842942608328619e-05	7.698759903507184e-06
299	0	-5.898864944741443e-05	5.467825946574929e-20
299	1	-5.966588301201273e-05	5.928014319289362e-20
299	2	-5.842942608328619e-05	7.698759903507184e-06
299	3	-5.909652122676848e-05	7.732872421559714e-06
300	0	-5.966588301201273e-05	5.928014319289362e-20
300	1	-6.032691715535189e-05	6.355144897286502e-20
300	2	-5.909652122676848e-05	7.732872421559714e-06
300	3	-5.974598884217799e-05	7.795706850699218e-06
301	0	-6.032691715535187e-05	6.355144897286502e-20
301	1	-6.098108786128231e-05	6.735397839092151e-20
301	2	-5.974598884217798e-05	7.795706850699216e-06
301	3	-6.038526114784646e-05	7.880474810530939e-06
302	0	-6.098108786128231e-05	6.735397839092151e-20
302	1	-6.163535680759145e-05	7.058034670679562e-20
302	2	-6.038526114784646e-05	7.880474810530939e-06
302	3	-6.102157716087368e-05	7.980505066037478e-06
303	0	-6.163535680759145e-05	7.058034670679562e-20
303	1	-6.229398736815996e-05	7.324642387811723e-20
303	2	-6.102157716087368e-05	7.980505066037478e-06
303	3	-6.165924849468508e-05	8.082291502511370e-06
304	0	-6.229398736815996e-05	7.324642387811723e-20
304	1	-6.295589684212048e-05	7.539889353699064e-20
304	2	-6.165924849468508e-05	8.082291502511370e-06
304	3	-6.230065291030737e-05	8.165536573587320e-06
305	0	-6.295589684212048e-05	7.539889353699064e-20
305	1	-6.359711880814524e-05	7.708443931552013e-20
305	2	-6.230065291030737e-05	8.165536573587320e-06
305	3	-6.295276930679354e-05	8.198796869015337e-06
306	0	-4.487956151485184e-05	1.126307466182412e-05
306	1	-4.772315544924154e-05	1.024989462220955e-05
306	2	-4.436828352873600e-05	2.279649584538962e-05
306	3	-4.689494980108793e-05	2.079544504696491e-05
307	0	-4.772315544924153e-05	1.024989462220955e-05
307	1	-4.992934921428379e-05	9.488078796890182e-06
307	2	-4.689494980108793e-05	2.079544504696490e-05
307	3	-4.886334984521945e-05	1.929175470794701e-05
308	0	-4.992934921428379e-05	9.488078796890182e-06
308	1	-5.168031480236672e-05	8.918215978048803e-06
308	2	-4.886334984521945e-05	1.929175470794701e-05
308	3	-5.043671164861305e-05	1.816664785615589e-05
309	0	-5.168031480236669e-05	8.918215978048803e-06
309	1	-5.310281120315981e-05	8.494997393795750e-06
309	2	-5.043671164861305e-05	1.816664785615589e-05
309	3	-5.172553155931388e-05	1.733176586846586e-05
310	0	-5.310281120315981e-05	8.494997393795750e-06
310	1	-5.428782998661084e-05	8.187252748148477e-06
310	2	-5.172553155931388e-05	1.733176586846586e-05
310	3	-5.281097311208575e-05	1.672395231125798e-05
311	0	-5.428782998661084e-05	8.187252748148477e-06
311	1	-5.530168403498264e-05	7.969696068571098e-06
311	2	-5.281097311208575e-05	1.672395231125798e-05
311	3	-5.375072550744626e-05	1.629463577564573e-05
312	0	-5.530168403498265e-05	7.969696068571098e-06
312	1	-5.619170566596645e-05	7.824456965116739e-06
312	2	-5.375072550744625e-05	1.629463577564573e-05
312	3	-5.458551991905552e-05	1.600824736843787e-05
313	0	-5.619170566596645e-05	7.824456965116739e-06
313	1	-5.699367749701843e-05	7.737464398665304e-06
313	2	-5.458551991905552e-05	1.600824736843787e-05
313	3	-5.534513383786223e-05	1.583677733642685e-05
314	0	-5.699367749701843e-05	7.737464398665304e-06
314	1	-5.773312247305584e-05	7.698118837465963e-06
314	2	-5.534513383786223e-05	1.583677733642685e-05
314	3	-5.605199629171908e-05	1.575926994964843e-05
315	0	-5.773312247305584e-05	7.698118837465963e-06
315	1	-5.842942608328624e-05	7.698759903507186e-06
315	2	-5.605199629171908e-05	1.575926994964843e-05
315	3	-5.672273210224920e-05	1.575885641963026e-05
316	0	-5.842942608328624e-05	7.698759903507186e-06
316	1	-5.909652122676848e-05	7.732872421559714e-06
316	2	-5.672273210224920e-05	1.575885641963026e-05
316	3	-5.736935544502421e-05	1.582295627399509e-05
317	0	-5.909652122676848e-05	7.732872421559714e-06
317	1	-5.974598884217799e-05	7.795706850699216e-06
317	2	-5.736935544502421e-05	1.582295627399509e-05
317	3	-5.800163755639448e-05	1.594220277429698e-05
318	0	-5.974598884217803e-05	7.795706850699221e-06
318	1	-6.038526114784646e-05	7.880474810530939e-06
318	2	-5.800163755639452e-05	1.594220277429698e-05
318	3	-5.862471902991327e-05	1.610950546233596e-05
319	0	-6.038526114784646e-05	7.880474810530939e-06
319	1	-6.102157716087368e-05	7.980505066037478e-06
319	2	-5.862471902991327e-05	1.610950546233596e-05
319	3	-5.924716844598524e-05	1.632000920989838e-05
320	0	-6.102157716087368e-05	7.980505066037478e-06
320	1	-6.165924849468508e-05	8.082291502511370e-06
320	2	-5.924716844598524e-05	1.632000920989838e-05
320	3	-5.987625411370665e-05	1.656881558448497e-05
321	0	-6.165924849468508e-05	8.082291502511370e-06
321	1	-6.230065291030737e-05	8.165536573587320e-06
321	2	-5.987625411370665e-05	1.656881558448497e-05
321	3	-6.052270126195667e-05	1.685098534578521e-05
322	0	-6.230065291030737e-05	8.165536573587320e-06
322	1	-6.295276930679354e-05	8.198796869015337e-06
322	2	-6.052270126195667e-05	1.685098534578521e-05
322	3	-6.120466633617895e-05	1.715977527647250e-05
323	0	-4.436828352873600e-05	2.279649584538962e-05
323	1	-4.689494980108793e-05	2.079544504696491e-05
323	2	-4.348337940140565e-05	3.446766539014565e-05
323	3	-4.548525206776053e-05	3.157111671255724e-05
324	0	-4.689494980108793e-05	2.079544504696490e-05
324	1	-4.886334984521945e-05	1.929175470794701e-05
324	2	-4.548525206776049e-05	3.157111671255724e-05
324	3	-4.706210219073051e-05	2.939478569421596e-05
325	0	-4.886334984521945e-05	1.929175470794701e-05
325	1	-5.043671164861305e-05	1.816664785615589e-05
325	2	-4.706210219073051e-05	2.939478569421596e-05
325	3	-4.834021348219550e-05	2.776565337770960e-05
326	0	-5.043671164861305e-05	1.816664785615589e-05
326	1	-5.172553155931388e-05	1.733176586846586e-05
326	2	-4.834021348219551e-05	2.776565337770960e-05
326	3	-4.940640981719129e-05	2.656017611031030e-05
327	0	-5.172553155931388e-05	1.733176586846586e-05
327	1	-5.281097311208575e-05	1.672395231125798e-05
327	2	-4.940640981719129e-05	2.656017611031030e-05
327	3	-5.032276736622055e-05	2.568326156271001e-05
328	0	-5.281097311208575e-05	1.672395231125798e-05
328	1	-5.375072550744626e-05	1.629463577564573e-05
328	2	-5.032276736622055e-05	2.568326156271001e-05
328	3	-5.113725976952767e-05	2.506667699446700e-05
329	0	-5.375072550744625e-05	1.629463577564573e-05
329	1	-5.458551991905552e-05	1.600824736843787e-05
329	2	-5.113725976952767e-05	2.506667699446700e-05
329	3	-5.188000960137782e-05	2.465502488483239e-05
330	0	-5.458551991905552e-05	1.600824736843787e-05
330	1	-5.534513383786223e-05	1.583677733642685e-05
330	2	-5.188000960137782e-05	2.465502488483239e-05
330	3	-5.257606298456118e-05	2.440841827327113e-05
331	0	-5.534513383786223e-05	1.583677733642685e-05
331	1	-5.605199629171908e-05	1.575926994964843e-05
331	2	-5.257606298456118e-05	2.440841827327113e-05
331	3	-5.324028427562212e-05	2.429531348368314e-05
332	0	-5.605199629171908e-05	1.575926994964843e-05
332	1	-5.672273210224920e-05	1.575885641963026e-05
332	2	-5.324028427562212e-05	2.429531348368314e-05
332	3	-5.388362871067103e-05	2.429262338529302e-05
333	0	-5.672273210224920e-05	1.575885641963026e-05
333	1	-5.736935544502421e-05	1.582295627399509e-05
333	2	-5.388362871067103e-05	2.429262338529302e-05
333	3	-5.451357619164850e-05	2.438274777519657e-05
334	0	-5.736935544502421e-05	1.582295627399509e-05
334	1	-5.800163755639448e-05	1.594220277429698e-05
334	2	-5.451357619164850e-05	2.438274777519657e-05
334	3	-5.513591716808663e-05	2.455207178801315e-05
335	0	-5.800163755639452e-05	1.594220277429698e-05
335	1	-5.862471902991327e-05	1.610950546233596e-05
335	2	-5.513591716808662e-05	2.455207178801315e-05
335	3	-5.575654645438882e-05	2.479301590779140e-05
336	0	-5.862471902991327e-05	1.610950546233596e-05
336	1	-5.924716844598524e-05	1.632000920989838e-05
336	2	-5.575654645438882e-05	2.479301590779140e-05
336	3	-5.638002202661495e-05	2.510120882501374e-05
337	0	-5.924716844598524e-05	1.632000920989838e-05
337	1	-5.987625411370665e-05	1.656881558448497e-05
337	2	-5.638002202661495e-05	2.510120882501374e-05
337	3	-5.701427836390085e-05	2.548281953273255e-05
338	0	-5.987625411370665e-05	1.656881558448497e-05
338	1	-6.052270126195667e-05	1.685098534578521e-05
338	2	-5.701427836390085e-05	2.548281953273255e-05
338	3	-5.766563229252274e-05	2.594833174983567e-05
339	0	-6.052270126195667e-05	1.685098534578521e-05
339	1	-6.120466633617895e-05	1.715977527647250e-05
339	2	-5.766563229252274e-05	2.594833174983567e-05
339	3	-5.834792213405564e-05	2.652245918291446e-05
340	0	-4.348337940140565e-05	3.446766539014565e-05
340	1	-4.548525206776049e-05	3.157111671255723e-05
340	2	-4.220921185458057e-05	4.612227249417011e-05
340	3	-4.350376238508720e-05	4.249033051018773e-05
341	0	-4.548525206776049e-05	3.157111671255723e-05
341	1	-4.706210219073049e-05	2.939478569421596e-05
341	2	-4.350376238508719e-05	4.249033051018773e-05
341	3	-4.455059903016304e-05	3.976142215162988e-05
342	0	-4.706210219073049e-05	2.939478569421596e-05
342	1	-4.834021348219550e-05	2.776565337770960e-05
342	2	-4.455059903016304e-05	3.976142215162988e-05
342	3	-4.542912696429046e-05	3.771892437823966e-05
343	0	-4.834021348219551e-05	2.776565337770961e-05
343	1	-4.940640981719131e-05	2.656017611031031e-05
343	2	-4.542912696429046e-05	3.771892437823967e-05
343	3	-4.619682266637111e-05	3.620760798161379e-05
344	0	-4.940640981719131e-05	2.656017611031031e-05
344	1	-5.032276736622055e-05	2.568326156271001e-05
344	2	-4.619682266637111e-05	3.620760798161379e-05
344	3	-4.688947787219236e-05	3.511161588454914e-05
345	0	-5.032276736622055e-05	2.568326156271001e-05
345	1	-5.113725976952767e-05	2.506667699446699e-05
345	2	-4.688947787219236e-05	3.511161588454914e-05
345	3	-4.753443405411732e-05	3.434636795904014e-05
346	0	-5.113725976952767e-05	2.506667699446699e-05
346	1	-5.188000960137781e-05	2.465502488483238e-05
346	2	-4.753443405411736e-05	3.434636795904017e-05
346	3	-4.815187576608322e-05	3.384531829828601e-05
347	0	-5.188000960137781e-05	2.465502488483238e-05
347	1	-5.257606298456118e-05	2.440841827327113e-05
347	2	-4.815187576608322e-05	3.384531829828601e-05
347	3	-4.875425888166627e-05	3.355534372346205e-05
348	0	-5.257606298456118e-05	2.440841827327113e-05
348	1	-5.324028427562212e-05	2.429531348368314e-05
348	2	-4.875425888166627e-05	3.355534372346205e-05
348	3	-4.935341297514915e-05	3.343375921173672e-05
349	0	-5.324028427562212e-05	2.429531348368314e-05
349	1	-5.388362871067108e-05	2.429262338529304e-05
349	2	-4.935341297514915e-05	3.343375921173672e-05
349	3	-4.995692038130246e-05	3.344662440792155e-05
350	0	-5.388362871067108e-05	2.429262338529304e-05
350	1	-5.451357619164850e-05	2.438274777519657e-05
350	2	-4.995692038130246e-05	3.344662440792155e-05
350	3	-5.056883516546100e-05	3.356794418981634e-05
351	0	-5.451357619164850e-05	2.438274777519657e-05
351	1	-5.513591716808663e-05	2.455207178801315e-05
351	2	-5.056883516546100e-05	3.356794418981634e-05
351	3	-5.118971686224314e-05	3.378000439606055e-05
352	0	-5.513591716808662e-05	2.455207178801315e-05
352	1	-5.575654645438887e-05	2.479301590779142e-05
352	2	-5.118971686224317e-05	3.378000439606055e-05
352	3	-5.181783144004148e-05	3.406936768475707e-05
353	0	-5.575654645438887e-05	2.479301590779142e-05
353	1	-5.638002202661495e-05	2.510120882501374e-05
353	2	-5.181783144004148e-05	3.406936768475707e-05
353	3	-5.245101510590457e-05	3.442854008451348e-05
354	0	-5.638002202661495e-05	2.510120882501374e-05
354	1	-5.701427836390085e-05	2.548281953273255e-05
354	2	-5.245101510590457e-05	3.442854008451348e-05
354	3	-5.308545628690475e-05	3.485721709231393e-05
355	0	-5.701427836390085e-05	2.548281953273255e-05
355	1	-5.766563229252273e-05	2.594833174983566e-05
355	2	-5.308545628690475e-05	3.485721709231393e-05
355	3	-5.371836140815436e-05	3.536631557501699e-05
356	0	-5.766563229252273e-05	2.594833174983566e-05
356	1	-5.834792213405565e-05	2.652245918291446e-05
356	2	-5.371836140815436e-05	3.536631557501699e-05
356	3	-5.434409836663751e-05	3.597616314421755e-05
357	0	-4.220921185458057e-05	4.612227249417011e-05
357	1	-4.350376238508720e-05	4.249033051018773e-05
357	2	-4.053837270827873e-05	5.759175576013138e-05
357	3	-4.099547745136011e-05	5.344179488601476e-05
358	0	-4.350376238508719e-05	4.249033051018773e-05
358	1	-4.455059903016304e-05	3.976142215162988e-05
358	2	-4.099547745136011e-05	5.344179488601476e-05
358	3	-4.141386124148483e-05	5.031990924882301e-05
359	0	-4.455059903016304e-05	3.976142215162988e-05
359	1	-4.542912696429046e-05	3.771892437823966e-05
359	2	-4.141386124148483e-05	5.031990924882301e-05
359	3	-4.181617757147510e-05	4.798736992983134e-05
360	0	-4.542912696429046e-05	3.771892437823967e-05
360	1	-4.619682266637111e-05	3.620760798161379e-05
360	2	-4.181617757147509e-05	4.798736992983135e-05
360	3	-4.221721663064462e-05	4.626726637718602e-05
361	0	-4.619682266637111e-05	3.620760798161379e-05
361	1	-4.688947787219236e-05	3.511161588454914e-05
361	2	-4.221721663064462e-05	4.626726637718602e-05
361	3	-4.263097768557051e-05	4.502761325954465e-05
362	0	-4.688947787219236e-05	3.511161588454914e-05
362	1	-4.753443405411732e-05	3.434636795904014e-05
362	2	-4.263097768557051e-05	4.502761325954465e-05
362	3	-4.306363242271528e-05	4.416879076568149e-05
363	0	-4.753443405411736e-05	3.434636795904017e-05
363	1	-4.815187576608322e-05	3.384531829828601e-05
363	2	-4.306363242271529e-05	4.416879076568149e-05
363	3	-4.351985021490080e-05	4.362015864038615e-05
364	0	-4.815187576608322e-05	3.384531829828601e-05
364	1	-4.875425888166627e-05	3.355534372346205e-05
364	2	-4.351985021490080e-05	4.362015864038615e-05
364	3	-4.400512011642264e-05	4.331798662088318e-05
365	0	-4.875425888166627e-05	3.355534372346205e-05
365	1	-4.935341297514915e-05	3.343375921173672e-05
365	2	-4.400512011642264e-05	4.331798662088318e-05
365	3	-4.452042211301924e-05	4.321287434741357e-05
366	0	-4.935341297514915e-05	3.343375921173672e-05
366	1	-4.995692038130246e-05	3.344662440792155e-05
366	2	-4.452042211301924e-05	4.321287434741357e-05
366	3	-4.506506086788486e-05	4.326829893340306e-05
367	0	-4.995692038130246e-05	3.344662440792155e-05
367	1	-5.056883516546100e-05	3.356794418981634e-05
367	2	-4.506506086788486e-05	4.326829893340306e-05
367	3	-4.563746472238054e-05	4.345264185631919e-05
368	0	-5.056883516546100e-05	3.356794418981634e-05
368	1	-5.118971686224314e-05	3.378000439606055e-05
368	2	-4.563746472238054e-05	4.345264185631919e-05
368	3	-4.623483965864985e-05	4.373691976848616e-05
369	0	-5.118971686224317e-05	3.378000439606055e-05
369	1	-5.181783144004148e-05	3.406936768475707e-05
369	2	-4.623483965864984e-05	4.373691976848615e-05
369	3	-4.685279598080052e-05	4.409335046488738e-05
370	0	-5.181783144004148e-05	3.406936768475707e-05
370	1	-5.245101510590457e-05	3.442854008451348e-05
370	2	-4.685279598080052e-05	4.409335046488738e-05
370	3	-4.748302512898110e-05	4.449657577997467e-05
371	0	-5.245101510590457e-05	3.442854008451348e-05
371	1	-5.308545628690475e-05	3.485721709231393e-05
371	2	-4.748302512898110e-05	4.449657577997467e-05
371	3	-4.811133334014165e-05	4.492523692768726e-05
372	0	-5.308545628690475e-05	3.485721709231393e-05
372	1	-5.371836140815436e-05	3.536631557501699e-05
372	2	-4.811133334014165e-05	4.492523692768726e-05
372	3	-4.871438047566841e-05	4.536187924109662e-05
373	0	-5.371836140815436e-05	3.536631557501699e-05
373	1	-5.434409836663751e-05	3.597616314421755e-05
373	2	-4.871438047566841e-05	4.536187924109662e-05
373	3	-4.926266784189805e-05	4.579957255733301e-05
374	0	-4.053837270827873e-05	5.759175576013138e-05
374	1	-4.099547745136011e-05	5.344179488601476e-05
374	2	-3.848422665876446e-05	6.869569410393971e-05
374	3	-3.803718173324899e-05	6.429150909436944e-05
375	0	-4.099547745136011e-05	5.344179488601476e-05
375	1	-4.141386124148483e-05	5.031990924882301e-05
375	2	-3.803718173324899e-05	6.429150909436946e-05
375	3	-3.777266341245502e-05	6.097102126495264e-05
376	0	-4.141386124148483e-05	5.031990924882301e-05
376	1	-4.181617757147510e-05	4.798736992983134e-05
376	2	-3.777266341245502e-05	6.097102126495264e-05
376	3	-3.765608903438264e-05	5.848708469098393e-05
377	0	-4.181617757147509e-05	4.798736992983135e-05
377	1	-4.221721663064462e-05	4.626726637718602e-05
377	2	-3.765608903438264e-05	5.848708469098392e-05
377	3	-3.766239955624851e-05	5.665708435191340e-05
378	0	-4.221721663064462e-05	4.626726637718602e-05
378	1	-4.263097768557051e-05	4.502761325954465e-05
378	2	-3.766239955624851e-05	5.665708435191340e-05
378	3	-3.777110190153015e-05	5.534349445139021e-05
379	0	-4.263097768557051e-05	4.502761325954465e-05
379	1	-4.306363242271528e-05	4.416879076568149e-05
379	2	-3.777110190153015e-05	5.534349445139021e-05
379	3	-3.796866850125210e-05	5.444689116069522e-05
380	0	-4.306363242271529e-05	4.416879076568149e-05
380	1	-4.351985021490080e-05	4.362015864038615e-05
380	2	-3.796866850125211e-05	5.444689116069522e-05
380	3	-3.824090456466329e-05	5.389013602087742e-05
381	0	-4.351985021490080e-05	4.362015864038615e-05
381	1	-4.400512011642264e-05	4.331798662088318e-05
381	2	-3.824090456466329e-05	5.389013602087742e-05
381	3	-3.857800200956444e-05	5.361484479979551e-05
382	0	-4.400512011642264e-05	4.331798662088318e-05
382	1	-4.452042211301924e-05	4.321287434741357e-05
382	2	-3.857800200956444e-05	5.361484479979551e-05
382	3	-3.897413965639654e-05	5.356987773643564e-05
383	0	-4.452042211301924e-05	4.321287434741357e-05
383	1	-4.506506086788486e-05	4.326829893340306e-05
383	2	-3.897413965639654e-05	5.356987773643564e-05
383	3	-3.942485010999213e-05	5.370971639852761e-05
384	0	-4.506506086788486e-05	4.326829893340306e-05
384	1	-4.563746472238054e-05	4.345264185631919e-05
384	2	-3.942485010999213e-05	5.370971639852761e-05
384	3	-3.992505699658948e-05	5.399772442364963e-05
385	0	-4.563746472238054e-05	4.345264185631919e-05
385	1	-4.623483965864985e-05	4.373691976848616e-05
385	2	-3.992505699658948e-05	5.399772442364963e-05
385	3	-4.046872971474788e-05	5.440313399053845e-05
386	0	-4.623483965864984e-05	4.373691976848615e-05
386	1	-4.685279598080052e-05	4.409335046488738e-05
386	2	-4.046872971474791e-05	5.440313399053855e-05
386	3	-4.104807179204414e-05	5.489617919992892e-05
387	0	-4.685279598080052e-05	4.409335046488738e-05
387	1	-4.748302512898110e-05	4.449657577997467e-05
